token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
add,545,2804,3349,0.20426504274984136,9.975100484559475,Massachusetts,Massachusetts_vs_rest,2088,66579
dead,277,698,975,0.3718390354428447,9.95043757626076,Massachusetts,Massachusetts_vs_rest,2088,66579
bubbles,109,50,159,0.9103314612204372,9.864632324755414,Massachusetts,Massachusetts_vs_rest,2088,66579
die,249,583,832,0.39246615192883816,9.715630365419875,Massachusetts,Massachusetts_vs_rest,2088,66579
butts,77,7,84,1.232216239002348,9.395508541719199,Massachusetts,Massachusetts_vs_rest,2088,66579
unselected,71,0,71,1.3548171771734197,9.321037153774068,Massachusetts,Massachusetts_vs_rest,2088,66579
jonathan,93,38,131,0.9434223450850023,9.259280582241134,Massachusetts,Massachusetts_vs_rest,2088,66579
horrible,111,78,189,0.7782128794289882,9.2496040608624,Massachusetts,Massachusetts_vs_rest,2088,66579
enjoying,185,338,523,0.46604483712272504,9.186169063520886,Massachusetts,Massachusetts_vs_rest,2088,66579
deciding,103,65,168,0.8127576038923134,9.097213329545665,Massachusetts,Massachusetts_vs_rest,2088,66579
libcbin,67,0,67,1.3548162307699254,9.05466032065113,Massachusetts,Massachusetts_vs_rest,2088,66579
stress,188,379,567,0.4361709290506681,8.937655349213104,Massachusetts,Massachusetts_vs_rest,2088,66579
carl,105,78,183,0.7601177163413784,8.894287842184289,Massachusetts,Massachusetts_vs_rest,2088,66579
compliment,90,44,134,0.8915367693165344,8.878922047253061,Massachusetts,Massachusetts_vs_rest,2088,66579
smells,104,77,181,0.7612070073652397,8.857989186220243,Massachusetts,Massachusetts_vs_rest,2088,66579
extracting,89,43,132,0.8950507638410965,8.845354351431627,Massachusetts,Massachusetts_vs_rest,2088,66579
farted,68,6,74,1.235469679147366,8.837812223451309,Massachusetts,Massachusetts_vs_rest,2088,66579
wades,62,1,63,1.3310985160517,8.660127592776922,Massachusetts,Massachusetts_vs_rest,2088,66579
undresses,62,1,63,1.3310985160517,8.660127592776922,Massachusetts,Massachusetts_vs_rest,2088,66579
letting,154,256,410,0.49545291135064673,8.658177711569829,Massachusetts,Massachusetts_vs_rest,2088,66579
enforcement,134,183,317,0.5585432111561008,8.600818681430482,Massachusetts,Massachusetts_vs_rest,2088,66579
posttraumatic,69,15,84,1.0969875181930249,8.504812205378167,Massachusetts,Massachusetts_vs_rest,2088,66579
physiques,64,8,72,1.1922965506816858,8.461977371757621,Massachusetts,Massachusetts_vs_rest,2088,66579
sheltered,65,12,77,1.1288592036950735,8.349740219442426,Massachusetts,Massachusetts_vs_rest,2088,66579
relaxes,63,9,72,1.1724936816862073,8.342438796640952,Massachusetts,Massachusetts_vs_rest,2088,66579
ptsd,65,16,81,1.0705641386365699,8.172818412733083,Massachusetts,Massachusetts_vs_rest,2088,66579
twinks,56,2,58,1.3035203235827932,8.172806816958685,Massachusetts,Massachusetts_vs_rest,2088,66579
plumpness,54,0,54,1.354813154969051,8.128878929814306,Massachusetts,Massachusetts_vs_rest,2088,66579
awful,92,77,169,0.7208634441305524,8.112166017597103,Massachusetts,Massachusetts_vs_rest,2088,66579
cooks,59,9,68,1.1620487761233225,8.045564057523999,Massachusetts,Massachusetts_vs_rest,2088,66579
breakfast,113,146,259,0.5766859769624268,8.030227757238963,Massachusetts,Massachusetts_vs_rest,2088,66579
jokingly,70,34,104,0.8934712007241039,7.838219636531645,Massachusetts,Massachusetts_vs_rest,2088,66579
directories,62,19,81,1.0193422146044817,7.819606378637482,Massachusetts,Massachusetts_vs_rest,2088,66579
mmm,60,17,77,1.0383534508866958,7.752886588284139,Massachusetts,Massachusetts_vs_rest,2088,66579
franklin,89,85,174,0.6769997926186946,7.733588155499743,Massachusetts,Massachusetts_vs_rest,2088,66579
chase,91,91,182,0.6616742647661251,7.730553127509224,Massachusetts,Massachusetts_vs_rest,2088,66579
triggers,83,69,152,0.7230952967011888,7.716905524598582,Massachusetts,Massachusetts_vs_rest,2088,66579
afterwards,96,109,205,0.6193926348834662,7.678502868692695,Massachusetts,Massachusetts_vs_rest,2088,66579
mental,220,775,995,0.2854658340334364,7.66225747661355,Massachusetts,Massachusetts_vs_rest,2088,66579
burnout,58,17,75,1.0302273853001687,7.597340044137892,Massachusetts,Massachusetts_vs_rest,2088,66579
chatting,83,74,157,0.6998936714049417,7.593346599683526,Massachusetts,Massachusetts_vs_rest,2088,66579
xenialmain,47,0,47,1.3548114987752236,7.583717965441387,Massachusetts,Massachusetts_vs_rest,2088,66579
onesheltered,46,0,46,1.3548112621764847,7.502605040096896,Massachusetts,Massachusetts_vs_rest,2088,66579
ohohoh,46,0,46,1.3548112621764847,7.502605040096896,Massachusetts,Massachusetts_vs_rest,2088,66579
chalamet,47,3,50,1.2660833678688341,7.412086450422271,Massachusetts,Massachusetts_vs_rest,2088,66579
edx,50,8,58,1.1541414723168426,7.387002880849223,Massachusetts,Massachusetts_vs_rest,2088,66579
relax,130,271,401,0.42618625584673,7.340041634804184,Massachusetts,Massachusetts_vs_rest,2088,66579
ohoh,46,3,49,1.2642972393378376,7.329156523762694,Massachusetts,Massachusetts_vs_rest,2088,66579
tosses,50,11,61,1.0945290542179187,7.233183569782414,Massachusetts,Massachusetts_vs_rest,2088,66579
make,1021,13615,14636,0.07161497301961806,7.187919311037773,Massachusetts,Massachusetts_vs_rest,2088,66579
bath,111,200,311,0.47031416516227864,7.150129587227624,Massachusetts,Massachusetts_vs_rest,2088,66579
selecting,73,67,140,0.6902435006725653,7.072169407500425,Massachusetts,Massachusetts_vs_rest,2088,66579
harrington,49,13,62,1.0537068128998737,7.04945328691857,Massachusetts,Massachusetts_vs_rest,2088,66579
backside,54,23,77,0.9316929943453935,7.016208522075307,Massachusetts,Massachusetts_vs_rest,2088,66579
baggins,40,0,40,1.3548098425860449,6.996207943484858,Massachusetts,Massachusetts_vs_rest,2088,66579
stressors,47,11,58,1.0815181076838876,6.978761651159465,Massachusetts,Massachusetts_vs_rest,2088,66579
washing,96,162,258,0.4907172877249142,6.801225181110735,Massachusetts,Massachusetts_vs_rest,2088,66579
chroot,43,8,51,1.1274206693900748,6.7878183229435685,Massachusetts,Massachusetts_vs_rest,2088,66579
logan,50,21,71,0.9356668894778721,6.764225206221166,Massachusetts,Massachusetts_vs_rest,2088,66579
eax,56,34,90,0.8249913303480589,6.755457608478311,Massachusetts,Massachusetts_vs_rest,2088,66579
soldier,101,190,291,0.45707069587160376,6.717254889817579,Massachusetts,Massachusetts_vs_rest,2088,66579
scout,82,113,195,0.5555897463684332,6.709521236090848,Massachusetts,Massachusetts_vs_rest,2088,66579
armpits,39,4,43,1.2182340505840852,6.658735042078341,Massachusetts,Massachusetts_vs_rest,2088,66579
ogre,38,4,42,1.2150474066165486,6.566468414458494,Massachusetts,Massachusetts_vs_rest,2088,66579
elijah,42,11,53,1.056656887369698,6.534121647970105,Massachusetts,Massachusetts_vs_rest,2088,66579
underwater,80,118,198,0.5335504245549778,6.4885579332185515,Massachusetts,Massachusetts_vs_rest,2088,66579
gcc,50,28,78,0.850256055043598,6.4744029037923285,Massachusetts,Massachusetts_vs_rest,2088,66579
libc,34,0,34,1.3548084229990245,6.4501782581563605,Massachusetts,Massachusetts_vs_rest,2088,66579
flynn,43,15,58,0.9863243710228549,6.4204764452479965,Massachusetts,Massachusetts_vs_rest,2088,66579
snacking,37,5,42,1.1809621774910788,6.410814208558858,Massachusetts,Massachusetts_vs_rest,2088,66579
lets,236,1280,1516,0.19427068587946827,6.3757705581048105,Massachusetts,Massachusetts_vs_rest,2088,66579
barbarian,40,11,51,1.0453877274033339,6.348165240783304,Massachusetts,Massachusetts_vs_rest,2088,66579
played,156,569,725,0.2772513595053532,6.347447918422227,Massachusetts,Massachusetts_vs_rest,2088,66579
installed,84,143,227,0.4879622499665679,6.342985604166698,Massachusetts,Massachusetts_vs_rest,2088,66579
installing,52,37,89,0.774143295971264,6.31481388736498,Massachusetts,Massachusetts_vs_rest,2088,66579
visibly,64,72,136,0.6224472601517324,6.285200601547071,Massachusetts,Massachusetts_vs_rest,2088,66579
coursemainstream,32,0,32,1.3548079498041083,6.2575898761571755,Massachusetts,Massachusetts_vs_rest,2088,66579
willowbrook,32,0,32,1.3548079498041083,6.2575898761571755,Massachusetts,Massachusetts_vs_rest,2088,66579
enters,129,403,532,0.3148889763058875,6.196515618836739,Massachusetts,Massachusetts_vs_rest,2088,66579
neurocognitive,35,6,41,1.142247187014842,6.155499021240849,Massachusetts,Massachusetts_vs_rest,2088,66579
stigma,43,21,64,0.8918408427051077,6.138158445196497,Massachusetts,Massachusetts_vs_rest,2088,66579
wagon,43,22,65,0.8778863681037397,6.093860436975812,Massachusetts,Massachusetts_vs_rest,2088,66579
skinnydipping,31,1,32,1.3082876924720725,6.088283736991826,Massachusetts,Massachusetts_vs_rest,2088,66579
hobbit,31,1,32,1.3082876924720725,6.088283736991826,Massachusetts,Massachusetts_vs_rest,2088,66579
entering,122,375,497,0.3189960008877577,6.069459024220393,Massachusetts,Massachusetts_vs_rest,2088,66579
mdisplaystring,30,0,30,1.3548074766095741,6.058883228247928,Massachusetts,Massachusetts_vs_rest,2088,66579
byers,30,0,30,1.3548074766095741,6.058883228247928,Massachusetts,Massachusetts_vs_rest,2088,66579
grimes,42,22,64,0.870754820893481,5.999947240273163,Massachusetts,Massachusetts_vs_rest,2088,66579
foul,43,25,68,0.8385939524949197,5.965400497934119,Massachusetts,Massachusetts_vs_rest,2088,66579
fatter,30,2,32,1.2624341462788244,5.915731027435178,Massachusetts,Massachusetts_vs_rest,2088,66579
vile,42,24,66,0.8439845696299653,5.913369867109908,Massachusetts,Massachusetts_vs_rest,2088,66579
bathing,54,56,110,0.6495443283317908,5.899670993794524,Massachusetts,Massachusetts_vs_rest,2088,66579
relieved,89,202,291,0.4013353043636201,5.879163000198597,Massachusetts,Massachusetts_vs_rest,2088,66579
bathe,35,11,46,1.01305930977799,5.8596984362451785,Massachusetts,Massachusetts_vs_rest,2088,66579
geometrysheltered,28,0,28,1.35480700341542,5.8534352570148735,Massachusetts,Massachusetts_vs_rest,2088,66579
twosheltered,28,0,28,1.35480700341542,5.8534352570148735,Massachusetts,Massachusetts_vs_rest,2088,66579
alldeb,28,0,28,1.35480700341542,5.8534352570148735,Massachusetts,Massachusetts_vs_rest,2088,66579
pagegetbyrolebutton,28,0,28,1.35480700341542,5.8534352570148735,Massachusetts,Massachusetts_vs_rest,2088,66579
catching,68,109,177,0.5069351307948509,5.823327124826966,Massachusetts,Massachusetts_vs_rest,2088,66579
libasound,27,0,27,1.3548067668184842,5.747958312088631,Massachusetts,Massachusetts_vs_rest,2088,66579
heimdalamd,27,0,27,1.3548067668184842,5.747958312088631,Massachusetts,Massachusetts_vs_rest,2088,66579
heimdal,27,0,27,1.3548067668184842,5.747958312088631,Massachusetts,Massachusetts_vs_rest,2088,66579
washes,36,15,51,0.9379150157677074,5.745784951238909,Massachusetts,Massachusetts_vs_rest,2088,66579
biscuits,32,8,40,1.0671258365539416,5.726798186594264,Massachusetts,Massachusetts_vs_rest,2088,66579
eating,109,337,446,0.31751268752244677,5.722165306100831,Massachusetts,Massachusetts_vs_rest,2088,66579
fictional,156,711,867,0.22826774951220408,5.6867704407460185,Massachusetts,Massachusetts_vs_rest,2088,66579
moduleasmj,27,1,28,1.3016969364045554,5.672187564294144,Massachusetts,Massachusetts_vs_rest,2088,66579
undressing,29,4,33,1.1778765114537446,5.669945323237532,Massachusetts,Massachusetts_vs_rest,2088,66579
typeeushopidnulltaxpercentage,26,0,26,1.3548065302216443,5.640509379634165,Massachusetts,Massachusetts_vs_rest,2088,66579
artie,26,0,26,1.3548065302216443,5.640509379634165,Massachusetts,Massachusetts_vs_rest,2088,66579
chemistrysheltered,26,0,26,1.3548065302216443,5.640509379634165,Massachusetts,Massachusetts_vs_rest,2088,66579
plump,32,11,43,0.9901647801183913,5.54804699329605,Massachusetts,Massachusetts_vs_rest,2088,66579
river,110,369,479,0.29722289112490863,5.541271683663152,Massachusetts,Massachusetts_vs_rest,2088,66579
libx,30,8,38,1.0525265639376578,5.513330305739311,Massachusetts,Massachusetts_vs_rest,2088,66579
naked,57,83,140,0.5376982182747536,5.499199772169364,Massachusetts,Massachusetts_vs_rest,2088,66579
stranger,74,158,232,0.4191082637056134,5.488006549622378,Massachusetts,Massachusetts_vs_rest,2088,66579
relieving,40,30,70,0.7569726888448827,5.4785661003011885,Massachusetts,Massachusetts_vs_rest,2088,66579
binsetupcon,24,0,24,1.354806057028247,5.419224228112988,Massachusetts,Massachusetts_vs_rest,2088,66579
woz,24,0,24,1.354806057028247,5.419224228112988,Massachusetts,Massachusetts_vs_rest,2088,66579
disorder,72,159,231,0.4092554889497446,5.344185364574813,Massachusetts,Massachusetts_vs_rest,2088,66579
ecx,24,1,25,1.2953826314573558,5.338904494665402,Massachusetts,Massachusetts_vs_rest,2088,66579
smelt,27,6,33,1.0924424717510934,5.311154163749636,Massachusetts,Massachusetts_vs_rest,2088,66579
germanic,37,27,64,0.7659228248666299,5.299266742531743,Massachusetts,Massachusetts_vs_rest,2088,66579
set,464,5600,6064,0.0813279361296333,5.2615458101411265,Massachusetts,Massachusetts_vs_rest,2088,66579
emdr,22,0,22,1.3548055838352298,5.188510366814005,Massachusetts,Massachusetts_vs_rest,2088,66579
hindquarters,22,0,22,1.3548055838352298,5.188510366814005,Massachusetts,Massachusetts_vs_rest,2088,66579
antifa,22,0,22,1.3548055838352298,5.188510366814005,Massachusetts,Massachusetts_vs_rest,2088,66579
lancel,22,0,22,1.3548055838352298,5.188510366814005,Massachusetts,Massachusetts_vs_rest,2088,66579
smelly,29,12,41,0.9398633267507783,5.1617753931304,Massachusetts,Massachusetts_vs_rest,2088,66579
subculture,26,7,33,1.0503173037533315,5.128128801044646,Massachusetts,Massachusetts_vs_rest,2088,66579
bog,26,7,33,1.0503173037533315,5.128128801044646,Massachusetts,Massachusetts_vs_rest,2088,66579
causing,137,675,812,0.21257502454848698,5.116372858328715,Massachusetts,Massachusetts_vs_rest,2088,66579
chara,22,1,23,1.290267057597493,5.104661419473745,Massachusetts,Massachusetts_vs_rest,2088,66579
collecting,58,109,167,0.4573659015135405,5.0920272628714605,Massachusetts,Massachusetts_vs_rest,2088,66579
durga,21,0,21,1.3548053472388641,5.069217435137131,Massachusetts,Massachusetts_vs_rest,2088,66579
kristoff,21,0,21,1.3548053472388641,5.069217435137131,Massachusetts,Massachusetts_vs_rest,2088,66579
wonka,23,3,26,1.186183092695508,5.0629246869321705,Massachusetts,Massachusetts_vs_rest,2088,66579
swayed,35,28,63,0.7357693083987193,5.054107787991822,Massachusetts,Massachusetts_vs_rest,2088,66579
killing,84,261,345,0.3162486746984037,5.01214351059511,Massachusetts,Massachusetts_vs_rest,2088,66579
bucket,47,69,116,0.5350583420927606,4.980709175736153,Massachusetts,Massachusetts_vs_rest,2088,66579
lengthy,49,77,126,0.5132443936547357,4.975598835467758,Massachusetts,Massachusetts_vs_rest,2088,66579
holland,43,55,98,0.5799850603381493,4.968192482796442,Massachusetts,Massachusetts_vs_rest,2088,66579
algebra,38,39,77,0.6530039272025281,4.962353721697357,Massachusetts,Massachusetts_vs_rest,2088,66579
tobevisible,20,0,20,1.3548051106425945,4.947048800814875,Massachusetts,Massachusetts_vs_rest,2088,66579
xrf,20,0,20,1.3548051106425945,4.947048800814875,Massachusetts,Massachusetts_vs_rest,2088,66579
arthur,62,139,201,0.4048755730438458,4.930378403577733,Massachusetts,Massachusetts_vs_rest,2088,66579
revolting,23,5,28,1.0969766856289347,4.910207128248044,Massachusetts,Massachusetts_vs_rest,2088,66579
nord,22,4,26,1.1316620121203496,4.862399995588651,Massachusetts,Massachusetts_vs_rest,2088,66579
gorillaz,20,1,21,1.2841875383283998,4.859162749596801,Massachusetts,Massachusetts_vs_rest,2088,66579
universe,184,1319,1503,0.14719596269063828,4.782905790816696,Massachusetts,Massachusetts_vs_rest,2088,66579
velvety,23,7,30,1.0210326050787106,4.766034183706055,Massachusetts,Massachusetts_vs_rest,2088,66579
aryan,23,7,30,1.0210326050787106,4.766034183706055,Massachusetts,Massachusetts_vs_rest,2088,66579
zoey,21,4,25,1.1230037127807186,4.736183006202805,Massachusetts,Massachusetts_vs_rest,2088,66579
systemd,19,1,20,1.2806968967924188,4.731650768055842,Massachusetts,Massachusetts_vs_rest,2088,66579
intentionally,48,86,134,0.4720432570016744,4.711029308547443,Massachusetts,Massachusetts_vs_rest,2088,66579
reich,31,26,57,0.7201566067323455,4.706621521552212,Massachusetts,Massachusetts_vs_rest,2088,66579
smelling,24,10,34,0.9379122020954753,4.691399693555467,Massachusetts,Massachusetts_vs_rest,2088,66579
climbs,34,35,69,0.6519991530362308,4.690262405871755,Massachusetts,Massachusetts_vs_rest,2088,66579
jmp,20,4,24,1.1136430334247347,4.606648867644082,Massachusetts,Massachusetts_vs_rest,2088,66579
horseman,20,4,24,1.1136430334247347,4.606648867644082,Massachusetts,Massachusetts_vs_rest,2088,66579
burly,22,8,30,0.9753159213289564,4.570013986462862,Massachusetts,Massachusetts_vs_rest,2088,66579
eats,46,85,131,0.46253497306232916,4.5620685804945245,Massachusetts,Massachusetts_vs_rest,2088,66579
adam,81,300,381,0.2736734180975908,4.540503815563977,Massachusetts,Massachusetts_vs_rest,2088,66579
german,101,472,573,0.22313263513071746,4.51661684063821,Massachusetts,Massachusetts_vs_rest,2088,66579
arraybuffer,24,13,37,0.8605096689121563,4.510702503554408,Massachusetts,Massachusetts_vs_rest,2088,66579
collect,76,269,345,0.2843077136929981,4.493075346057175,Massachusetts,Massachusetts_vs_rest,2088,66579
lagoon,19,4,23,1.1034904253643916,4.473532029971663,Massachusetts,Massachusetts_vs_rest,2088,66579
anakin,25,16,41,0.8082625056557724,4.470018008021182,Massachusetts,Massachusetts_vs_rest,2088,66579
packages,50,110,160,0.4103500388179313,4.459902757743078,Massachusetts,Massachusetts_vs_rest,2088,66579
lib,33,39,72,0.6060909557950858,4.4521221038965315,Massachusetts,Massachusetts_vs_rest,2088,66579
mud,41,69,110,0.49155657773204275,4.448683725729565,Massachusetts,Massachusetts_vs_rest,2088,66579
snatch,21,8,29,0.9627632186611716,4.439619272964815,Massachusetts,Massachusetts_vs_rest,2088,66579
rapunzel,18,3,21,1.1471652573711424,4.421744408243321,Massachusetts,Massachusetts_vs_rest,2088,66579
callback,31,34,65,0.6308887005849542,4.404419302336524,Massachusetts,Massachusetts_vs_rest,2088,66579
fluff,26,20,46,0.7486706246506873,4.393285893854104,Massachusetts,Massachusetts_vs_rest,2088,66579
currenttime,26,20,46,0.7486706246506873,4.393285893854104,Massachusetts,Massachusetts_vs_rest,2088,66579
mov,72,257,329,0.2823105606265912,4.356016763947292,Massachusetts,Massachusetts_vs_rest,2088,66579
undress,18,4,22,1.092440352581578,4.336530803265938,Massachusetts,Massachusetts_vs_rest,2088,66579
gassy,27,24,51,0.7008801770118662,4.333871144446486,Massachusetts,Massachusetts_vs_rest,2088,66579
himself,186,1569,1755,0.12372363896559158,4.33108565230883,Massachusetts,Massachusetts_vs_rest,2088,66579
nordic,25,19,44,0.7526307943693773,4.319065977009099,Massachusetts,Massachusetts_vs_rest,2088,66579
merlin,28,28,56,0.6616596800564807,4.288044817037558,Massachusetts,Massachusetts_vs_rest,2088,66579
mounds,18,5,23,1.0430249879179048,4.2544273478027,Massachusetts,Massachusetts_vs_rest,2088,66579
sam,54,148,202,0.3489095097393964,4.242584483892709,Massachusetts,Massachusetts_vs_rest,2088,66579
locales,20,9,29,0.9158920225646678,4.237156337143683,Massachusetts,Massachusetts_vs_rest,2088,66579
crush,73,282,355,0.26402257204977353,4.22433016411792,Massachusetts,Massachusetts_vs_rest,2088,66579
edi,26,24,50,0.6883274743430103,4.214753025524228,Massachusetts,Massachusetts_vs_rest,2088,66579
swamp,69,254,323,0.2750878016440872,4.202816070710063,Massachusetts,Massachusetts_vs_rest,2088,66579
blended,25,22,47,0.704218615282187,4.1801198929922165,Massachusetts,Massachusetts_vs_rest,2088,66579
whiff,20,10,30,0.884801430394381,4.170993942902825,Massachusetts,Massachusetts_vs_rest,2088,66579
suicide,47,118,165,0.372803093523153,4.104290158447241,Massachusetts,Massachusetts_vs_rest,2088,66579
therapy,68,261,329,0.2654816998467293,4.089754816820015,Massachusetts,Massachusetts_vs_rest,2088,66579
accent,46,114,160,0.3764115626905937,4.081795369016518,Massachusetts,Massachusetts_vs_rest,2088,66579
organizational,61,211,272,0.2897923910708826,4.068530546191259,Massachusetts,Massachusetts_vs_rest,2088,66579
cooldown,21,14,35,0.7951894879004531,4.065070053464556,Massachusetts,Massachusetts_vs_rest,2088,66579
previously,81,375,456,0.2250387504296807,4.064451201547218,Massachusetts,Massachusetts_vs_rest,2088,66579
riggs,16,4,20,1.0671220714051106,4.049443544492385,Massachusetts,Massachusetts_vs_rest,2088,66579
thrones,20,12,32,0.8287119535428236,4.0457216245086425,Massachusetts,Massachusetts_vs_rest,2088,66579
buttocks,17,6,23,0.9832408138197302,4.0314784888796,Massachusetts,Massachusetts_vs_rest,2088,66579
opcode,27,33,60,0.5949680434596853,3.988949037601779,Massachusetts,Massachusetts_vs_rest,2088,66579
eat,91,488,579,0.19634370191599082,3.9832418560877256,Massachusetts,Massachusetts_vs_rest,2088,66579
routine,55,178,233,0.30603256901193276,3.982412248105039,Massachusetts,Massachusetts_vs_rest,2088,66579
waking,58,203,261,0.28697243627138214,3.945605274565492,Massachusetts,Massachusetts_vs_rest,2088,66579
rip,28,38,66,0.5605635121851584,3.9388806970749113,Massachusetts,Massachusetts_vs_rest,2088,66579
romeo,24,26,50,0.6349904967832387,3.8881611111786136,Massachusetts,Massachusetts_vs_rest,2088,66579
