token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
fontfamilyys,34,0,34,1.3580202511374182,6.465469618673106,North Carolina,North Carolina_vs_rest,1989,67228
classlctextblock,34,0,34,1.3580202511374182,6.465469618673106,North Carolina,North Carolina_vs_rest,1989,67228
lctextblockbpsizes,34,0,34,1.3580202511374182,6.465469618673106,North Carolina,North Carolina_vs_rest,1989,67228
colorrgba,34,0,34,1.3580202511374182,6.465469618673106,North Carolina,North Carolina_vs_rest,1989,67228
stylefontweight,34,0,34,1.3580202511374182,6.465469618673106,North Carolina,North Carolina_vs_rest,1989,67228
dataimagesrcsection,34,0,34,1.3580202511374182,6.465469618673106,North Carolina,North Carolina_vs_rest,1989,67228
stylepadding,41,12,53,1.0337821862316616,6.408421772350874,North Carolina,North Carolina_vs_rest,1989,67228
otzyvy,33,0,33,1.3580200142597967,6.3696784770397885,North Carolina,North Carolina_vs_rest,1989,67228
lineheight,42,17,59,0.9492620644302718,6.2512515503662325,North Carolina,North Carolina_vs_rest,1989,67228
classlcheaderlpcburgerlinkcontent,31,0,31,1.358019540504845,6.1736390804874395,North Carolina,North Carolina_vs_rest,1989,67228
fontweight,45,27,72,0.8319296374555769,6.092145244076785,North Carolina,North Carolina_vs_rest,1989,67228
helvetica,34,6,40,1.1402967398579182,6.073262257211078,North Carolina,North Carolina_vs_rest,1989,67228
fichi,30,0,30,1.3580193036275112,6.073246955336084,North Carolina,North Carolina_vs_rest,1989,67228
context,224,1308,1532,0.18414654937531516,6.065896572781892,North Carolina,North Carolina_vs_rest,1989,67228
pts,100,251,351,0.37609745179625875,6.0391069646123166,North Carolina,North Carolina_vs_rest,1989,67228
acres,55,55,110,0.664877793586518,6.039052461551341,North Carolina,North Carolina_vs_rest,1989,67228
mpt,31,2,33,1.2684073726700635,6.033442380747372,North Carolina,North Carolina_vs_rest,1989,67228
lcheaderlpcwrapperborder,29,0,29,1.3580190667502716,5.97116726634813,North Carolina,North Carolina_vs_rest,1989,67228
defendant,52,51,103,0.6713496157347674,5.900593743719454,North Carolina,North Carolina_vs_rest,1989,67228
itachi,31,4,35,1.1909654375514833,5.896696561425374,North Carolina,North Carolina_vs_rest,1989,67228
randi,36,13,49,0.9803903563374305,5.8701023132579015,North Carolina,North Carolina_vs_rest,1989,67228
div,194,1055,1249,0.1969836907507272,5.867631435914726,North Carolina,North Carolina_vs_rest,1989,67228
voprosy,28,0,28,1.358018829873128,5.867311933308667,North Carolina,North Carolina_vs_rest,1989,67228
msdx,28,0,28,1.358018829873128,5.867311933308667,North Carolina,North Carolina_vs_rest,1989,67228
theta,45,33,78,0.7675296794200968,5.862748908724528,North Carolina,North Carolina_vs_rest,1989,67228
backgroundposition,31,6,37,1.1231799219921452,5.764697544142564,North Carolina,North Carolina_vs_rest,1989,67228
headerkarusel,27,0,27,1.3580185929960784,5.761584936509647,North Carolina,North Carolina_vs_rest,1989,67228
homefontsys,27,0,27,1.3580185929960784,5.761584936509647,North Carolina,North Carolina_vs_rest,1989,67228
msdy,27,0,27,1.3580185929960784,5.761584936509647,North Carolina,North Carolina_vs_rest,1989,67228
vyo,27,0,27,1.3580185929960784,5.761584936509647,North Carolina,North Carolina_vs_rest,1989,67228
backgroundcolor,66,108,174,0.5036120094130929,5.734439847743753,North Carolina,North Carolina_vs_rest,1989,67228
norepeat,31,7,38,1.0923163427639846,5.700681901530709,North Carolina,North Carolina_vs_rest,1989,67228
tarray,26,0,26,1.3580183561191248,5.653881277168145,North Carolina,North Carolina_vs_rest,1989,67228
xlabeltime,26,0,26,1.3580183561191248,5.653881277168145,North Carolina,North Carolina_vs_rest,1989,67228
socialblock,26,0,26,1.3580183561191248,5.653881277168145,North Carolina,North Carolina_vs_rest,1989,67228
footer,39,26,65,0.7984055287126051,5.562161514297632,North Carolina,North Carolina_vs_rest,1989,67228
lcnavigationmenusubmenu,25,0,25,1.3580181192422653,5.544085755996053,North Carolina,North Carolina_vs_rest,1989,67228
lcheaderlpcburgerlinkcontentthemelightdiv,25,0,25,1.3580181192422653,5.544085755996053,North Carolina,North Carolina_vs_rest,1989,67228
ylatticesize,25,0,25,1.3580181192422653,5.544085755996053,North Carolina,North Carolina_vs_rest,1989,67228
perror,25,0,25,1.3580181192422653,5.544085755996053,North Carolina,North Carolina_vs_rest,1989,67228
upvotes,25,0,25,1.3580181192422653,5.544085755996053,North Carolina,North Carolina_vs_rest,1989,67228
borderbox,29,7,36,1.0780590083840238,5.484304520067933,North Carolina,North Carolina_vs_rest,1989,67228
matlab,58,90,148,0.5204838393426936,5.469376914086726,North Carolina,North Carolina_vs_rest,1989,67228
wor,31,11,42,0.9850398372430789,5.458431782331552,North Carolina,North Carolina_vs_rest,1989,67228
vyi,24,0,24,1.3580178823655018,5.432071529462007,North Carolina,North Carolina_vs_rest,1989,67228
lctextblock,24,0,24,1.3580178823655018,5.432071529462007,North Carolina,North Carolina_vs_rest,1989,67228
velocity,69,141,210,0.4353062751661856,5.4272560685579805,North Carolina,North Carolina_vs_rest,1989,67228
paddingright,26,3,29,1.2064684442737192,5.426410880013822,North Carolina,North Carolina_vs_rest,1989,67228
pray,64,118,182,0.4664286988012911,5.42271929281139,North Carolina,North Carolina_vs_rest,1989,67228
calc,41,35,76,0.7175183021819702,5.415268318374439,North Carolina,North Carolina_vs_rest,1989,67228
interpolation,31,12,43,0.961604213045943,5.401305065214604,North Carolina,North Carolina_vs_rest,1989,67228
lcoffsets,23,0,23,1.3580176454888324,5.317698392196743,North Carolina,North Carolina_vs_rest,1989,67228
paddingleft,25,3,28,1.2011756340309798,5.312337427122023,North Carolina,North Carolina_vs_rest,1989,67228
padding,74,176,250,0.39118591077512477,5.306765260919932,North Carolina,North Carolina_vs_rest,1989,67228
histogram,32,16,48,0.8880160749762176,5.295104823358327,North Carolina,North Carolina_vs_rest,1989,67228
plucky,24,2,26,1.2446891879128792,5.27324116298033,North Carolina,North Carolina_vs_rest,1989,67228
lcbuttonunder,22,0,22,1.3580174086122572,5.200810719241563,North Carolina,North Carolina_vs_rest,1989,67228
nsteps,22,0,22,1.3580174086122572,5.200810719241563,North Carolina,North Carolina_vs_rest,1989,67228
classlcnavigationmenuitem,22,0,22,1.3580174086122572,5.200810719241563,North Carolina,North Carolina_vs_rest,1989,67228
preallocate,22,0,22,1.3580174086122572,5.200810719241563,North Carolina,North Carolina_vs_rest,1989,67228
arial,34,23,57,0.7937058372540804,5.178776978801404,North Carolina,North Carolina_vs_rest,1989,67228
sonic,81,231,312,0.3415834400024238,5.157688075339107,North Carolina,North Carolina_vs_rest,1989,67228
ayy,22,1,23,1.2934788829018036,5.11736830881147,North Carolina,North Carolina_vs_rest,1989,67228
webkittransform,21,0,21,1.3580171717357779,5.081234981991029,North Carolina,North Carolina_vs_rest,1989,67228
restitution,27,10,37,0.9736068483587221,5.068285215523621,North Carolina,North Carolina_vs_rest,1989,67228
monte,29,14,43,0.8984866733550021,5.067811594589193,North Carolina,North Carolina_vs_rest,1989,67228
boxsizing,25,7,32,1.0443605283777977,5.025561177327807,North Carolina,North Carolina_vs_rest,1989,67228
elseif,32,22,54,0.7884864521939665,5.008327846350508,North Carolina,North Carolina_vs_rest,1989,67228
borderradius,49,78,127,0.5123502830423377,4.9858333363938785,North Carolina,North Carolina_vs_rest,1989,67228
econst,20,0,20,1.3580169348593945,4.9587767246434264,North Carolina,North Carolina_vs_rest,1989,67228
lcnavigationmenu,20,0,20,1.3580169348593945,4.9587767246434264,North Carolina,North Carolina_vs_rest,1989,67228
omegak,20,0,20,1.3580169348593945,4.9587767246434264,North Carolina,North Carolina_vs_rest,1989,67228
lcbuttonthemebase,20,0,20,1.3580169348593945,4.9587767246434264,North Carolina,North Carolina_vs_rest,1989,67228
backgroundsize,26,11,37,0.9368048407426723,4.889658519320953,North Carolina,North Carolina_vs_rest,1989,67228
biofilm,20,1,21,1.287399363072483,4.871315786975591,North Carolina,North Carolina_vs_rest,1989,67228
height,159,1013,1172,0.16921276399500762,4.866575155608695,North Carolina,North Carolina_vs_rest,1989,67228
dentists,25,10,35,0.9525529654063281,4.830325149404541,North Carolina,North Carolina_vs_rest,1989,67228
firms,69,194,263,0.3453320525502388,4.788787107117042,North Carolina,North Carolina_vs_rest,1989,67228
dosage,23,7,30,1.0242444338268353,4.781026540982042,North Carolina,North Carolina_vs_rest,1989,67228
euler,25,12,37,0.9001849707434388,4.709384533491513,North Carolina,North Carolina_vs_rest,1989,67228
objection,32,30,62,0.6863786648673802,4.680207885206988,North Carolina,North Carolina_vs_rest,1989,67228
elasticity,41,62,103,0.5287422709213949,4.636475939687677,North Carolina,North Carolina_vs_rest,1989,67228
oral,53,117,170,0.412566592069064,4.621706364334795,North Carolina,North Carolina_vs_rest,1989,67228
simile,24,12,36,0.8880141982459708,4.585685601336502,North Carolina,North Carolina_vs_rest,1989,67228
carlo,29,26,55,0.7012394114725709,4.5030471769378515,North Carolina,North Carolina_vs_rest,1989,67228
coke,30,30,60,0.6648719858894108,4.46009687035201,North Carolina,North Carolina_vs_rest,1989,67228
backgroundimage,21,8,29,0.9659750473763502,4.454430076274478,North Carolina,North Carolina_vs_rest,1989,67228
display,149,1066,1215,0.15070305778661464,4.402943634687934,North Carolina,North Carolina_vs_rest,1989,67228
trajectories,28,27,55,0.6769928863832266,4.347985684834,North Carolina,North Carolina_vs_rest,1989,67228
paddingtop,21,10,31,0.9025415973236832,4.321349109837791,North Carolina,North Carolina_vs_rest,1989,67228
civ,24,17,41,0.7788148834168354,4.311737984822901,North Carolina,North Carolina_vs_rest,1989,67228
epsilon,30,35,65,0.6135786686387039,4.282671365458008,North Carolina,North Carolina_vs_rest,1989,67228
bonuses,22,13,35,0.8367204255313787,4.271139614727423,North Carolina,North Carolina_vs_rest,1989,67228
histograms,21,11,32,0.8739617387321896,4.258228536988951,North Carolina,North Carolina_vs_rest,1989,67228
paddingbottom,21,11,32,0.8739617387321896,4.258228536988951,North Carolina,North Carolina_vs_rest,1989,67228
jumpscare,21,11,32,0.8739617387321896,4.258228536988951,North Carolina,North Carolina_vs_rest,1989,67228
addict,20,9,29,0.9191038515270158,4.252015098991533,North Carolina,North Carolina_vs_rest,1989,67228
src,43,92,135,0.42170831465182523,4.212186404588121,North Carolina,North Carolina_vs_rest,1989,67228
phi,19,8,27,0.9381628158388384,4.182622257887839,North Carolina,North Carolina_vs_rest,1989,67228
monitor,81,366,447,0.23324770512471993,4.173161812798339,North Carolina,North Carolina_vs_rest,1989,67228
gang,54,158,212,0.33487038894844545,4.165718021410869,North Carolina,North Carolina_vs_rest,1989,67228
marginright,21,13,34,0.8220555152501667,4.1383892307226775,North Carolina,North Carolina_vs_rest,1989,67228
diffusion,54,162,216,0.3284048308961136,4.121447917971915,North Carolina,North Carolina_vs_rest,1989,67228
end,324,4456,4780,0.07183708254803634,4.118806654535957,North Carolina,North Carolina_vs_rest,1989,67228
pepsi,26,27,53,0.6522922698880009,4.112464943436175,North Carolina,North Carolina_vs_rest,1989,67228
question,287,3673,3960,0.07864813242314028,4.108364384901672,North Carolina,North Carolina_vs_rest,1989,67228
dentist,26,28,54,0.6401784349317161,4.073760124409162,North Carolina,North Carolina_vs_rest,1989,67228
freddys,22,17,39,0.7503923237512637,4.054659441351742,North Carolina,North Carolina_vs_rest,1989,67228
wyoming,29,40,69,0.5584912997257572,4.011968606995776,North Carolina,North Carolina_vs_rest,1989,67228
paper,170,1582,1752,0.11409158564464938,3.983689006504656,North Carolina,North Carolina_vs_rest,1989,67228
association,80,399,479,0.21338502273827942,3.943562346992703,North Carolina,North Carolina_vs_rest,1989,67228
television,74,346,420,0.2262343115744887,3.9205866710167885,North Carolina,North Carolina_vs_rest,1989,67228
naruto,63,263,326,0.2500318977206586,3.826999784914041,North Carolina,North Carolina_vs_rest,1989,67228
stanza,19,14,33,0.7659655702724635,3.8057674929589638,North Carolina,North Carolina_vs_rest,1989,67228
orig,26,36,62,0.5572403467474825,3.7943767944730564,North Carolina,North Carolina_vs_rest,1989,67228
calculate,119,905,1024,0.14154372063024567,3.7920078756869833,North Carolina,North Carolina_vs_rest,1989,67228
length,185,1981,2166,0.09735537877755629,3.7710598887240585,North Carolina,North Carolina_vs_rest,1989,67228
carolina,70,335,405,0.2215446846742246,3.7682166185617123,North Carolina,North Carolina_vs_rest,1989,67228
choices,110,819,929,0.14467376544694055,3.6931741630394663,North Carolina,North Carolina_vs_rest,1989,67228
levy,17,11,28,0.807969837007688,3.693125494201667,North Carolina,North Carolina_vs_rest,1989,67228
developer,94,619,713,0.1637712713472972,3.67131127392186,North Carolina,North Carolina_vs_rest,1989,67228
health,182,2017,2199,0.09353267133689602,3.6485482585162274,North Carolina,North Carolina_vs_rest,1989,67228
statutes,17,12,29,0.7799383185787168,3.631378147187909,North Carolina,North Carolina_vs_rest,1989,67228
lattice,24,35,59,0.5404163672829849,3.5879372053229455,North Carolina,North Carolina_vs_rest,1989,67228
hall,67,347,414,0.20611321354101975,3.538424253355031,North Carolina,North Carolina_vs_rest,1989,67228
tokens,87,575,662,0.16317760809785042,3.5244933819541804,North Carolina,North Carolina_vs_rest,1989,67228
politeness,15,9,24,0.8319226134237621,3.5172719998208946,North Carolina,North Carolina_vs_rest,1989,67228
personification,19,20,39,0.6477749926036758,3.5032509605677324,North Carolina,North Carolina_vs_rest,1989,67228
avg,17,15,32,0.7065416714752306,3.4605819153628903,North Carolina,North Carolina_vs_rest,1989,67228
fontsize,41,134,175,0.3068112468255997,3.4593757694071683,North Carolina,North Carolina_vs_rest,1989,67228
finetuning,22,32,54,0.5412561257521489,3.437964113485402,North Carolina,North Carolina_vs_rest,1989,67228
circle,75,455,530,0.17746751958768314,3.435707000112612,North Carolina,North Carolina_vs_rest,1989,67228
powell,20,25,45,0.5907616678213419,3.4296604239207267,North Carolina,North Carolina_vs_rest,1989,67228
overlapping,19,23,42,0.6013560065215717,3.373401055324364,North Carolina,North Carolina_vs_rest,1989,67228
discount,34,95,129,0.34697678514134367,3.3702548913947314,North Carolina,North Carolina_vs_rest,1989,67228
payoff,18,21,39,0.6135758901254231,3.3173279529721835,North Carolina,North Carolina_vs_rest,1989,67228
youth,49,215,264,0.23937823389561608,3.2935328020332504,North Carolina,North Carolina_vs_rest,1989,67228
meta,55,280,335,0.2094012362271247,3.2349388214424004,North Carolina,North Carolina_vs_rest,1989,67228
nickelodeon,20,31,51,0.5208302423141351,3.2128213638004874,North Carolina,North Carolina_vs_rest,1989,67228
discounting,15,14,29,0.6878580241194907,3.207744341694966,North Carolina,North Carolina_vs_rest,1989,67228
garfield,78,555,633,0.1515268861522543,3.1957311577994227,North Carolina,North Carolina_vs_rest,1989,67228
cameras,37,129,166,0.29110381407111774,3.1922158616562117,North Carolina,North Carolina_vs_rest,1989,67228
servings,13,9,22,0.7862289120126569,3.187806203383491,North Carolina,North Carolina_vs_rest,1989,67228
hyperbole,13,9,22,0.7862289120126569,3.187806203383491,North Carolina,North Carolina_vs_rest,1989,67228
steps,132,1412,1544,0.09746283144374246,3.1874543292625948,North Carolina,North Carolina_vs_rest,1989,67228
dynamite,17,21,38,0.5946646889628386,3.172685880679972,North Carolina,North Carolina_vs_rest,1989,67228
model,219,3265,3484,0.06465093645847997,3.16134351649122,North Carolina,North Carolina_vs_rest,1989,67228
teens,38,140,178,0.27810040285865156,3.1540707074128322,North Carolina,North Carolina_vs_rest,1989,67228
squarepants,35,118,153,0.29919590985240596,3.1521935752259305,North Carolina,North Carolina_vs_rest,1989,67228
animatronics,26,62,88,0.3904340463451561,3.1422719847650793,North Carolina,North Carolina_vs_rest,1989,67228
models,139,1577,1716,0.09097642954764318,3.133844489893809,North Carolina,North Carolina_vs_rest,1989,67228
margin,41,166,207,0.25672429624375326,3.1332960285394376,North Carolina,North Carolina_vs_rest,1989,67228
rhyme,27,69,96,0.3711099783884819,3.115307464832782,North Carolina,North Carolina_vs_rest,1989,67228
genes,33,107,140,0.30877560230680956,3.114510938720907,North Carolina,North Carolina_vs_rest,1989,67228
respectfully,25,58,83,0.39824201020522665,3.1143601376548316,North Carolina,North Carolina_vs_rest,1989,67228
arbitration,21,39,60,0.464199117368695,3.098333512746772,North Carolina,North Carolina_vs_rest,1989,67228
odd,49,244,293,0.21368815072597336,3.0887744699702915,North Carolina,North Carolina_vs_rest,1989,67228
mode,142,1668,1810,0.08728810383940022,3.086454223272935,North Carolina,North Carolina_vs_rest,1989,67228
divdiv,12,8,20,0.7983992153302193,3.085307686189929,North Carolina,North Carolina_vs_rest,1989,67228
coefficient,25,60,85,0.38861728768530135,3.0734940012392555,North Carolina,North Carolina_vs_rest,1989,67228
velocities,13,11,24,0.7204378970167333,3.0553796788023737,North Carolina,North Carolina_vs_rest,1989,67228
singers,16,21,37,0.5747176137650012,3.024439835779169,North Carolina,North Carolina_vs_rest,1989,67228
stylewidth,18,29,47,0.5085230775377294,3.009986756549305,North Carolina,North Carolina_vs_rest,1989,67228
chatgpt,141,1705,1846,0.08428733531481036,3.0085699828251955,North Carolina,North Carolina_vs_rest,1989,67228
vram,14,15,29,0.6418787462205522,2.993325430605954,North Carolina,North Carolina_vs_rest,1989,67228
philippines,33,118,151,0.2850966721451442,2.9800812049945207,North Carolina,North Carolina_vs_rest,1989,67228
channel,72,539,611,0.14385724622034424,2.9778977535429694,North Carolina,North Carolina_vs_rest,1989,67228
similar,131,1545,1676,0.08686512884917263,2.955440853688485,North Carolina,North Carolina_vs_rest,1989,67228
random,110,1164,1274,0.0986855796848154,2.9321977143112035,North Carolina,North Carolina_vs_rest,1989,67228
versus,43,210,253,0.21750664254518348,2.9227252243052124,North Carolina,North Carolina_vs_rest,1989,67228
boxshadow,17,28,45,0.5015438595210515,2.9040180286188284,North Carolina,North Carolina_vs_rest,1989,67228
marginleft,14,17,31,0.600329734161269,2.89317867715938,North Carolina,North Carolina_vs_rest,1989,67228
vanity,13,14,27,0.6401754195518397,2.880569840721748,North Carolina,North Carolina_vs_rest,1989,67228
plot,82,721,803,0.12137505376151125,2.871938622283331,North Carolina,North Carolina_vs_rest,1989,67228
llc,27,84,111,0.31912515491797855,2.86877026511953,North Carolina,North Carolina_vs_rest,1989,67228
edit,50,295,345,0.18229310042397984,2.848974692090964,North Carolina,North Carolina_vs_rest,1989,67228
justifycontent,11,9,20,0.7315589557552347,2.8317411506744246,North Carolina,North Carolina_vs_rest,1989,67228
divdivdiv,13,15,28,0.6172399785797165,2.8277470672443283,North Carolina,North Carolina_vs_rest,1989,67228
deg,12,12,24,0.664867804412614,2.820795198556623,North Carolina,North Carolina_vs_rest,1989,67228
chatcounter,12,12,24,0.664867804412614,2.820795198556623,North Carolina,North Carolina_vs_rest,1989,67228
link,89,872,961,0.10771830837396479,2.78319147435034,North Carolina,North Carolina_vs_rest,1989,67228
services,119,1427,1546,0.0851402631067284,2.781468777731657,North Carolina,North Carolina_vs_rest,1989,67228
enabled,78,708,786,0.11724065990944865,2.7430803170240265,North Carolina,North Carolina_vs_rest,1989,67228
morse,13,17,30,0.5759205324059913,2.72913151213223,North Carolina,North Carolina_vs_rest,1989,67228
flex,26,88,114,0.2982454983610836,2.712067827342408,North Carolina,North Carolina_vs_rest,1989,67228
remastered,12,14,26,0.6135745008785118,2.708580798686522,North Carolina,North Carolina_vs_rest,1989,67228
radius,39,202,241,0.20609316446714487,2.699450186903551,North Carolina,North Carolina_vs_rest,1989,67228
wallace,18,40,58,0.41063495924027116,2.686588367167047,North Carolina,North Carolina_vs_rest,1989,67228
cove,13,18,31,0.5572373496568748,2.683015131202337,North Carolina,North Carolina_vs_rest,1989,67228
inputenter,14,22,36,0.5164482273145161,2.676171320810149,North Carolina,North Carolina_vs_rest,1989,67228
edgy,26,92,118,0.2875765237200536,2.657924815781082,North Carolina,North Carolina_vs_rest,1989,67228
circles,30,124,154,0.2521861999742505,2.6535766641592633,North Carolina,North Carolina_vs_rest,1989,67228
disney,42,242,284,0.18647002773103694,2.645397325495085,North Carolina,North Carolina_vs_rest,1989,67228
holistic,20,53,73,0.3611870981324312,2.642024971008882,North Carolina,North Carolina_vs_rest,1989,67228
isolates,11,12,23,0.6358800306633814,2.6407307452145905,North Carolina,North Carolina_vs_rest,1989,67228
recruiting,17,37,54,0.41668924499076176,2.63150775637612,North Carolina,North Carolina_vs_rest,1989,67228
diagonal,18,43,61,0.38992603723088237,2.6126841253586717,North Carolina,North Carolina_vs_rest,1989,67228
jesus,48,319,367,0.1622758208644104,2.6094336671379756,North Carolina,North Carolina_vs_rest,1989,67228
constant,76,732,808,0.1097990404854059,2.6020685288508045,North Carolina,North Carolina_vs_rest,1989,67228
bumper,13,20,33,0.5232174876397213,2.5964592109702433,North Carolina,North Carolina_vs_rest,1989,67228
step,149,2241,2390,0.06388754646323136,2.587172420164393,North Carolina,North Carolina_vs_rest,1989,67228
dues,11,13,24,0.6092977118085123,2.5840337587866706,North Carolina,North Carolina_vs_rest,1989,67228
flag,68,613,681,0.11812383052923181,2.57283174437691,North Carolina,North Carolina_vs_rest,1989,67228
responsive,18,45,63,0.37718700230725766,2.5661391579538706,North Carolina,North Carolina_vs_rest,1989,67228
seconds,69,632,701,0.11608166677688914,2.5645102328088467,North Carolina,North Carolina_vs_rest,1989,67228
honorary,12,17,29,0.549798451761438,2.5598512542921417,North Carolina,North Carolina_vs_rest,1989,67228
game,195,3450,3645,0.050977502180963974,2.5445498897201246,North Carolina,North Carolina_vs_rest,1989,67228
substitutes,13,22,35,0.49301773862958953,2.5166680888504267,North Carolina,North Carolina_vs_rest,1989,67228
