token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
embeddings,20,35,55,0.5007764705250359,3.202977067499157,Maryland,Maryland_vs_rest,502,68165
evangelion,20,36,56,0.4920427889230332,3.174307099184766,Maryland,Maryland_vs_rest,502,68165
kwargs,31,105,136,0.3162974511996044,3.1414660280463114,Maryland,Maryland_vs_rest,502,68165
sisters,53,335,388,0.18874116878935077,3.123766717328612,Maryland,Maryland_vs_rest,502,68165
rooms,42,207,249,0.23393352271513557,3.1178920573135973,Maryland,Maryland_vs_rest,502,68165
bathing,27,83,110,0.3403903781094453,3.046907314798249,Maryland,Maryland_vs_rest,502,68165
imageshape,14,16,30,0.6386448452874323,3.0286104084332317,Maryland,Maryland_vs_rest,502,68165
trainfilenames,12,10,22,0.7437207559793233,3.0196206173689304,Maryland,Maryland_vs_rest,502,68165
secret,81,869,950,0.11535371940252404,2.9590673796564473,Maryland,Maryland_vs_rest,502,68165
wrapper,17,33,50,0.4689493169312371,2.85533274342282,Maryland,Maryland_vs_rest,502,68165
seraphina,19,44,63,0.41698818367199486,2.841133633436969,Maryland,Maryland_vs_rest,502,68165
johns,21,56,77,0.3777165852200657,2.83725861348416,Maryland,Maryland_vs_rest,502,68165
grins,12,14,26,0.631802833241137,2.7890484696193765,Maryland,Maryland_vs_rest,502,68165
print,81,993,1074,0.10111327489053501,2.752368881772784,Maryland,Maryland_vs_rest,502,68165
bbw,12,16,28,0.5877859445572593,2.690517911838418,Maryland,Maryland_vs_rest,502,68165
suits,28,124,152,0.25565580115965325,2.668480442221252,Maryland,Maryland_vs_rest,502,68165
skipped,14,25,39,0.49450542334942504,2.6626007492595094,Maryland,Maryland_vs_rest,502,68165
replies,26,109,135,0.2673354966659165,2.6329157809488852,Maryland,Maryland_vs_rest,502,68165
inputshape,10,11,21,0.6513469507188603,2.5846274098529243,Maryland,Maryland_vs_rest,502,68165
imagesize,10,12,22,0.6224710255833781,2.527328069647969,Maryland,Maryland_vs_rest,502,68165
traceback,22,85,107,0.28541546149331687,2.507093028638222,Maryland,Maryland_vs_rest,502,68165
openai,59,647,706,0.11290266257133652,2.4958634544507974,Maryland,Maryland_vs_rest,502,68165
google,76,1086,1162,0.08656609314430419,2.445921992459,Maryland,Maryland_vs_rest,502,68165
shinji,12,24,36,0.4599525599789409,2.3751848064585417,Maryland,Maryland_vs_rest,502,68165
feedback,54,602,656,0.11109185425536694,2.3666779448174955,Maryland,Maryland_vs_rest,502,68165
cashier,14,36,50,0.38763236229483766,2.348083901160991,Maryland,Maryland_vs_rest,502,68165
pose,27,158,185,0.20195534621553968,2.311659441772379,Maryland,Maryland_vs_rest,502,68165
stop,84,1445,1529,0.07129915071522674,2.305725764573934,Maryland,Maryland_vs_rest,502,68165
bellow,10,17,27,0.5098239179576289,2.285624575416764,Maryland,Maryland_vs_rest,502,68165
richards,10,17,27,0.5098239179576289,2.285624575416764,Maryland,Maryland_vs_rest,502,68165
line,189,6067,6256,0.03496626418580018,2.274625597835077,Maryland,Maryland_vs_rest,502,68165
observers,17,61,78,0.302500218072252,2.272411435596444,Maryland,Maryland_vs_rest,502,68165
mother,86,1624,1710,0.06450057674980059,2.203641179112154,Maryland,Maryland_vs_rest,502,68165
cuda,11,26,37,0.41116215079381213,2.14606332718933,Maryland,Maryland_vs_rest,502,68165
clara,12,32,44,0.37771444867349935,2.1447537814459134,Maryland,Maryland_vs_rest,502,68165
coldly,9,16,25,0.4958838570291526,2.1378672073789806,Maryland,Maryland_vs_rest,502,68165
checkpoint,14,46,60,0.3237225579459029,2.137004827944832,Maryland,Maryland_vs_rest,502,68165
attributeerror,10,22,32,0.43178120278260046,2.098696510260522,Maryland,Maryland_vs_rest,502,68165
dialogue,100,2420,2520,0.04892246481048268,2.0242378998397674,Maryland,Maryland_vs_rest,502,68165
overweight,11,31,42,0.3629283305131956,2.0111060071704485,Maryland,Maryland_vs_rest,502,68165
waits,18,94,112,0.2227557291183544,1.988678278927506,Maryland,Maryland_vs_rest,502,68165
trial,34,347,381,0.1210783744295032,1.9684899614736187,Maryland,Maryland_vs_rest,502,68165
watches,23,160,183,0.1732442700465171,1.965410977758935,Maryland,Maryland_vs_rest,502,68165
sash,8,16,24,0.45995160605519025,1.9393262514491936,Maryland,Maryland_vs_rest,502,68165
chatgpt,80,1765,1845,0.05432790560336542,1.92501056829673,Maryland,Maryland_vs_rest,502,68165
microsoft,25,198,223,0.15389488235650894,1.9225516116040466,Maryland,Maryland_vs_rest,502,68165
feminine,20,128,148,0.18666098911050355,1.9075294850363271,Maryland,Maryland_vs_rest,502,68165
glances,18,104,122,0.20420485445574776,1.8986449428340113,Maryland,Maryland_vs_rest,502,68165
early,71,1490,1561,0.05744483344195217,1.8731393038434694,Maryland,Maryland_vs_rest,502,68165
sony,14,64,78,0.24905804889867156,1.8609330059609626,Maryland,Maryland_vs_rest,502,68165
polyester,7,13,20,0.48242422506068294,1.8590554117460287,Maryland,Maryland_vs_rest,502,68165
chesapeake,7,13,20,0.48242422506068294,1.8590554117460287,Maryland,Maryland_vs_rest,502,68165
encode,10,31,41,0.3382551300690544,1.8481753454854601,Maryland,Maryland_vs_rest,502,68165
giggle,10,32,42,0.330274240104405,1.8251852950233076,Maryland,Maryland_vs_rest,502,68165
neckline,7,14,21,0.4599513675748792,1.814072657945842,Maryland,Maryland_vs_rest,502,68165
resents,7,14,21,0.4599513675748792,1.814072657945842,Maryland,Maryland_vs_rest,502,68165
copilot,8,21,29,0.3819900564169316,1.7614823496350942,Maryland,Maryland_vs_rest,502,68165
present,77,1919,1996,0.0472902374243418,1.740989423699337,Maryland,Maryland_vs_rest,502,68165
highwaisted,7,16,23,0.42073065115410735,1.7324971863960852,Maryland,Maryland_vs_rest,502,68165
thinks,29,330,359,0.10886378995190071,1.7151459089012422,Maryland,Maryland_vs_rest,502,68165
written,65,1463,1528,0.05311782711872759,1.7125138441173409,Maryland,Maryland_vs_rest,502,68165
outputs,25,249,274,0.12396099590872645,1.7097617087883756,Maryland,Maryland_vs_rest,502,68165
fitting,16,105,121,0.18254287253680346,1.6858777193594867,Maryland,Maryland_vs_rest,502,68165
amused,10,40,50,0.27763049354985725,1.6657829612991435,Maryland,Maryland_vs_rest,502,68165
momentum,16,110,126,0.17509219038938895,1.6486218425475339,Maryland,Maryland_vs_rest,502,68165
stanza,8,25,33,0.33622419882389387,1.6478485540096002,Maryland,Maryland_vs_rest,502,68165
embarrassment,14,85,99,0.19554855625063539,1.6361552960843144,Maryland,Maryland_vs_rest,502,68165
import,91,2789,2880,0.036996560572980286,1.6334619950875433,Maryland,Maryland_vs_rest,502,68165
loser,7,19,26,0.37293998241651494,1.6272522154515459,Maryland,Maryland_vs_rest,502,68165
consequentialthinking,7,19,26,0.37293998241651494,1.6272522154515459,Maryland,Maryland_vs_rest,502,68165
optuna,6,14,20,0.41483069054678623,1.5922871370477267,Maryland,Maryland_vs_rest,502,68165
googles,6,14,20,0.41483069054678623,1.5922871370477267,Maryland,Maryland_vs_rest,502,68165
mickey,17,137,154,0.15143742479506273,1.571653404789127,Maryland,Maryland_vs_rest,502,68165
accents,14,93,107,0.18056966112788153,1.5678335360690163,Maryland,Maryland_vs_rest,502,68165
observer,12,68,80,0.20767234270108048,1.5642199213758217,Maryland,Maryland_vs_rest,502,68165
ceo,19,177,196,0.1321571621206612,1.5433900179339497,Maryland,Maryland_vs_rest,502,68165
museums,7,22,29,0.3347882115508902,1.5379664777655602,Maryland,Maryland_vs_rest,502,68165
hesitates,9,39,48,0.26023851072273807,1.5271699610148373,Maryland,Maryland_vs_rest,502,68165
clone,17,151,168,0.13826183488942334,1.4961262873079457,Maryland,Maryland_vs_rest,502,68165
wifi,10,52,62,0.22356325267583088,1.4851236750008883,Maryland,Maryland_vs_rest,502,68165
dataloader,6,17,23,0.36151104811264645,1.482265578761522,Maryland,Maryland_vs_rest,502,68165
search,48,1069,1117,0.05375080567741186,1.4817870872947798,Maryland,Maryland_vs_rest,502,68165
filenames,8,33,41,0.2708503345027431,1.4705869930759126,Maryland,Maryland_vs_rest,502,68165
error,59,1551,1610,0.0444411927666053,1.4687658200895697,Maryland,Maryland_vs_rest,502,68165
pick,33,557,590,0.07274171936759721,1.4615802342710054,Maryland,Maryland_vs_rest,502,68165
raise,32,532,564,0.07391831632190993,1.4523801134497631,Maryland,Maryland_vs_rest,502,68165
mathpi,12,80,92,0.17999244214107968,1.449040825717927,Maryland,Maryland_vs_rest,502,68165
stern,10,56,66,0.20980787107274423,1.4357403082978952,Maryland,Maryland_vs_rest,502,68165
asuka,8,35,43,0.25821193236358475,1.4338834167507106,Maryland,Maryland_vs_rest,502,68165
issue,45,1021,1066,0.05263534397356473,1.4172827122251357,Maryland,Maryland_vs_rest,502,68165
angle,25,351,376,0.08813366976997905,1.4168592044697126,Maryland,Maryland_vs_rest,502,68165
longitude,7,27,34,0.28579310018134585,1.4151696287650994,Maryland,Maryland_vs_rest,502,68165
next,108,4408,4516,0.025628024196891808,1.4143803852861008,Maryland,Maryland_vs_rest,502,68165
interactive,19,209,228,0.11255264290125311,1.4138939676776394,Maryland,Maryland_vs_rest,502,68165
def,78,2615,2693,0.033100988659524155,1.4123615354597412,Maryland,Maryland_vs_rest,502,68165
sassy,11,71,82,0.18525736452589925,1.4089484953969176,Maryland,Maryland_vs_rest,502,68165
squadron,6,20,26,0.3201891736493785,1.390955534827215,Maryland,Maryland_vs_rest,502,68165
nonmoral,6,20,26,0.3201891736493785,1.390955534827215,Maryland,Maryland_vs_rest,502,68165
suppress,12,88,100,0.16515291520959963,1.383609555509716,Maryland,Maryland_vs_rest,502,68165
girls,87,3212,3299,0.029265271009237814,1.38123663781756,Maryland,Maryland_vs_rest,502,68165
character,99,3962,4061,0.026313377581488773,1.3772555684072085,Maryland,Maryland_vs_rest,502,68165
clones,12,89,101,0.1634597516627192,1.3759591568272584,Maryland,Maryland_vs_rest,502,68165
housing,20,243,263,0.1020079159471674,1.37424399989989,Maryland,Maryland_vs_rest,502,68165
sees,38,798,836,0.05739523327666518,1.3696001714609218,Maryland,Maryland_vs_rest,502,68165
funny,40,886,926,0.054078820518215664,1.357465341424567,Maryland,Maryland_vs_rest,502,68165
forcibly,8,40,48,0.23110999441719748,1.3519879803875332,Maryland,Maryland_vs_rest,502,68165
jupyter,10,65,75,0.1841043946977976,1.3388945605316933,Maryland,Maryland_vs_rest,502,68165
henceforward,6,22,28,0.2974321832591844,1.338051338012327,Maryland,Maryland_vs_rest,502,68165
respond,51,1410,1461,0.041876153666807525,1.317872941931046,Maryland,Maryland_vs_rest,502,68165
comedy,22,314,336,0.08665867865391519,1.3166792406618173,Maryland,Maryland_vs_rest,502,68165
rows,19,242,261,0.09729688053648466,1.304911455228034,Maryland,Maryland_vs_rest,502,68165
cds,6,24,30,0.27762955269542466,1.2903055608052731,Maryland,Maryland_vs_rest,502,68165
announced,13,121,134,0.13226523620837582,1.2772074493491354,Maryland,Maryland_vs_rest,502,68165
visitors,13,122,135,0.13123238182339136,1.2717768606719468,Maryland,Maryland_vs_rest,502,68165
avengers,5,17,22,0.3153696503671455,1.2596854540071096,Maryland,Maryland_vs_rest,502,68165
attendance,13,126,139,0.12724688128026784,1.250615624982629,Maryland,Maryland_vs_rest,502,68165
lamda,7,37,44,0.2204713593646801,1.2333683844110825,Maryland,Maryland_vs_rest,502,68165
bert,5,18,23,0.30172687232953344,1.230723206131642,Maryland,Maryland_vs_rest,502,68165
rotated,6,27,33,0.2523117398097625,1.2266701287304593,Maryland,Maryland_vs_rest,502,68165
stacy,6,27,33,0.2523117398097625,1.2266701287304593,Maryland,Maryland_vs_rest,502,68165
adventure,29,590,619,0.059441142467138164,1.2209049359469852,Maryland,Maryland_vs_rest,502,68165
exhibition,11,95,106,0.14196478029671766,1.220837931170469,Maryland,Maryland_vs_rest,502,68165
dim,17,221,238,0.09531033335249184,1.2203019790912515,Maryland,Maryland_vs_rest,502,68165
teasing,13,134,147,0.11991531925170662,1.2107891611946415,Maryland,Maryland_vs_rest,502,68165
deprecated,5,19,24,0.2891901415177234,1.2035121036698522,Maryland,Maryland_vs_rest,502,68165
weights,14,157,171,0.11043859422730407,1.2011160584899445,Maryland,Maryland_vs_rest,502,68165
writer,27,534,561,0.0613162102957574,1.1993031370658276,Maryland,Maryland_vs_rest,502,68165
var,36,913,949,0.04633564501162013,1.1760598751676108,Maryland,Maryland_vs_rest,502,68165
hotels,6,30,36,0.23110952725778233,1.170853569890688,Maryland,Maryland_vs_rest,502,68165
text,82,3549,3631,0.023648074098646,1.1698945625232182,Maryland,Maryland_vs_rest,502,68165
musk,7,42,49,0.19758705736229665,1.1633610939368046,Maryland,Maryland_vs_rest,502,68165
waist,15,190,205,0.09783834683221926,1.1630046099034639,Maryland,Maryland_vs_rest,502,68165
actions,42,1220,1262,0.039473187800773246,1.1541216296358956,Maryland,Maryland_vs_rest,502,68165
positional,6,31,37,0.22478705988450187,1.153714900612582,Maryland,Maryland_vs_rest,502,68165
embedding,6,31,37,0.22478705988450187,1.153714900612582,Maryland,Maryland_vs_rest,502,68165
holland,10,88,98,0.13948007665357487,1.1529404120259454,Maryland,Maryland_vs_rest,502,68165
edgy,11,107,118,0.1268077361116564,1.148233550284448,Maryland,Maryland_vs_rest,502,68165
conversation,39,1092,1131,0.041247008549960995,1.1419923354013273,Maryland,Maryland_vs_rest,502,68165
asks,25,504,529,0.0600406877351638,1.140150646814204,Maryland,Maryland_vs_rest,502,68165
column,35,911,946,0.04495512136996993,1.1389730144428167,Maryland,Maryland_vs_rest,502,68165
graph,24,474,498,0.06141006076130928,1.1317033782775743,Maryland,Maryland_vs_rest,502,68165
say,85,3892,3977,0.02185192124112323,1.131047738951353,Maryland,Maryland_vs_rest,502,68165
select,34,877,911,0.04543200865975017,1.1296444789827043,Maryland,Maryland_vs_rest,502,68165
optimizer,8,59,67,0.16430129370429647,1.1265717551436072,Maryland,Maryland_vs_rest,502,68165
visited,12,133,145,0.11172062489002244,1.1190795302491057,Maryland,Maryland_vs_rest,502,68165
transcript,16,236,252,0.08376830665301327,1.1017832018360385,Maryland,Maryland_vs_rest,502,68165
quietly,12,138,150,0.1077317801607105,1.0969613611334894,Maryland,Maryland_vs_rest,502,68165
gpus,7,48,55,0.1755002601568787,1.091817999147859,Maryland,Maryland_vs_rest,502,68165
collections,8,63,71,0.15470313310064832,1.0906245071345044,Maryland,Maryland_vs_rest,502,68165
browsing,8,65,73,0.1502905468323057,1.0737215257749646,Maryland,Maryland_vs_rest,502,68165
bratty,5,25,30,0.2311092936787862,1.0688371060152857,Maryland,Maryland_vs_rest,502,68165
importlibbootstrap,5,25,30,0.2311092936787862,1.0688371060152857,Maryland,Maryland_vs_rest,502,68165
blushes,8,66,74,0.1481719003382853,1.0655168147797018,Maryland,Maryland_vs_rest,502,68165
width,32,860,892,0.043298381241951844,1.0649559444157686,Maryland,Maryland_vs_rest,502,68165
warnings,12,146,158,0.10186664763936015,1.0636631061637842,Maryland,Maryland_vs_rest,502,68165
docker,6,37,43,0.192888303001018,1.0632957319188805,Maryland,Maryland_vs_rest,502,68165
morality,15,224,239,0.0827037227730365,1.0591874713054414,Maryland,Maryland_vs_rest,502,68165
nods,20,380,400,0.06405825540973709,1.058416082415596,Maryland,Maryland_vs_rest,502,68165
garfield,26,607,633,0.05095541955033234,1.0570157274983627,Maryland,Maryland_vs_rest,502,68165
pdf,14,199,213,0.08702297705546869,1.0527979823388751,Maryland,Maryland_vs_rest,502,68165
metropolitan,7,52,59,0.16321939752045544,1.0500708301952424,Maryland,Maryland_vs_rest,502,68165
reluctantly,8,68,76,0.14409857168317863,1.0495741880456302,Maryland,Maryland_vs_rest,502,68165
train,24,534,558,0.053802470765077715,1.048328287865654,Maryland,Maryland_vs_rest,502,68165
install,16,259,275,0.07602412263566016,1.043377736518518,Maryland,Maryland_vs_rest,502,68165
praise,10,107,117,0.11563652680631442,1.0410398408426702,Maryland,Maryland_vs_rest,502,68165
never,81,3945,4026,0.019989272993651497,1.040682478364265,Maryland,Maryland_vs_rest,502,68165
picking,11,129,140,0.10566415522729322,1.0391246654850295,Maryland,Maryland_vs_rest,502,68165
observes,6,39,45,0.18410347017768913,1.0370980590146213,Maryland,Maryland_vs_rest,502,68165
policy,38,1199,1237,0.035689306946485644,1.0324912304531386,Maryland,Maryland_vs_rest,502,68165
tomatoes,5,27,32,0.21647488289268857,1.0322829748597546,Maryland,Maryland_vs_rest,502,68165
model,73,3406,3479,0.021271031402438467,1.029648895247226,Maryland,Maryland_vs_rest,502,68165
smirk,6,40,46,0.17999105699079898,1.0246187089623615,Maryland,Maryland_vs_rest,502,68165
lunch,15,239,254,0.07729869089663666,1.019751265378771,Maryland,Maryland_vs_rest,502,68165
poses,8,72,80,0.13655135951285047,1.0194209102589982,Maryland,Maryland_vs_rest,502,68165
inside,48,1786,1834,0.028962952951246734,1.0191700214783401,Maryland,Maryland_vs_rest,502,68165
opinion,20,409,429,0.05910220370632935,1.0105541288240474,Maryland,Maryland_vs_rest,502,68165
player,120,7236,7356,0.014334912317646165,1.0078725336298666,Maryland,Maryland_vs_rest,502,68165
thier,4,18,22,0.2523112710185984,1.0015701051299515,Maryland,Maryland_vs_rest,502,68165
rei,5,29,34,0.20352133062463373,0.9988779487908713,Maryland,Maryland_vs_rest,502,68165
maxwell,5,29,34,0.20352133062463373,0.9988779487908713,Maryland,Maryland_vs_rest,502,68165
return,140,9119,9259,0.01256122570474183,0.9905566051064575,Maryland,Maryland_vs_rest,502,68165
principles,24,582,606,0.04879142039960449,0.9899767996967661,Maryland,Maryland_vs_rest,502,68165
von,6,43,49,0.16863923794491242,0.9894075545657882,Maryland,Maryland_vs_rest,502,68165
vertices,9,97,106,0.11482141610983021,0.9837987760723493,Maryland,Maryland_vs_rest,502,68165
password,16,286,302,0.06842108520053358,0.98294242979566,Maryland,Maryland_vs_rest,502,68165
pickle,4,19,23,0.24126143319814553,0.9780698809891099,Maryland,Maryland_vs_rest,502,68165
praises,4,19,23,0.24126143319814553,0.9780698809891099,Maryland,Maryland_vs_rest,502,68165
opinions,20,431,451,0.055763418519775954,0.9771140041832693,Maryland,Maryland_vs_rest,502,68165
fix,23,553,576,0.04927194050005568,0.9747386338872474,Maryland,Maryland_vs_rest,502,68165
humor,16,292,308,0.06691050109392016,0.9705243296866716,Maryland,Maryland_vs_rest,502,68165
entrepreneurs,6,45,51,0.16179770286059458,0.9676085123457389,Maryland,Maryland_vs_rest,502,68165
turquoise,12,174,186,0.08525886549809947,0.9636210876629603,Maryland,Maryland_vs_rest,502,68165
collection,21,480,501,0.05219267055436205,0.9633847869218576,Maryland,Maryland_vs_rest,502,68165
anthem,4,20,24,0.23110906010026255,0.9559960041586484,Maryland,Maryland_vs_rest,502,68165
packets,4,20,24,0.23110906010026255,0.9559960041586484,Maryland,Maryland_vs_rest,502,68165
family,78,4059,4137,0.018108842645144563,0.9554040358860543,Maryland,Maryland_vs_rest,502,68165
rotten,5,32,37,0.1866575196711313,0.9537470150381726,Maryland,Maryland_vs_rest,502,68165
indexing,5,32,37,0.1866575196711313,0.9537470150381726,Maryland,Maryland_vs_rest,502,68165
jesse,7,63,70,0.13655113246683648,0.953579359242117,Maryland,Maryland_vs_rest,502,68165
moral,26,706,732,0.04277322930696137,0.9529495689574259,Maryland,Maryland_vs_rest,502,68165
nerd,11,151,162,0.09018406603138196,0.9519341293095779,Maryland,Maryland_vs_rest,502,68165
warning,15,270,285,0.06791079560683677,0.9476825415559283,Maryland,Maryland_vs_rest,502,68165
shouted,6,47,53,0.15546188114390347,0.9470030160868168,Maryland,Maryland_vs_rest,502,68165
creep,5,33,38,0.18161464300343688,0.9398571243747103,Maryland,Maryland_vs_rest,502,68165
fabulous,5,33,38,0.18161464300343688,0.9398571243747103,Maryland,Maryland_vs_rest,502,68165
fun,36,1240,1276,0.03198227931037678,0.9391731826190045,Maryland,Maryland_vs_rest,502,68165
typeerror,7,65,72,0.13256176220625626,0.9383507865705745,Maryland,Maryland_vs_rest,502,68165
policing,6,48,54,0.15246637053030376,0.9371136542308172,Maryland,Maryland_vs_rest,502,68165
marrow,4,21,25,0.22174861570683468,0.9352079725178795,Maryland,Maryland_vs_rest,502,68165
mannequins,4,21,25,0.22174861570683468,0.9352079725178795,Maryland,Maryland_vs_rest,502,68165
hilarious,5,34,39,0.17682459548722562,0.9264831190308006,Maryland,Maryland_vs_rest,502,68165
index,30,939,969,0.036042895138674425,0.9229306772932684,Maryland,Maryland_vs_rest,502,68165
chatbot,12,189,201,0.07824126833485145,0.9183311821886863,Maryland,Maryland_vs_rest,502,68165
grin,7,68,75,0.1269694476703851,0.916606465331866,Maryland,Maryland_vs_rest,502,68165
manifests,7,68,75,0.1269694476703851,0.916606465331866,Maryland,Maryland_vs_rest,502,68165
daughters,15,285,300,0.06405720178723584,0.9166001387687985,Maryland,Maryland_vs_rest,502,68165
bins,4,22,26,0.21309055132985222,0.9155838799474225,Maryland,Maryland_vs_rest,502,68165
decides,19,436,455,0.051960024801765314,0.9139681188154472,Maryland,Maryland_vs_rest,502,68165
retry,5,35,40,0.1722687773175302,0.9135931547095568,Maryland,Maryland_vs_rest,502,68165
snoopy,5,35,40,0.1722687773175302,0.9135931547095568,Maryland,Maryland_vs_rest,502,68165
try,66,3326,3392,0.01900367198005526,0.9079908468780312,Maryland,Maryland_vs_rest,502,68165
except,29,907,936,0.03607692264947637,0.9079402260274121,Maryland,Maryland_vs_rest,502,68165
sister,30,969,999,0.03466857771974041,0.9011827872367477,Maryland,Maryland_vs_rest,502,68165
tease,8,91,99,0.10889979714122688,0.9009849475152114,Maryland,Maryland_vs_rest,502,68165
spandex,4,23,27,0.2050583779987214,0.8970173794411237,Maryland,Maryland_vs_rest,502,68165
store,28,875,903,0.0361134506675409,0.8926993198155253,Maryland,Maryland_vs_rest,502,68165
raises,9,116,125,0.09613810220799834,0.892156063294828,Maryland,Maryland_vs_rest,502,68165
marvel,9,117,126,0.09530856921190178,0.8878836751649615,Maryland,Maryland_vs_rest,502,68165
samples,16,337,353,0.05720161345699282,0.8869477315025798,Maryland,Maryland_vs_rest,502,68165
shopping,12,202,214,0.07294555952272397,0.8827388298243048,Maryland,Maryland_vs_rest,502,68165
censor,8,95,103,0.10435819892261122,0.8801190473152526,Maryland,Maryland_vs_rest,502,68165
failed,21,549,570,0.04472273862209519,0.8795066316469426,Maryland,Maryland_vs_rest,502,68165
encoded,5,38,43,0.15984625241746464,0.8775476988007684,Maryland,Maryland_vs_rest,502,68165
flooding,5,38,43,0.15984625241746464,0.8775476988007684,Maryland,Maryland_vs_rest,502,68165
scripts,9,121,130,0.09211622157803312,0.8712605964696123,Maryland,Maryland_vs_rest,502,68165
responses,35,1301,1336,0.02899807940481658,0.8709218182778049,Maryland,Maryland_vs_rest,502,68165
policies,25,749,774,0.03802166280303787,0.8704089331006026,Maryland,Maryland_vs_rest,502,68165
restricted,9,122,131,0.09134815982718436,0.8672170471237348,Maryland,Maryland_vs_rest,502,68165
