token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
output,12,2000,2012,0.008215728521275167,0.3013402753706106,Alabama,Alabama_vs_rest,105,69112
landing,3,141,144,0.030371278627738363,0.29909028048702335,Alabama,Alabama_vs_rest,105,69112
deadline,2,66,68,0.04308307946050505,0.2921413779572047,Alabama,Alabama_vs_rest,105,69112
clicking,2,67,69,0.042452628550435634,0.289946614090303,Alabama,Alabama_vs_rest,105,69112
dioxide,2,67,69,0.042452628550435634,0.289946614090303,Alabama,Alabama_vs_rest,105,69112
ocean,6,589,595,0.014369669477002134,0.28690674332442573,Alabama,Alabama_vs_rest,105,69112
ecosystems,2,69,71,0.04124465555048751,0.28569545219552556,Alabama,Alabama_vs_rest,105,69112
players,6,604,610,0.013999540548615741,0.2830009786542452,Alabama,Alabama_vs_rest,105,69112
roll,5,426,431,0.016632650632571355,0.282745602057092,Alabama,Alabama_vs_rest,105,69112
star,8,1050,1058,0.010602678742930749,0.282114914860881,Alabama,Alabama_vs_rest,105,69112
always,19,5425,5444,0.004514542705011948,0.2722102500976587,Alabama,Alabama_vs_rest,105,69112
distilled,1,19,20,0.07338819093222959,0.2711393233327998,Alabama,Alabama_vs_rest,105,69112
signifying,1,19,20,0.07338819093222959,0.2711393233327998,Alabama,Alabama_vs_rest,105,69112
macabre,1,19,20,0.07338819093222959,0.2711393233327998,Alabama,Alabama_vs_rest,105,69112
beaten,2,79,81,0.036094428405318624,0.2668308682586037,Alabama,Alabama_vs_rest,105,69112
subcategory,1,20,21,0.06989778587553808,0.26448217823996056,Alabama,Alabama_vs_rest,105,69112
indefinitely,1,20,21,0.06989778587553808,0.26448217823996056,Alabama,Alabama_vs_rest,105,69112
verbatim,1,20,21,0.06989778587553808,0.26448217823996056,Alabama,Alabama_vs_rest,105,69112
fragmentation,1,20,21,0.06989778587553808,0.26448217823996056,Alabama,Alabama_vs_rest,105,69112
possible,13,2916,2929,0.005933011296225921,0.262463220812789,Alabama,Alabama_vs_rest,105,69112
biomes,2,83,85,0.03437177462633123,0.26022327148212854,Alabama,Alabama_vs_rest,105,69112
emoji,2,83,85,0.03437177462633123,0.26022327148212854,Alabama,Alabama_vs_rest,105,69112
school,17,4783,4800,0.004591373475387073,0.2599563569722712,Alabama,Alabama_vs_rest,105,69112
creators,2,84,86,0.03396601268606325,0.2586428703151635,Alabama,Alabama_vs_rest,105,69112
quota,1,21,22,0.06672149934019522,0.2582807120694116,Alabama,Alabama_vs_rest,105,69112
herd,1,21,22,0.06672149934019522,0.2582807120694116,Alabama,Alabama_vs_rest,105,69112
chosen,5,517,522,0.013614872696305014,0.2545838133649699,Alabama,Alabama_vs_rest,105,69112
organism,2,88,90,0.03243266154753144,0.2525832940290223,Alabama,Alabama_vs_rest,105,69112
cinematic,2,88,90,0.03243266154753144,0.2525832940290223,Alabama,Alabama_vs_rest,105,69112
esp,1,22,23,0.06381873956530981,0.25248498423657856,Alabama,Alabama_vs_rest,105,69112
distort,1,22,23,0.06381873956530981,0.25248498423657856,Alabama,Alabama_vs_rest,105,69112
fair,5,544,549,0.012911510671743898,0.24756840706785074,Alabama,Alabama_vs_rest,105,69112
taut,1,23,24,0.06115562202890246,0.2470523975643973,Alabama,Alabama_vs_rest,105,69112
grotesque,1,23,24,0.06115562202890246,0.2470523975643973,Alabama,Alabama_vs_rest,105,69112
diffusion,3,213,216,0.02004267459295228,0.24133420274112674,Alabama,Alabama_vs_rest,105,69112
rollout,1,25,26,0.05643863191691878,0.2371352665145368,Alabama,Alabama_vs_rest,105,69112
haitian,1,25,26,0.05643863191691878,0.2371352665145368,Alabama,Alabama_vs_rest,105,69112
photo,5,600,605,0.01165241680360296,0.2344963769467148,Alabama,Alabama_vs_rest,105,69112
marine,3,228,231,0.01869876724885522,0.23278802191551237,Alabama,Alabama_vs_rest,105,69112
irs,1,26,27,0.054339995143074304,0.23259160539902138,Alabama,Alabama_vs_rest,105,69112
swamps,1,26,27,0.054339995143074304,0.23259160539902138,Alabama,Alabama_vs_rest,105,69112
bay,3,231,234,0.01845059714891839,0.2311758802334182,Alabama,Alabama_vs_rest,105,69112
negative,6,876,882,0.009468181624907146,0.22997868087442966,Alabama,Alabama_vs_rest,105,69112
attitude,3,238,241,0.01789548866546653,0.2275291703505192,Alabama,Alabama_vs_rest,105,69112
prefix,3,240,243,0.017742742829264913,0.2265155976652671,Alabama,Alabama_vs_rest,105,69112
ufo,1,28,29,0.05057351211375227,0.2242133891758807,Alabama,Alabama_vs_rest,105,69112
scraper,1,28,29,0.05057351211375227,0.2242133891758807,Alabama,Alabama_vs_rest,105,69112
labelled,1,28,29,0.05057351211375227,0.2242133891758807,Alabama,Alabama_vs_rest,105,69112
semblance,1,28,29,0.05057351211375227,0.2242133891758807,Alabama,Alabama_vs_rest,105,69112
backstage,1,28,29,0.05057351211375227,0.2242133891758807,Alabama,Alabama_vs_rest,105,69112
cannons,1,28,29,0.05057351211375227,0.2242133891758807,Alabama,Alabama_vs_rest,105,69112
sarcasm,2,111,113,0.025713708610400232,0.22414951235584904,Alabama,Alabama_vs_rest,105,69112
yhwh,1,29,30,0.04887715874864895,0.2203390893848745,Alabama,Alabama_vs_rest,105,69112
elk,1,29,30,0.04887715874864895,0.2203390893848745,Alabama,Alabama_vs_rest,105,69112
opinions,4,447,451,0.01255543054329955,0.2181858481685008,Alabama,Alabama_vs_rest,105,69112
tenure,1,30,31,0.047289436678715546,0.2166519353971498,Alabama,Alabama_vs_rest,105,69112
detached,1,30,31,0.047289436678715546,0.2166519353971498,Alabama,Alabama_vs_rest,105,69112
edits,1,30,31,0.047289436678715546,0.2166519353971498,Alabama,Alabama_vs_rest,105,69112
dnd,1,30,31,0.047289436678715546,0.2166519353971498,Alabama,Alabama_vs_rest,105,69112
amount,8,1665,1673,0.006445941096679064,0.21552852543127382,Alabama,Alabama_vs_rest,105,69112
bothered,1,31,32,0.045800233010323765,0.21313722921317074,Alabama,Alabama_vs_rest,105,69112
snarky,1,31,32,0.045800233010323765,0.21313722921317074,Alabama,Alabama_vs_rest,105,69112
comp,1,31,32,0.045800233010323765,0.21313722921317074,Alabama,Alabama_vs_rest,105,69112
popculture,1,32,33,0.044400652538978846,0.20978184099732708,Alabama,Alabama_vs_rest,105,69112
firefox,1,32,33,0.044400652538978846,0.20978184099732708,Alabama,Alabama_vs_rest,105,69112
marathon,1,32,33,0.044400652538978846,0.20978184099732708,Alabama,Alabama_vs_rest,105,69112
occupational,1,32,33,0.044400652538978846,0.20978184099732708,Alabama,Alabama_vs_rest,105,69112
chance,5,733,738,0.00942661414435264,0.20944387562554503,Alabama,Alabama_vs_rest,105,69112
option,5,734,739,0.009412908281699828,0.2092805276579028,Alabama,Alabama_vs_rest,105,69112
health,9,2190,2199,0.005414811945122722,0.20753553131649524,Alabama,Alabama_vs_rest,105,69112
deepest,2,129,131,0.022095127204448062,0.20725867885725313,Alabama,Alabama_vs_rest,105,69112
requirements,5,748,753,0.009224842285059154,0.2070264253293934,Alabama,Alabama_vs_rest,105,69112
open,10,2661,2671,0.004892739831524828,0.20665600476738946,Alabama,Alabama_vs_rest,105,69112
eldritch,1,33,34,0.04308283979997718,0.20657400029219739,Alabama,Alabama_vs_rest,105,69112
analogies,1,33,34,0.04308283979997718,0.20657400029219739,Alabama,Alabama_vs_rest,105,69112
show,11,3153,3164,0.0044926895594477045,0.20651654407263909,Alabama,Alabama_vs_rest,105,69112
produces,2,131,133,0.021753305056559924,0.20559268105406894,Alabama,Alabama_vs_rest,105,69112
costs,5,761,766,0.009056355102542213,0.20498644248498368,Alabama,Alabama_vs_rest,105,69112
adams,2,132,134,0.021586206601911684,0.20477341607393046,Alabama,Alabama_vs_rest,105,69112
safety,6,1093,1099,0.007459457424500826,0.2021851152224609,Alabama,Alabama_vs_rest,105,69112
animate,1,35,36,0.04066543307059334,0.2005596487607833,Alabama,Alabama_vs_rest,105,69112
buys,1,35,36,0.04066543307059334,0.2005596487607833,Alabama,Alabama_vs_rest,105,69112
mustnt,1,35,36,0.04066543307059334,0.2005596487607833,Alabama,Alabama_vs_rest,105,69112
fox,3,303,306,0.0139508623755642,0.1997411747886669,Alabama,Alabama_vs_rest,105,69112
shore,2,139,141,0.020482655920003978,0.1992797273043536,Alabama,Alabama_vs_rest,105,69112
outcome,3,307,310,0.013762019355061383,0.1983149436213662,Alabama,Alabama_vs_rest,105,69112
convictions,1,36,37,0.039554115928753575,0.19773494209421397,Alabama,Alabama_vs_rest,105,69112
crust,1,36,37,0.039554115928753575,0.19773494209421397,Alabama,Alabama_vs_rest,105,69112
tenth,1,36,37,0.039554115928753575,0.19773494209421397,Alabama,Alabama_vs_rest,105,69112
departed,1,36,37,0.039554115928753575,0.19773494209421397,Alabama,Alabama_vs_rest,105,69112
battered,1,36,37,0.039554115928753575,0.19773494209421397,Alabama,Alabama_vs_rest,105,69112
situations,4,540,544,0.010290173978505734,0.19632136305141842,Alabama,Alabama_vs_rest,105,69112
disrupted,1,37,38,0.03850092982717079,0.19502115658630012,Alabama,Alabama_vs_rest,105,69112
interacts,1,37,38,0.03850092982717079,0.19502115658630012,Alabama,Alabama_vs_rest,105,69112
diffuse,1,37,38,0.03850092982717079,0.19502115658630012,Alabama,Alabama_vs_rest,105,69112
rock,4,554,558,0.010014442477704222,0.1934949348553585,Alabama,Alabama_vs_rest,105,69112
freddys,1,38,39,0.03750142937716383,0.1924111559308519,Alabama,Alabama_vs_rest,105,69112
filming,1,38,39,0.03750142937716383,0.1924111559308519,Alabama,Alabama_vs_rest,105,69112
compounded,1,38,39,0.03750142937716383,0.1924111559308519,Alabama,Alabama_vs_rest,105,69112
ugly,1,38,39,0.03750142937716383,0.1924111559308519,Alabama,Alabama_vs_rest,105,69112
eat,4,577,581,0.009590253806482707,0.1890660801187737,Alabama,Alabama_vs_rest,105,69112
must,15,6121,6136,0.0029475656645860937,0.18863624494515865,Alabama,Alabama_vs_rest,105,69112
meadow,1,40,41,0.03564786049399338,0.18747703157819995,Alabama,Alabama_vs_rest,105,69112
spaced,1,40,41,0.03564786049399338,0.18747703157819995,Alabama,Alabama_vs_rest,105,69112
aloud,1,40,41,0.03564786049399338,0.18747703157819995,Alabama,Alabama_vs_rest,105,69112
forgotten,2,159,161,0.01785683150457018,0.18556652142435082,Alabama,Alabama_vs_rest,105,69112
couch,2,159,161,0.01785683150457018,0.18556652142435082,Alabama,Alabama_vs_rest,105,69112
mega,1,41,42,0.03478690466310752,0.18514150441797925,Alabama,Alabama_vs_rest,105,69112
pygame,1,41,42,0.03478690466310752,0.18514150441797925,Alabama,Alabama_vs_rest,105,69112
lined,1,41,42,0.03478690466310752,0.18514150441797925,Alabama,Alabama_vs_rest,105,69112
miles,3,348,351,0.012074018829187239,0.18508783782888297,Alabama,Alabama_vs_rest,105,69112
manages,2,163,165,0.01740783005663893,0.18312059728829191,Alabama,Alabama_vs_rest,105,69112
censored,1,42,43,0.0339657740771635,0.1828868427289054,Alabama,Alabama_vs_rest,105,69112
stable,3,357,360,0.011754840542746336,0.18248104310232202,Alabama,Alabama_vs_rest,105,69112
influences,2,165,167,0.01719137179683372,0.18192989300804938,Alabama,Alabama_vs_rest,105,69112
mention,4,623,627,0.008835091578426102,0.18091990199382005,Alabama,Alabama_vs_rest,105,69112
dice,2,167,169,0.016980022095925307,0.1807598470893709,Alabama,Alabama_vs_rest,105,69112
graffiti,1,43,44,0.03318176764803127,0.18070843945953094,Alabama,Alabama_vs_rest,105,69112
pitch,2,168,170,0.01687620677001611,0.18018238173673248,Alabama,Alabama_vs_rest,105,69112
swimming,2,169,171,0.01677360221026447,0.17960985693755782,Alabama,Alabama_vs_rest,105,69112
benchmarking,1,44,45,0.03243242317232564,0.17860204731440582,Alabama,Alabama_vs_rest,105,69112
asterisks,1,44,45,0.03243242317232564,0.17860204731440582,Alabama,Alabama_vs_rest,105,69112
giant,3,373,376,0.011225066573011588,0.17807169367614098,Alabama,Alabama_vs_rest,105,69112
systems,6,1355,1361,0.0058868089919510425,0.17751677310639738,Alabama,Alabama_vs_rest,105,69112
filtration,1,45,46,0.031715491491654646,0.17656374340966763,Alabama,Alabama_vs_rest,105,69112
desolate,1,45,46,0.031715491491654646,0.17656374340966763,Alabama,Alabama_vs_rest,105,69112
disruption,1,45,46,0.031715491491654646,0.17656374340966763,Alabama,Alabama_vs_rest,105,69112
respiration,1,45,46,0.031715491491654646,0.17656374340966763,Alabama,Alabama_vs_rest,105,69112
psychiatric,1,46,47,0.03102891393615792,0.1745898980825024,Alabama,Alabama_vs_rest,105,69112
provides,5,1005,1010,0.00669767535436705,0.17400964658709986,Alabama,Alabama_vs_rest,105,69112
wealth,3,390,393,0.010709358284904269,0.17367408509356705,Alabama,Alabama_vs_rest,105,69112
normal,6,1413,1419,0.005617092062664142,0.17294729488996796,Alabama,Alabama_vs_rest,105,69112
design,8,2382,2390,0.004298380589760953,0.1717196898709347,Alabama,Alabama_vs_rest,105,69112
format,6,1430,1436,0.00554216164507082,0.17165721586640048,Alabama,Alabama_vs_rest,105,69112
randomly,2,185,187,0.015280784238958844,0.1710671362097602,Alabama,Alabama_vs_rest,105,69112
offered,3,401,404,0.010398749759819026,0.1709719882421714,Alabama,Alabama_vs_rest,105,69112
tides,1,48,49,0.02973942287243858,0.17082236811686216,Alabama,Alabama_vs_rest,105,69112
actors,2,186,188,0.015195898081527659,0.17056873228769634,Alabama,Alabama_vs_rest,105,69112
governance,2,188,190,0.015028799509988033,0.1695834152376841,Alabama,Alabama_vs_rest,105,69112
food,6,1464,1470,0.005397494675285941,0.16913993576886213,Alabama,Alabama_vs_rest,105,69112
entertain,1,49,50,0.029133178420487127,0.16902265699325245,Alabama,Alabama_vs_rest,105,69112
stranded,1,49,50,0.029133178420487127,0.16902265699325245,Alabama,Alabama_vs_rest,105,69112
possessions,1,49,50,0.029133178420487127,0.16902265699325245,Alabama,Alabama_vs_rest,105,69112
facilities,2,193,195,0.01462601163206223,0.16718486441401514,Alabama,Alabama_vs_rest,105,69112
flesh,2,195,197,0.01447060721759641,0.16625035705199537,Alabama,Alabama_vs_rest,105,69112
spotlight,1,52,53,0.02745109188673034,0.1639277925779447,Alabama,Alabama_vs_rest,105,69112
application,5,1119,1124,0.005946274573030763,0.16295315894216275,Alabama,Alabama_vs_rest,105,69112
start,10,3778,3788,0.0032392387325694827,0.16288758819351823,Alabama,Alabama_vs_rest,105,69112
inhabited,1,53,54,0.026931746133620038,0.1623230664409958,Alabama,Alabama_vs_rest,105,69112
functions,4,759,763,0.007134306390341294,0.16111421829087744,Alabama,Alabama_vs_rest,105,69112
derogatory,1,54,55,0.0264312037521357,0.16076156781088574,Alabama,Alabama_vs_rest,105,69112
item,5,1151,1156,0.005761964729890323,0.16012935646080825,Alabama,Alabama_vs_rest,105,69112
resources,5,1151,1156,0.005761964729890323,0.16012935646080825,Alabama,Alabama_vs_rest,105,69112
powerpoint,1,55,56,0.02594846165142428,0.1592413652243649,Alabama,Alabama_vs_rest,105,69112
paintings,1,55,56,0.02594846165142428,0.1592413652243649,Alabama,Alabama_vs_rest,105,69112
shown,5,1175,1180,0.0056302855210716984,0.1580823630029406,Alabama,Alabama_vs_rest,105,69112
terminology,1,56,57,0.025482586846360178,0.1577606461321463,Alabama,Alabama_vs_rest,105,69112
depicts,1,56,57,0.025482586846360178,0.1577606461321463,Alabama,Alabama_vs_rest,105,69112
caribbean,1,56,57,0.025482586846360178,0.1577606461321463,Alabama,Alabama_vs_rest,105,69112
exact,3,468,471,0.00881967639301351,0.15653214501108467,Alabama,Alabama_vs_rest,105,69112
painter,1,57,58,0.025032710437827177,0.1563177076436851,Alabama,Alabama_vs_rest,105,69112
formatted,1,57,58,0.025032710437827177,0.1563177076436851,Alabama,Alabama_vs_rest,105,69112
chrome,1,57,58,0.025032710437827177,0.1563177076436851,Alabama,Alabama_vs_rest,105,69112
forget,3,473,476,0.00871963212288307,0.1555732490744574,Alabama,Alabama_vs_rest,105,69112
display,5,1210,1215,0.005447568669753267,0.1551992913697951,Alabama,Alabama_vs_rest,105,69112
juxtaposition,1,58,59,0.024598022202777514,0.1549109481372818,Alabama,Alabama_vs_rest,105,69112
echoing,1,58,59,0.024598022202777514,0.1549109481372818,Alabama,Alabama_vs_rest,105,69112
dig,1,58,59,0.024598022202777514,0.1549109481372818,Alabama,Alabama_vs_rest,105,69112
repetitive,1,58,59,0.024598022202777514,0.1549109481372818,Alabama,Alabama_vs_rest,105,69112
latex,1,58,59,0.024598022202777514,0.1549109481372818,Alabama,Alabama_vs_rest,105,69112
created,6,1683,1689,0.004605123334876282,0.1546658554944869,Alabama,Alabama_vs_rest,105,69112
response,12,5492,5504,0.0025508295548535287,0.1546005713563858,Alabama,Alabama_vs_rest,105,69112
beliefs,3,480,483,0.008583044606236712,0.15425471760339043,Alabama,Alabama_vs_rest,105,69112
hatch,1,59,60,0.02417776572329089,0.15353885964206251,Alabama,Alabama_vs_rest,105,69112
profanity,1,59,60,0.02417776572329089,0.15353885964206251,Alabama,Alabama_vs_rest,105,69112
ignores,1,59,60,0.02417776572329089,0.15353885964206251,Alabama,Alabama_vs_rest,105,69112
enact,1,59,60,0.02417776572329089,0.15353885964206251,Alabama,Alabama_vs_rest,105,69112
aid,3,484,487,0.008506754849769038,0.15351346145073216,Alabama,Alabama_vs_rest,105,69112
offer,5,1239,1244,0.0053039555439422514,0.15289688471518303,Alabama,Alabama_vs_rest,105,69112
planet,4,832,836,0.006449343834523447,0.15243666236991077,Alabama,Alabama_vs_rest,105,69112
glitch,1,60,61,0.023771233992935237,0.1522000209088669,Alabama,Alabama_vs_rest,105,69112
extroverted,1,61,62,0.023377765446776166,0.15089309109784166,Alabama,Alabama_vs_rest,105,69112
remotely,1,61,62,0.023377765446776166,0.15089309109784166,Alabama,Alabama_vs_rest,105,69112
happen,4,852,856,0.006282047478185504,0.15024390521424266,Alabama,Alabama_vs_rest,105,69112
kaisen,1,62,63,0.022996740368107282,0.14961680401876248,Alabama,Alabama_vs_rest,105,69112
infer,1,63,64,0.022627577630856877,0.14836996286786355,Alabama,Alabama_vs_rest,105,69112
corridors,1,63,64,0.022627577630856877,0.14836996286786355,Alabama,Alabama_vs_rest,105,69112
gui,1,63,64,0.022627577630856877,0.14836996286786355,Alabama,Alabama_vs_rest,105,69112
foundational,1,64,65,0.022269731741641152,0.1471514354113394,Alabama,Alabama_vs_rest,105,69112
turn,6,1824,1830,0.004195240417031343,0.14665311488463764,Alabama,Alabama_vs_rest,105,69112
responses,5,1331,1336,0.004889579279424794,0.14606075206713712,Alabama,Alabama_vs_rest,105,69112
inventor,1,65,66,0.021922690149777324,0.1459601495712981,Alabama,Alabama_vs_rest,105,69112
resides,1,65,66,0.021922690149777324,0.1459601495712981,Alabama,Alabama_vs_rest,105,69112
level,8,3023,3031,0.003238056719864879,0.14565232270299036,Alabama,Alabama_vs_rest,105,69112
entrance,2,249,251,0.011209006276780897,0.1452830293865523,Alabama,Alabama_vs_rest,105,69112
dilemma,1,66,67,0.021585970797392662,0.14479508937525318,Alabama,Alabama_vs_rest,105,69112
brutality,1,66,67,0.021585970797392662,0.14479508937525318,Alabama,Alabama_vs_rest,105,69112
sway,1,66,67,0.021585970797392662,0.14479508937525318,Alabama,Alabama_vs_rest,105,69112
residents,2,252,254,0.011068390812873474,0.14431193189891564,Alabama,Alabama_vs_rest,105,69112
occurs,2,261,263,0.01066575623392474,0.14149520819307326,Alabama,Alabama_vs_rest,105,69112
candle,1,69,70,0.020633337402887975,0.14144786839768403,Alabama,Alabama_vs_rest,105,69112
estimated,2,264,266,0.010537588182756963,0.14058698205366552,Alabama,Alabama_vs_rest,105,69112
washed,1,70,71,0.02033362201322575,0.14037854894384202,Alabama,Alabama_vs_rest,105,69112
persuade,1,70,71,0.02033362201322575,0.14037854894384202,Alabama,Alabama_vs_rest,105,69112
matthew,1,70,71,0.02033362201322575,0.14037854894384202,Alabama,Alabama_vs_rest,105,69112
interconnected,1,71,72,0.020042204146898612,0.1393310964304351,Alabama,Alabama_vs_rest,105,69112
impress,1,71,72,0.020042204146898612,0.1393310964304351,Alabama,Alabama_vs_rest,105,69112
operator,2,269,271,0.010330269260244052,0.1391055866897144,Alabama,Alabama_vs_rest,105,69112
answering,2,271,273,0.010249464210446035,0.138523995371566,Alabama,Alabama_vs_rest,105,69112
enchanted,1,72,73,0.019758743925084588,0.1383047628558055,Alabama,Alabama_vs_rest,105,69112
holistic,1,72,73,0.019758743925084588,0.1383047628558055,Alabama,Alabama_vs_rest,105,69112
celebrities,1,72,73,0.019758743925084588,0.1383047628558055,Alabama,Alabama_vs_rest,105,69112
narration,1,72,73,0.019758743925084588,0.1383047628558055,Alabama,Alabama_vs_rest,105,69112
nft,1,72,73,0.019758743925084588,0.1383047628558055,Alabama,Alabama_vs_rest,105,69112
jokes,2,273,275,0.01016983240535474,0.13794850095316663,Alabama,Alabama_vs_rest,105,69112
metaphors,1,73,74,0.019482919782138453,0.13729883564282888,Alabama,Alabama_vs_rest,105,69112
mortgage,1,73,74,0.019482919782138453,0.13729883564282888,Alabama,Alabama_vs_rest,105,69112
colossal,1,73,74,0.019482919782138453,0.13729883564282888,Alabama,Alabama_vs_rest,105,69112
phrase,2,276,278,0.010052529237318808,0.13709645264620426,Alabama,Alabama_vs_rest,105,69112
corrected,1,74,75,0.019214427248511967,0.13631263550898443,Alabama,Alabama_vs_rest,105,69112
jealousy,1,74,75,0.019214427248511967,0.13631263550898443,Alabama,Alabama_vs_rest,105,69112
tell,7,2647,2654,0.0032350636520082077,0.1361673805053725,Alabama,Alabama_vs_rest,105,69112
categories,2,281,283,0.009862541001480096,0.13570534659864655,Alabama,Alabama_vs_rest,105,69112
cracks,1,75,76,0.018952977829474804,0.13534551449098742,Alabama,Alabama_vs_rest,105,69112
describing,2,284,286,0.009751731187558121,0.13488751348807082,Alabama,Alabama_vs_rest,105,69112
payment,6,2068,2074,0.0036175084156040427,0.13461122035563589,Alabama,Alabama_vs_rest,105,69112
complying,1,76,77,0.01869829797094802,0.1343968541108712,Alabama,Alabama_vs_rest,105,69112
operated,1,76,77,0.01869829797094802,0.1343968541108712,Alabama,Alabama_vs_rest,105,69112
themed,1,76,77,0.01869829797094802,0.1343968541108712,Alabama,Alabama_vs_rest,105,69112
produce,3,607,610,0.006648660610867552,0.13424068077401624,Alabama,Alabama_vs_rest,105,69112
crew,2,289,291,0.009572116772343264,0.13355147014544982,Alabama,Alabama_vs_rest,105,69112
springs,1,77,78,0.01845012810463942,0.13346606367158792,Alabama,Alabama_vs_rest,105,69112
tackle,1,77,78,0.01845012810463942,0.13346606367158792,Alabama,Alabama_vs_rest,105,69112
tim,2,291,293,0.009501984573548228,0.1330262397358791,Alabama,Alabama_vs_rest,105,69112
situation,5,1543,1548,0.0041220764308107505,0.13252724351094133,Alabama,Alabama_vs_rest,105,69112
act,6,2121,2127,0.0035095270347396124,0.13224884922964847,Alabama,Alabama_vs_rest,105,69112
focusing,2,294,296,0.009398560316911997,0.13224796194254593,Alabama,Alabama_vs_rest,105,69112
