state,topic,topic_proportion,topic_zscore,rank_within_topic_desc
Massachusetts,topic_6,0.01012829169480081,-0.6876701455834374,30.0
Michigan,topic_6,0.01590493601462523,-0.6038488209534547,27.0
Minnesota,topic_6,0.08737864077669903,0.4332620478617179,8.0
Missouri,topic_6,0.09090909090909091,0.4844902333363916,7.0
Nebraska,topic_6,0.008771929824561403,-0.7073514765338124,32.0
Nevada,topic_6,0.23053892215568864,2.5105726377497763,2.0
New Jersey,topic_6,0.026615969581749048,-0.448427615830717,21.0
New York,topic_6,0.026545454545454546,-0.44945081605238413,22.0
North Carolina,topic_6,0.07648401826484018,0.27517689673796025,10.0
Ohio,topic_6,0.05543237250554324,-0.030290557287158484,14.0
Oklahoma,topic_6,0.0,-0.8346355426364555,35.0
Oregon,topic_6,0.014619883040935672,-0.6224954324653836,29.0
Pennsylvania,topic_6,0.00925497454881999,-0.7003423123199232,31.0
South Carolina,topic_6,0.11578947368421053,0.8455141299184339,4.0
Tennessee,topic_6,0.05027932960893855,-0.1050631860928138,15.0
Texas,topic_6,0.1097972972972973,0.75856535233075,6.0
Utah,topic_6,0.055944055944055944,-0.022865834345472704,13.0
Virginia,topic_6,0.02115987460815047,-0.5275976465048445,25.0
Washington,topic_6,0.03529411764705882,-0.3225043590234678,17.0
Wisconsin,topic_6,0.060550458715596334,0.04397483658949588,12.0
Alabama,topic_7,0.03225806451612903,0.06899379583680007,2.0
Arizona,topic_7,0.00333889816360601,-0.17009081845468085,12.0
Arkansas,topic_7,0.0,-0.1976946286708295,25.0
California,topic_7,0.001358464934623875,-0.18646373560275475,22.0
Colorado,topic_7,0.0,-0.1976946286708295,25.0
Connecticut,topic_7,0.001969796454366382,-0.18140964936734325,19.0
District of Columbia,topic_7,0.0,-0.1976946286708295,25.0
Florida,topic_7,0.001838235294117647,-0.18249731036249028,20.0
Georgia,topic_7,0.0006101281269066504,-0.19265049129454118,23.0
Illinois,topic_7,0.0035971223021582736,-0.16795599140559023,11.0
Indiana,topic_7,0.0,-0.1976946286708295,25.0
Iowa,topic_7,0.0,-0.1976946286708295,25.0
Kansas,topic_7,0.013888888888888888,-0.0828704458967112,3.0
Kentucky,topic_7,0.0,-0.1976946286708295,25.0
Louisiana,topic_7,0.0,-0.1976946286708295,25.0
Maryland,topic_7,0.0,-0.1976946286708295,25.0
Massachusetts,topic_7,0.7386900742741391,5.909308226664585,1.0
Michigan,topic_7,0.00018281535648994517,-0.19618323174948826,24.0
Minnesota,topic_7,0.009708737864077669,-0.11742918051804778,4.0
Missouri,topic_7,0.003305785123966942,-0.1703645752502129,13.0
Nebraska,topic_7,0.008771929824561403,-0.12517409218191267,5.0
Nevada,topic_7,0.0,-0.1976946286708295,25.0
New Jersey,topic_7,0.0,-0.1976946286708295,25.0
New York,topic_7,0.0025454545454545456,-0.17665048753695473,17.0
North Carolina,topic_7,0.0045662100456621,-0.15994421241632484,9.0
Ohio,topic_7,0.0022172949002217295,-0.1793634952789525,18.0
Oklahoma,topic_7,0.0,-0.1976946286708295,25.0
Oregon,topic_7,0.0029239766081871343,-0.1735211165078572,15.0
Pennsylvania,topic_7,0.002776492364645997,-0.17474041906489746,16.0
South Carolina,topic_7,0.005263157894736842,-0.1541823067774794,8.0
Tennessee,topic_7,0.0,-0.1976946286708295,25.0
Texas,topic_7,0.0016891891891891893,-0.18372952536046375,21.0
Utah,topic_7,0.006993006993006993,-0.1398810541272175,6.0
Virginia,topic_7,0.003918495297805642,-0.16529909121104688,10.0
Washington,topic_7,0.0029411764705882353,-0.17337891937748678,14.0
Wisconsin,topic_7,0.005504587155963303,-0.15218632870897708,7.0
Alabama,topic_8,0.03225806451612903,-0.14019519415820675,19.0
Arizona,topic_8,0.03672787979966611,0.031641525725495195,13.0
Arkansas,topic_8,0.025210084033613446,-0.41114640155607796,23.0
California,topic_8,0.026659874341993548,-0.355410941518437,21.0
Colorado,topic_8,0.07377049180327869,1.4557005838412977,4.0
Connecticut,topic_8,0.0016414970453053185,-1.317212631022218,35.0
District of Columbia,topic_8,0.01639344262295082,-0.7500916698268072,28.0
Florida,topic_8,0.032475490196078434,-0.1318365230966537,18.0
Georgia,topic_8,0.03599755948749237,0.003565231975595914,14.0
Illinois,topic_8,0.10671462829736211,2.7221986369922893,2.0
Indiana,topic_8,0.06349206349206349,1.0605586608485986,5.0
Iowa,topic_8,0.045454545454545456,0.36712778332976553,10.0
Kansas,topic_8,0.013888888888888888,-0.8463762523281928,31.0
Kentucky,topic_8,0.046511627906976744,0.40776605801226457,8.0
Louisiana,topic_8,0.03488372093023256,-0.03925496349522519,16.0
Maryland,topic_8,0.04,0.15743428596807035,12.0
Massachusetts,topic_8,0.010803511141120865,-0.9649899216069543,32.0
Michigan,topic_8,0.0014625228519195613,-1.324093080522785,36.0
Minnesota,topic_8,0.04854368932038835,0.48588623652813656,7.0
Missouri,topic_8,0.019834710743801654,-0.6177962194297119,26.0
Nebraska,topic_8,0.043859649122807015,0.30581389521231067,11.0
Nevada,topic_8,0.03293413173652695,-0.11420459584378621,17.0
New Jersey,topic_8,0.02788339670468948,-0.30837408290721197,20.0
New York,topic_8,0.025818181818181817,-0.38776880717233725,22.0
North Carolina,topic_8,0.09360730593607305,2.2183032547115493,3.0
Ohio,topic_8,0.02106430155210643,-0.5705260666615545,25.0
Oklahoma,topic_8,0.025,-0.4192228317765914,24.0
Oregon,topic_8,0.014619883040935672,-0.8182740536076927,30.0
Pennsylvania,topic_8,0.007866728366496992,-1.0778910342907393,34.0
South Carolina,topic_8,0.010526315789473684,-0.9756463664424933,33.0
Tennessee,topic_8,0.01675977653631285,-0.7360083992527092,27.0
Texas,topic_8,0.05574324324324324,0.7626645041415216,6.0
Utah,topic_8,0.03496503496503497,-0.036128942365802066,15.0
Virginia,topic_8,0.10893416927899686,2.8075262440046664,1.0
Washington,topic_8,0.045588235294117645,0.3722673298337285,9.0
Wisconsin,topic_8,0.014678899082568808,-0.8160052522431018,29.0
Alabama,topic_9,0.0,-0.20116099047498154,24.0
Arizona,topic_9,0.005008347245409015,-0.14117565693409628,8.0
Arkansas,topic_9,0.0,-0.20116099047498154,24.0
California,topic_9,0.0025471217524197657,-0.17065393087998218,16.0
Colorado,topic_9,0.00819672131147541,-0.1029882724668114,5.0
Connecticut,topic_9,0.0013131976362442547,-0.18543272836467722,21.0
District of Columbia,topic_9,0.0,-0.20116099047498154,24.0
Florida,topic_9,0.5104166666666666,5.912135970492113,1.0
Georgia,topic_9,0.0018303843807199512,-0.17923834569707411,20.0
Illinois,topic_9,0.0035971223021582736,-0.1580779991188781,12.0
Indiana,topic_9,0.0,-0.20116099047498154,24.0
Iowa,topic_9,0.0,-0.20116099047498154,24.0
Kansas,topic_9,0.0,-0.20116099047498154,24.0
Kentucky,topic_9,0.0,-0.20116099047498154,24.0
Louisiana,topic_9,0.011627906976744186,-0.06189271609129832,2.0
Maryland,topic_9,0.0,-0.20116099047498154,24.0
Massachusetts,topic_9,0.0006752194463200541,-0.19307383882272175,23.0
Michigan,topic_9,0.0,-0.20116099047498154,24.0
Minnesota,topic_9,0.009708737864077669,-0.08487874196044994,3.0
Missouri,topic_9,0.0049586776859504135,-0.14177055280392326,9.0
Nebraska,topic_9,0.0,-0.20116099047498154,24.0
Nevada,topic_9,0.005988023952095809,-0.12944199887619856,6.0
New Jersey,topic_9,0.0038022813688212928,-0.15562079428868208,11.0
New York,topic_9,0.0025454545454545456,-0.17067389913717163,17.0
North Carolina,topic_9,0.0045662100456621,-0.14647116583116074,10.0
Ohio,topic_9,0.0033259423503325942,-0.16132594081756438,13.0
Oklahoma,topic_9,0.0,-0.20116099047498154,24.0
Oregon,topic_9,0.0029239766081871343,-0.1661403132907805,15.0
Pennsylvania,topic_9,0.0006941230911614993,-0.19284742851501155,22.0
South Carolina,topic_9,0.005263157894736842,-0.13812377154341968,7.0
Tennessee,topic_9,0.0,-0.20116099047498154,24.0
Texas,topic_9,0.0022522522522522522,-0.17418560399525912,18.0
Utah,topic_9,0.0,-0.20116099047498154,24.0
Virginia,topic_9,0.008620689655172414,-0.09791037325949226,4.0
Washington,topic_9,0.0029411764705882353,-0.165934309307344,14.0
Wisconsin,topic_9,0.001834862385321101,-0.17918471231535446,19.0
Alabama,topic_10,0.0,-0.5768724582491963,31.0
Arizona,topic_10,0.00333889816360601,-0.5147345352000636,26.0
Arkansas,topic_10,0.21008403361344538,3.3328561033506405,2.0
California,topic_10,0.016131771098658515,-0.2766552302723843,14.0
Colorado,topic_10,0.00819672131147541,-0.42432895043595675,20.0
Connecticut,topic_10,0.0016414970453053185,-0.5463236927317715,28.0
District of Columbia,topic_10,0.04918032786885246,0.33838858863024085,7.0
Florida,topic_10,0.003676470588235294,-0.5084522084211992,24.0
Georgia,topic_10,0.0036607687614399025,-0.5087444242532895,25.0
Illinois,topic_10,0.050359712230215826,0.3603372947904192,6.0
Indiana,topic_10,0.015873015873015872,-0.28147074470609756,15.0
Iowa,topic_10,0.0,-0.5768724582491963,31.0
Kansas,topic_10,0.0,-0.5768724582491963,31.0
Kentucky,topic_10,0.0,-0.5768724582491963,31.0
Louisiana,topic_10,0.23255813953488372,3.7511061355217854,1.0
Maryland,topic_10,0.005,-0.4838209184831202,23.0
Massachusetts,topic_10,0.00675219446320054,-0.4512120399290395,21.0
Michigan,topic_10,0.0005484460694698354,-0.5666657080006322,30.0
Minnesota,topic_10,0.009708737864077669,-0.3961898567616699,18.0
Missouri,topic_10,0.01487603305785124,-0.3000249019203748,16.0
Nebraska,topic_10,0.0,-0.5768724582491963,31.0
Nevada,topic_10,0.011976047904191617,-0.3539945186897326,17.0
New Jersey,topic_10,0.0063371356147021544,-0.4589364129183014,22.0
New York,topic_10,0.029454545454545455,-0.02871429671812975,9.0
North Carolina,topic_10,0.017123287671232876,-0.25820280151605896,13.0
Ohio,topic_10,0.008869179600886918,-0.4118142945843163,19.0
Oklahoma,topic_10,0.025,-0.11161475941881573,11.0
Oregon,topic_10,0.0029239766081871343,-0.522456353122836,27.0
Pennsylvania,topic_10,0.048588616381304954,0.3273766556275267,8.0
South Carolina,topic_10,0.07368421052631578,0.7944133909350831,5.0
Tennessee,topic_10,0.09497206703910614,1.19058695630197,4.0
Texas,topic_10,0.1204954954954955,1.6655858198972326,3.0
Utah,topic_10,0.0,-0.5768724582491963,31.0
Virginia,topic_10,0.025078369905956112,-0.110156271334708,10.0
Washington,topic_10,0.0014705882352941176,-0.5495043583179974,29.0
Wisconsin,topic_10,0.01834862385321101,-0.23539891782322891,12.0
Alabama,topic_11,0.03225806451612903,0.22359402561685618,5.0
Arizona,topic_11,0.001669449081803005,-0.233204375291656,18.0
Arkansas,topic_11,0.04201680672268908,0.36932725909406,3.0
California,topic_11,0.0015282730514518594,-0.23531264282829795,21.0
Colorado,topic_11,0.004098360655737705,-0.19693196128508866,11.0
Connecticut,topic_11,0.0,-0.25813527393278957,24.0
District of Columbia,topic_11,0.0,-0.25813527393278957,24.0
Florida,topic_11,0.0024509803921568627,-0.2215332928395567,15.0
Georgia,topic_11,0.4069554606467358,5.81917816523013,1.0
Illinois,topic_11,0.002398081534772182,-0.22232326365451857,16.0
Indiana,topic_11,0.007936507936507936,-0.13961457324994023,6.0
Iowa,topic_11,0.0,-0.25813527393278957,24.0
Kansas,topic_11,0.0,-0.25813527393278957,24.0
Kentucky,topic_11,0.0,-0.25813527393278957,24.0
Louisiana,topic_11,0.0,-0.25813527393278957,24.0
Maryland,topic_11,0.005,-0.18346723250259447,9.0
Massachusetts,topic_11,0.00337609723160027,-0.2077179603404904,13.0
Michigan,topic_11,0.00036563071297989033,-0.25267508808780276,23.0
Minnesota,topic_11,0.038834951456310676,0.3218106789230946,4.0
Missouri,topic_11,0.001652892561983471,-0.23345162387322096,19.0
Nebraska,topic_11,0.0,-0.25813527393278957,24.0
Nevada,topic_11,0.0,-0.25813527393278957,24.0
New Jersey,topic_11,0.0,-0.25813527393278957,24.0
New York,topic_11,0.0025454545454545456,-0.2201224528410539,14.0
North Carolina,topic_11,0.00684931506849315,-0.15585028567224837,7.0
Ohio,topic_11,0.004434589800443459,-0.19191084694370303,10.0
Oklahoma,topic_11,0.0,-0.25813527393278957,24.0
Oregon,topic_11,0.0,-0.25813527393278957,24.0
Pennsylvania,topic_11,0.00046274872744099955,-0.25122476570232266,22.0
South Carolina,topic_11,0.005263157894736842,-0.1795373355852158,8.0
Tennessee,topic_11,0.0446927374301676,0.4092885600801275,2.0
Texas,topic_11,0.0022522522522522522,-0.22450102103630531,17.0
Utah,topic_11,0.0,-0.25813527393278957,24.0
Virginia,topic_11,0.001567398119122257,-0.23472836439354344,20.0
Washington,topic_11,0.0,-0.25813527393278957,24.0
Wisconsin,topic_11,0.003669724770642202,-0.20333304169044455,12.0
Alabama,topic_12,0.0,-0.8596480233869667,32.0
Arizona,topic_12,0.021702838063439065,-0.12399737676367846,16.0
Arkansas,topic_12,0.05042016806722689,0.8494201239718555,6.0
