token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
rouge,5,23,28,0.25549276085576444,1.1436180841441368,Louisiana,Louisiana_vs_rest,231,68986
post,34,1182,1216,0.03932593895262926,1.1272786499171688,Louisiana,Louisiana_vs_rest,231,68986
async,15,237,252,0.08569935116903338,1.1262289748475538,Louisiana,Louisiana_vs_rest,231,68986
developer,25,688,713,0.04981772105836946,1.095281400733196,Louisiana,Louisiana_vs_rest,231,68986
booking,6,40,46,0.1877074911160399,1.0685453512266025,Louisiana,Louisiana_vs_rest,231,68986
towel,10,117,127,0.1136247126220038,1.064303540150232,Louisiana,Louisiana_vs_rest,231,68986
pants,13,205,218,0.08585823958476269,1.04946818914937,Louisiana,Louisiana_vs_rest,231,68986
orlando,6,48,54,0.1601828146908808,0.9845417208912559,Louisiana,Louisiana_vs_rest,231,68986
bent,7,69,76,0.13291816628790087,0.9656949604522697,Louisiana,Louisiana_vs_rest,231,68986
parsing,5,35,40,0.17998520379456728,0.9545156858728594,Louisiana,Louisiana_vs_rest,231,68986
jira,4,22,26,0.22080696012343282,0.948738890614933,Louisiana,Louisiana_vs_rest,231,68986
following,74,6704,6778,0.014010206458854313,0.9443195137053825,Louisiana,Louisiana_vs_rest,231,68986
bool,15,339,354,0.06057978843029943,0.9400377498809256,Louisiana,Louisiana_vs_rest,231,68986
ohm,4,23,27,0.21277478804670835,0.9307724202616532,Louisiana,Louisiana_vs_rest,231,68986
story,74,7001,7075,0.013326243624830703,0.9175847281339065,Louisiana,Louisiana_vs_rest,231,68986
skimpy,4,24,28,0.20530277282854925,0.9137593480450449,Louisiana,Louisiana_vs_rest,231,68986
inflammation,4,26,30,0.19181942173234212,0.8822766687150425,Louisiana,Louisiana_vs_rest,231,68986
travel,23,952,975,0.03284846438241651,0.8422834445010022,Louisiana,Louisiana_vs_rest,231,68986
nurses,7,97,104,0.09703658354337463,0.8205739366027124,Louisiana,Louisiana_vs_rest,231,68986
technology,30,1650,1680,0.024337360889093773,0.8180472440334432,Louisiana,Louisiana_vs_rest,231,68986
booty,3,17,20,0.21538665142782243,0.8111626386542348,Louisiana,Louisiana_vs_rest,231,68986
resistor,4,32,36,0.16018233451239894,0.803872539120213,Louisiana,Louisiana_vs_rest,231,68986
optical,5,54,59,0.12230608499885953,0.7817909527014556,Louisiana,Louisiana_vs_rest,231,68986
shrine,3,19,22,0.19611410554779418,0.7728563800356719,Louisiana,Louisiana_vs_rest,231,68986
payload,5,56,61,0.11829162682134786,0.7684106196551722,Louisiana,Louisiana_vs_rest,231,68986
universal,16,567,583,0.03855767705425883,0.7652058616226936,Louisiana,Louisiana_vs_rest,231,68986
binds,4,36,40,0.14426687768865598,0.7615688007955708,Louisiana,Louisiana_vs_rest,231,68986
fins,3,20,23,0.18770676933232266,0.7555727584743847,Louisiana,Louisiana_vs_rest,231,68986
tissue,6,85,91,0.09503803518100185,0.7515507743968541,Louisiana,Louisiana_vs_rest,231,68986
contract,16,590,606,0.037015449806443,0.7487673072958132,Louisiana,Louisiana_vs_rest,231,68986
walt,5,60,65,0.11099232282204063,0.7434977543722427,Louisiana,Louisiana_vs_rest,231,68986
ripping,3,21,24,0.1799847228589151,0.7393626953710764,Louisiana,Louisiana_vs_rest,231,68986
consumes,3,21,24,0.1799847228589151,0.7393626953710764,Louisiana,Louisiana_vs_rest,231,68986
garden,12,350,362,0.04699029599948901,0.7358157270044082,Louisiana,Louisiana_vs_rest,231,68986
immune,8,161,169,0.06786858725437739,0.7284645674377408,Louisiana,Louisiana_vs_rest,231,68986
loses,7,126,133,0.07562564019867146,0.7209356739350821,Louisiana,Louisiana_vs_rest,231,68986
rejection,5,65,70,0.10302415127573816,0.7153637250981475,Louisiana,Louisiana_vs_rest,231,68986
smarter,3,23,26,0.16628587774175507,0.7097495156449929,Louisiana,Louisiana_vs_rest,231,68986
receptor,3,23,26,0.16628587774175507,0.7097495156449929,Louisiana,Louisiana_vs_rest,231,68986
endowed,3,23,26,0.16628587774175507,0.7097495156449929,Louisiana,Louisiana_vs_rest,231,68986
advisor,9,215,224,0.057350772280068796,0.7075625762695001,Louisiana,Louisiana_vs_rest,231,68986
water,42,3849,3891,0.013819186633599934,0.7057058100407916,Louisiana,Louisiana_vs_rest,231,68986
thanksgiving,5,70,75,0.09610370653403599,0.6900457310163639,Louisiana,Louisiana_vs_rest,231,68986
flare,3,27,30,0.1442666379798414,0.6595368323533859,Louisiana,Louisiana_vs_rest,231,68986
cruise,4,49,53,0.10888903367399827,0.6584504446381,Louisiana,Louisiana_vs_rest,231,68986
lingerie,3,28,31,0.13963342467885376,0.6485050760847549,Louisiana,Louisiana_vs_rest,231,68986
peacock,7,161,168,0.05953948916958218,0.6363657675510218,Louisiana,Louisiana_vs_rest,231,68986
galen,3,30,33,0.13119455527398927,0.6279423001903653,Louisiana,Louisiana_vs_rest,231,68986
involves,10,333,343,0.041086911059867504,0.6256860975080045,Louisiana,Louisiana_vs_rest,231,68986
linkedin,4,55,59,0.09774685484397949,0.6226426408046709,Louisiana,Louisiana_vs_rest,231,68986
contracted,4,55,59,0.09774685484397949,0.6226426408046709,Louisiana,Louisiana_vs_rest,231,68986
reduces,5,87,92,0.07813598049309967,0.6197391153582645,Louisiana,Louisiana_vs_rest,231,68986
communications,9,277,286,0.044507436473695705,0.6192330706208896,Louisiana,Louisiana_vs_rest,231,68986
punished,4,57,61,0.09451322151798891,0.6118778100005415,Louisiana,Louisiana_vs_rest,231,68986
mode,24,1786,1810,0.017492040922606478,0.6096071850437398,Louisiana,Louisiana_vs_rest,231,68986
underwear,6,130,136,0.06314178346273458,0.6075356307185714,Louisiana,Louisiana_vs_rest,231,68986
carbon,9,288,297,0.042784958821851404,0.6064442918330977,Louisiana,Louisiana_vs_rest,231,68986
hotels,3,33,36,0.12026548360329947,0.6003243690812987,Louisiana,Louisiana_vs_rest,231,68986
laptops,3,33,36,0.12026548360329947,0.6003243690812987,Louisiana,Louisiana_vs_rest,231,68986
blush,5,96,101,0.07104616978969602,0.5898008591734911,Louisiana,Louisiana_vs_rest,231,68986
electricity,7,202,209,0.04749644364557959,0.5651648047250022,Louisiana,Louisiana_vs_rest,231,68986
knees,5,105,110,0.06510490123633694,0.5635401517771559,Louisiana,Louisiana_vs_rest,231,68986
type,46,6196,6242,0.008705218196899622,0.5625857071514003,Louisiana,Louisiana_vs_rest,231,68986
architectures,3,38,41,0.10555212162464933,0.5611181224208517,Louisiana,Louisiana_vs_rest,231,68986
giggle,3,39,42,0.10302367489179076,0.5541157965124519,Louisiana,Louisiana_vs_rest,231,68986
hotel,9,345,354,0.035563774512349156,0.5497148763949972,Louisiana,Louisiana_vs_rest,231,68986
neko,2,18,20,0.14426639827182441,0.5385086738452071,Louisiana,Louisiana_vs_rest,231,68986
tugs,2,18,20,0.14426639827182441,0.5385086738452071,Louisiana,Louisiana_vs_rest,231,68986
components,10,442,452,0.030671004737556018,0.5352884904714444,Louisiana,Louisiana_vs_rest,231,68986
sandals,3,42,45,0.09610323090871375,0.5345044795488877,Louisiana,Louisiana_vs_rest,231,68986
write,86,17973,18059,0.004811360587241964,0.5285463774825977,Louisiana,Louisiana_vs_rest,231,68986
turkey,6,171,177,0.04809469215486928,0.5267021068093225,Louisiana,Louisiana_vs_rest,231,68986
transplantation,2,19,21,0.1374248660755697,0.5251567613370801,Louisiana,Louisiana_vs_rest,231,68986
determines,4,78,82,0.06998404913893275,0.5234084500057138,Louisiana,Louisiana_vs_rest,231,68986
roblox,5,124,129,0.055261105014945855,0.5172217057222622,Louisiana,Louisiana_vs_rest,231,68986
technician,4,80,84,0.06828095401432677,0.5167286838575472,Louisiana,Louisiana_vs_rest,231,68986
vacation,5,125,130,0.05482202669212555,0.5150622938949576,Louisiana,Louisiana_vs_rest,231,68986
enabled,13,773,786,0.022373569453623787,0.5142328579747156,Louisiana,Louisiana_vs_rest,231,68986
giggled,2,20,22,0.13119431594539677,0.5127118058211241,Louisiana,Louisiana_vs_rest,231,68986
protested,2,20,22,0.13119431594539677,0.5127118058211241,Louisiana,Louisiana_vs_rest,231,68986
innovations,5,128,133,0.05354407010833562,0.508726931862219,Louisiana,Louisiana_vs_rest,231,68986
ieee,2,21,23,0.12549629445121901,0.5010749591452386,Louisiana,Louisiana_vs_rest,231,68986
vis,2,21,23,0.12549629445121901,0.5010749591452386,Louisiana,Louisiana_vs_rest,231,68986
narotica,5,136,141,0.050399904759354186,0.4928058385247563,Louisiana,Louisiana_vs_rest,231,68986
aim,12,717,729,0.022256493405309996,0.49263538101394794,Louisiana,Louisiana_vs_rest,231,68986
tract,2,22,24,0.12026524465412791,0.49016182092376703,Louisiana,Louisiana_vs_rest,231,68986
toxins,2,22,24,0.12026524465412791,0.49016182092376703,Louisiana,Louisiana_vs_rest,231,68986
deprived,2,22,24,0.12026524465412791,0.49016182092376703,Louisiana,Louisiana_vs_rest,231,68986
prank,4,89,93,0.06151485537170309,0.4893273232687485,Louisiana,Louisiana_vs_rest,231,68986
toxic,3,51,54,0.07990125291691719,0.4856553301562949,Louisiana,Louisiana_vs_rest,231,68986
embarrassing,3,52,55,0.07842451094490066,0.48096750163364443,Louisiana,Louisiana_vs_rest,231,68986
footprint,3,52,55,0.07842451094490066,0.48096750163364443,Louisiana,Louisiana_vs_rest,231,68986
sneaking,2,23,25,0.11544595783864331,0.4798998348119633,Louisiana,Louisiana_vs_rest,231,68986
marrow,2,23,25,0.11544595783864331,0.4798998348119633,Louisiana,Louisiana_vs_rest,231,68986
blushed,2,23,25,0.11544595783864331,0.4798998348119633,Louisiana,Louisiana_vs_rest,231,68986
switches,3,53,56,0.07699989615746183,0.47640329152235095,Louisiana,Louisiana_vs_rest,231,68986
voltage,4,94,98,0.05828800330426631,0.47572526153152805,Louisiana,Louisiana_vs_rest,231,68986
emerging,6,208,214,0.03943323736642945,0.47420102113478485,Louisiana,Louisiana_vs_rest,231,68986
nurse,10,550,560,0.024332914389169957,0.4722135061359677,Louisiana,Louisiana_vs_rest,231,68986
caribbean,3,54,57,0.07562469501114855,0.4719572865760113,Louisiana,Louisiana_vs_rest,231,68986
draenei,2,24,26,0.11099160710972278,0.4702262356257384,Louisiana,Louisiana_vs_rest,231,68986
itchatgpt,2,24,26,0.11099160710972278,0.4702262356257384,Louisiana,Louisiana_vs_rest,231,68986
crawling,2,24,26,0.11099160710972278,0.4702262356257384,Louisiana,Louisiana_vs_rest,231,68986
reaction,13,899,912,0.01897172459431573,0.4694386643762834,Louisiana,Louisiana_vs_rest,231,68986
consumption,6,213,219,0.0384858171133704,0.4681134929115177,Louisiana,Louisiana_vs_rest,231,68986
reliability,4,97,101,0.056503880372359205,0.4680413293625502,Louisiana,Louisiana_vs_rest,231,68986
pulled,7,293,300,0.032464564524552486,0.4617265643494662,Louisiana,Louisiana_vs_rest,231,68986
smaller,9,471,480,0.025660061617747587,0.4611276211840031,Louisiana,Louisiana_vs_rest,231,68986
boards,3,57,60,0.07177112455664947,0.459279122548765,Louisiana,Louisiana_vs_rest,231,68986
sheets,5,158,163,0.04333363716402161,0.4550696480025013,Louisiana,Louisiana_vs_rest,231,68986
roommates,2,26,28,0.10302343670146996,0.4524326072656791,Louisiana,Louisiana_vs_rest,231,68986
desk,8,394,402,0.027369394610413877,0.4502357741940309,Louisiana,Louisiana_vs_rest,231,68986
electronics,3,60,63,0.06828071847837158,0.44749862342763613,Louisiana,Louisiana_vs_rest,231,68986
leash,2,27,29,0.09944561497404791,0.44422282730520474,Louisiana,Louisiana_vs_rest,231,68986
circulation,2,27,29,0.09944561497404791,0.44422282730520474,Louisiana,Louisiana_vs_rest,231,68986
sexy,6,238,244,0.03432779747956616,0.44043712826672116,Louisiana,Louisiana_vs_rest,231,68986
systemic,3,62,65,0.06613094978287215,0.4400923012492602,Louisiana,Louisiana_vs_rest,231,68986
member,14,1153,1167,0.015606943347640012,0.4366070456704836,Louisiana,Louisiana_vs_rest,231,68986
save,12,884,896,0.01768794281002073,0.43372616138499215,Louisiana,Louisiana_vs_rest,231,68986
agent,10,636,646,0.020795966711208536,0.43320968717502506,Louisiana,Louisiana_vs_rest,231,68986
configuration,6,246,252,0.03317049852962306,0.43242981046637013,Louisiana,Louisiana_vs_rest,231,68986
dictionary,5,176,181,0.03882166599446002,0.4293039003150708,Louisiana,Louisiana_vs_rest,231,68986
swelling,2,29,31,0.09297309970935252,0.42899124729446314,Louisiana,Louisiana_vs_rest,231,68986
dementia,2,29,31,0.09297309970935252,0.42899124729446314,Louisiana,Louisiana_vs_rest,231,68986
lodge,2,29,31,0.09297309970935252,0.42899124729446314,Louisiana,Louisiana_vs_rest,231,68986
boss,8,438,446,0.024451539468737238,0.4234793226084966,Louisiana,Louisiana_vs_rest,231,68986
matilda,2,30,32,0.0900362396565022,0.4219072955999731,Louisiana,Louisiana_vs_rest,231,68986
naughty,2,30,32,0.0900362396565022,0.4219072955999731,Louisiana,Louisiana_vs_rest,231,68986
bet,5,187,192,0.03647829354262555,0.41531344437109474,Louisiana,Louisiana_vs_rest,231,68986
shrink,2,31,33,0.0872750778356366,0.415141984146702,Louisiana,Louisiana_vs_rest,231,68986
tissues,2,31,33,0.0872750778356366,0.415141984146702,Louisiana,Louisiana_vs_rest,231,68986
sustainable,5,190,195,0.035884801008993605,0.4116972554732074,Louisiana,Louisiana_vs_rest,231,68986
affects,5,190,195,0.035884801008993605,0.4116972554732074,Louisiana,Louisiana_vs_rest,231,68986
sultry,2,32,34,0.0846742957560398,0.4086718516239271,Louisiana,Louisiana_vs_rest,231,68986
swinging,2,32,34,0.0846742957560398,0.4086718516239271,Louisiana,Louisiana_vs_rest,231,68986
cooling,3,73,76,0.05631187341237265,0.4046124409654779,Louisiana,Louisiana_vs_rest,231,68986
technologies,7,371,378,0.025315537114057207,0.4036936261609274,Louisiana,Louisiana_vs_rest,231,68986
func,4,129,133,0.042446970833340814,0.40259760248164433,Louisiana,Louisiana_vs_rest,231,68986
grep,2,33,35,0.08222030641493383,0.4024757884230041,Louisiana,Louisiana_vs_rest,231,68986
opens,8,483,491,0.022006179103007284,0.39973577794444154,Louisiana,Louisiana_vs_rest,231,68986
busty,3,75,78,0.05482155941180267,0.39896213668538055,Louisiana,Louisiana_vs_rest,231,68986
hometown,2,34,36,0.07990101624430324,0.3965347420172315,Louisiana,Louisiana_vs_rest,231,68986
laying,4,133,137,0.04114847862821591,0.3960265571484443,Louisiana,Louisiana_vs_rest,231,68986
closes,3,78,81,0.052722921616364715,0.3908719782944833,Louisiana,Louisiana_vs_rest,231,68986
snapped,2,35,37,0.07770562530132707,0.39083146621668663,Louisiana,Louisiana_vs_rest,231,68986
complement,3,79,82,0.05205721611963021,0.38827174432470135,Louisiana,Louisiana_vs_rest,231,68986
cell,11,902,913,0.015683282451831815,0.3880746265479461,Louisiana,Louisiana_vs_rest,231,68986
oppressed,2,36,38,0.07562445871796264,0.3853503067829472,Louisiana,Louisiana_vs_rest,231,68986
teasingly,2,36,38,0.07562445871796264,0.3853503067829472,Louisiana,Louisiana_vs_rest,231,68986
openais,4,140,144,0.03904858019501667,0.38517084103959126,Louisiana,Louisiana_vs_rest,231,68986
recognizes,3,81,84,0.050772968608768565,0.38320739789535746,Louisiana,Louisiana_vs_rest,231,68986
init,3,83,86,0.049547977904820684,0.3783157637053882,Louisiana,Louisiana_vs_rest,231,68986
lap,3,85,88,0.04837823435581079,0.37358703696348816,Louisiana,Louisiana_vs_rest,231,68986
master,11,957,968,0.014662332456484961,0.3735179431198424,Louisiana,Louisiana_vs_rest,231,68986
bay,5,229,234,0.029547251795738916,0.3709693106948646,Louisiana,Louisiana_vs_rest,231,68986
smartphones,2,39,41,0.069983577689257,0.37010317110131496,Louisiana,Louisiana_vs_rest,231,68986
compelled,2,39,41,0.069983577689257,0.37010317110131496,Louisiana,Louisiana_vs_rest,231,68986
slips,2,40,42,0.06828048294404354,0.3653798356164937,Louisiana,Louisiana_vs_rest,231,68986
vaccines,2,40,42,0.06828048294404354,0.3653798356164937,Louisiana,Louisiana_vs_rest,231,68986
parks,3,90,93,0.04567235906562139,0.3624202904520761,Louisiana,Louisiana_vs_rest,231,68986
xavier,2,41,43,0.06665578683750084,0.3608185892779633,Louisiana,Louisiana_vs_rest,231,68986
circuit,3,91,94,0.04516547348475619,0.3602912745615831,Louisiana,Louisiana_vs_rest,231,68986
off,24,3791,3815,0.0070885302918357596,0.3580432723187611,Louisiana,Louisiana_vs_rest,231,68986
choosing,4,161,165,0.033811870179496495,0.3567128428846922,Louisiana,Louisiana_vs_rest,231,68986
admission,3,94,97,0.043707076862638417,0.35409675831465054,Louisiana,Louisiana_vs_rest,231,68986
vincent,2,43,45,0.06362088238326713,0.35214625085411977,Louisiana,Louisiana_vs_rest,231,68986
innovation,6,352,358,0.022699848016085156,0.3521280931652953,Louisiana,Louisiana_vs_rest,231,68986
hips,3,95,98,0.04324064647804349,0.35209337587404543,Louisiana,Louisiana_vs_rest,231,68986
flow,7,472,479,0.01950570938017293,0.3498176825015217,Louisiana,Louisiana_vs_rest,231,68986
butt,7,472,479,0.01950570938017293,0.3498176825015217,Louisiana,Louisiana_vs_rest,231,68986
machiavellian,2,44,46,0.062201435349498624,0.34801882525713895,Louisiana,Louisiana_vs_rest,231,68986
cmd,2,44,46,0.062201435349498624,0.34801882525713895,Louisiana,Louisiana_vs_rest,231,68986
serum,2,44,46,0.062201435349498624,0.34801882525713895,Louisiana,Louisiana_vs_rest,231,68986
quantum,6,360,366,0.022154786827684347,0.34746109651367385,Louisiana,Louisiana_vs_rest,231,68986
synthesis,3,99,102,0.04146575912208483,0.3443670462343339,Louisiana,Louisiana_vs_rest,231,68986
shaping,4,173,177,0.031374408851769786,0.34269013355875844,Louisiana,Louisiana_vs_rest,231,68986
accidentally,5,266,271,0.02521351111918335,0.3404315003715542,Louisiana,Louisiana_vs_rest,231,68986
whistle,2,46,48,0.05953831717093294,0.34014511501086914,Louisiana,Louisiana_vs_rest,231,68986
walking,9,776,785,0.014813059722365907,0.33982945641953904,Louisiana,Louisiana_vs_rest,231,68986
friday,5,271,276,0.024716604925410834,0.3367599764833867,Louisiana,Louisiana_vs_rest,231,68986
dose,2,47,49,0.05828753488973959,0.3363858551222154,Louisiana,Louisiana_vs_rest,231,68986
materials,8,641,649,0.016097848182734964,0.3358631767733511,Louisiana,Louisiana_vs_rest,231,68986
privileges,2,48,50,0.05708633316456435,0.3327371005920346,Louisiana,Louisiana_vs_rest,231,68986
detecting,2,48,50,0.05708633316456435,0.3327371005920346,Louisiana,Louisiana_vs_rest,231,68986
gate,4,184,188,0.029412045649772622,0.33098458186174884,Louisiana,Louisiana_vs_rest,231,68986
flexibility,3,109,112,0.03757974007404563,0.32683547584680456,Louisiana,Louisiana_vs_rest,231,68986
blvd,2,50,52,0.05482132577462728,0.32574983224468274,Louisiana,Louisiana_vs_rest,231,68986
suffer,4,190,194,0.02843500372507002,0.32500497163043707,Louisiana,Louisiana_vs_rest,231,68986
efficiency,6,405,411,0.019482797139904307,0.3236554147286335,Louisiana,Louisiana_vs_rest,231,68986
treatments,3,111,114,0.03688384506286546,0.32359911553567017,Louisiana,Louisiana_vs_rest,231,68986
vessels,2,51,53,0.05375237820618217,0.32240156111929263,Louisiana,Louisiana_vs_rest,231,68986
divorce,2,51,53,0.05375237820618217,0.32240156111929263,Louisiana,Louisiana_vs_rest,231,68986
stylistic,2,52,54,0.05272268835862448,0.31914422188779334,Louisiana,Louisiana_vs_rest,231,68986
smallest,3,114,117,0.03588434359125259,0.3188952578674366,Louisiana,Louisiana_vs_rest,231,68986
exposure,4,197,201,0.027368496815867616,0.31835432578895356,Louisiana,Louisiana_vs_rest,231,68986
functionality,4,198,202,0.027222144264015924,0.3174312102878275,Louisiana,Louisiana_vs_rest,231,68986
greed,2,53,55,0.05173013206633037,0.3159736890227977,Louisiana,Louisiana_vs_rest,231,68986
localized,2,53,55,0.05173013206633037,0.3159736890227977,Louisiana,Louisiana_vs_rest,231,68986
insist,2,53,55,0.05173013206633037,0.3159736890227977,Louisiana,Louisiana_vs_rest,231,68986
trip,5,302,307,0.021995646350204012,0.31593144701760795,Louisiana,Louisiana_vs_rest,231,68986
err,4,202,206,0.02665087737779892,0.31380293587846836,Louisiana,Louisiana_vs_rest,231,68986
causes,7,572,579,0.015744490939926692,0.3102524244382464,Louisiana,Louisiana_vs_rest,231,68986
amplify,2,55,57,0.04984866320754122,0.30987781018976984,Louisiana,Louisiana_vs_rest,231,68986
teases,2,55,57,0.04984866320754122,0.30987781018976984,Louisiana,Louisiana_vs_rest,231,68986
task,22,3940,3962,0.005983928459527554,0.30796169925794303,Louisiana,Louisiana_vs_rest,231,68986
walked,6,440,446,0.017776146252316494,0.3075357698674457,Louisiana,Louisiana_vs_rest,231,68986
gasp,2,56,58,0.04895620404497869,0.30694542379784323,Louisiana,Louisiana_vs_rest,231,68986
distraction,2,56,58,0.04895620404497869,0.30694542379784323,Louisiana,Louisiana_vs_rest,231,68986
volcano,2,57,59,0.04809376290477729,0.3040857277159227,Louisiana,Louisiana_vs_rest,231,68986
hcl,2,57,59,0.04809376290477729,0.3040857277159227,Louisiana,Louisiana_vs_rest,231,68986
nights,4,216,220,0.024814324257743436,0.3018545586687623,Louisiana,Louisiana_vs_rest,231,68986
heat,7,598,605,0.01496966675777145,0.3014965470128266,Louisiana,Louisiana_vs_rest,231,68986
tops,2,58,60,0.04725985003771527,0.30129570102030395,Louisiana,Louisiana_vs_rest,231,68986
null,13,1746,1759,0.008730455424300843,0.2995154447989984,Louisiana,Louisiana_vs_rest,231,68986
amoral,2,60,62,0.045672127325618206,0.29591342655063,Louisiana,Louisiana_vs_rest,231,68986
muscle,4,224,228,0.023865704549946187,0.29550131569442295,Louisiana,Louisiana_vs_rest,231,68986
examining,3,132,135,0.030815331256754064,0.29392363021927626,Louisiana,Louisiana_vs_rest,231,68986
onsite,2,61,63,0.04491579261026146,0.29331595468011634,Louisiana,Louisiana_vs_rest,231,68986
small,17,2795,2812,0.006720173871340052,0.2914029714395528,Louisiana,Louisiana_vs_rest,231,68986
mankind,3,135,138,0.03009839855447005,0.2902245175924154,Louisiana,Louisiana_vs_rest,231,68986
annual,4,232,236,0.022981137104334692,0.28945658384708417,Louisiana,Louisiana_vs_rest,231,68986
apartment,5,355,360,0.01842551702784334,0.2864225840708184,Louisiana,Louisiana_vs_rest,231,68986
optimize,4,237,241,0.022457985835833583,0.28582396887817346,Louisiana,Louisiana_vs_rest,231,68986
processing,8,829,837,0.011967060358989201,0.2833544112873209,Louisiana,Louisiana_vs_rest,231,68986
unexpected,6,502,508,0.015328549120001256,0.2829116377371027,Louisiana,Louisiana_vs_rest,231,68986
associates,2,66,68,0.041465528520392425,0.28117295215111365,Louisiana,Louisiana_vs_rest,231,68986
servers,2,66,68,0.041465528520392425,0.28117295215111365,Louisiana,Louisiana_vs_rest,231,68986
promotes,3,144,147,0.02812232687040428,0.27978477707777066,Louisiana,Louisiana_vs_rest,231,68986
trends,5,373,378,0.017440036725552943,0.27775393688706684,Louisiana,Louisiana_vs_rest,231,68986
sunglasses,2,68,70,0.04022251952170741,0.2766721310232108,Louisiana,Louisiana_vs_rest,231,68986
wraps,2,68,70,0.04022251952170741,0.2766721310232108,Louisiana,Louisiana_vs_rest,231,68986
looked,10,1260,1270,0.009452353733557572,0.2755768447697874,Louisiana,Louisiana_vs_rest,231,68986
