token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
templatetypename,14,6,20,0.9435291072838492,3.6216444327634782,Oregon,Oregon_vs_rest,729,68488
kernelsize,22,29,51,0.5836997754692383,3.6062035319653485,Oregon,Oregon_vs_rest,729,68488
images,417,9697,10114,0.04341957583268474,3.6004060256500123,Oregon,Oregon_vs_rest,729,68488
coffee,392,8905,9297,0.044789664940049434,3.561597220609013,Oregon,Oregon_vs_rest,729,68488
typedef,18,17,35,0.6943142412584287,3.5571405905960365,Oregon,Oregon_vs_rest,729,68488
dopamine,25,43,68,0.4983369383879399,3.544956902627306,Oregon,Oregon_vs_rest,729,68488
gui,24,40,64,0.5082133312054982,3.508758231062355,Oregon,Oregon_vs_rest,729,68488
claude,22,32,54,0.5516530043384655,3.504003265323823,Oregon,Oregon_vs_rest,729,68488
structure,403,9849,10252,0.040589530651425676,3.387151812215265,Oregon,Oregon_vs_rest,729,68488
markdown,53,291,344,0.20558491262739587,3.213168546767215,Oregon,Oregon_vs_rest,729,68488
mood,280,5957,6237,0.04878172095736577,3.179110138478582,Oregon,Oregon_vs_rest,729,68488
subsidy,14,13,27,0.6999577130030019,3.149569658998355,Oregon,Oregon_vs_rest,729,68488
naruto,50,276,326,0.204604654208973,3.11270704933503,Oregon,Oregon_vs_rest,729,68488
auto,60,425,485,0.16261611368457096,3.002278861062818,Oregon,Oregon_vs_rest,729,68488
camera,276,6241,6517,0.045043965584930845,2.9989846048216866,Oregon,Oregon_vs_rest,729,68488
capturing,262,5746,6008,0.04689064478747085,2.998383842782211,Oregon,Oregon_vs_rest,729,68488
column,87,862,949,0.11676808202852307,2.997571259083568,Oregon,Oregon_vs_rest,729,68488
photographic,259,5673,5932,0.04696797548165055,2.9843078171661785,Oregon,Oregon_vs_rest,729,68488
reward,50,305,355,0.18692010424339323,2.961288295253145,Oregon,Oregon_vs_rest,729,68488
row,80,754,834,0.12287868355673481,2.9595879075875806,Oregon,Oregon_vs_rest,729,68488
formatting,261,5807,6068,0.04601437814781395,2.956613126991109,Oregon,Oregon_vs_rest,729,68488
nnbatchnorm,14,17,31,0.6107265676884452,2.943284303049837,Oregon,Oregon_vs_rest,729,68488
reminiscent,258,5738,5996,0.04603761157467012,2.9405145003331854,Oregon,Oregon_vs_rest,729,68488
items,89,929,1018,0.11064432929905266,2.939350866783195,Oregon,Oregon_vs_rest,729,68488
illustration,259,5792,6051,0.04570574725916199,2.9325279103272073,Oregon,Oregon_vs_rest,729,68488
backbone,15,21,36,0.5640396814946005,2.926309766911666,Oregon,Oregon_vs_rest,729,68488
midjourney,259,5813,6072,0.04548808644816571,2.923525651046075,Oregon,Oregon_vs_rest,729,68488
captured,259,5904,6163,0.044561864032127474,2.88497095341237,Oregon,Oregon_vs_rest,729,68488
customize,19,41,60,0.4295935517637499,2.8601955981306713,Oregon,Oregon_vs_rest,729,68488
dim,39,199,238,0.21935485704575974,2.856135138499089,Oregon,Oregon_vs_rest,729,68488
forwardself,16,27,43,0.5043077404472047,2.85348638506729,Oregon,Oregon_vs_rest,729,68488
virtual,66,562,628,0.13603933261578227,2.8482444473214086,Oregon,Oregon_vs_rest,729,68488
atmosphere,262,6106,6368,0.043265183048298184,2.8466627918871596,Oregon,Oregon_vs_rest,729,68488
painting,261,6091,6352,0.043185853625343995,2.837837009695656,Oregon,Oregon_vs_rest,729,68488
match,96,1131,1227,0.09736957615011121,2.834602679216114,Oregon,Oregon_vs_rest,729,68488
environment,284,7037,7321,0.03980808331746122,2.8068682017932027,Oregon,Oregon_vs_rest,729,68488
monument,20,49,69,0.3932181775995254,2.8008149785432357,Oregon,Oregon_vs_rest,729,68488
composition,262,6259,6521,0.041844447346270464,2.7854569091553953,Oregon,Oregon_vs_rest,729,68488
nullptr,20,50,70,0.38758435698481186,2.779511471992331,Oregon,Oregon_vs_rest,729,68488
focused,260,6219,6479,0.04177309601562218,2.7717077517703217,Oregon,Oregon_vs_rest,729,68488
dog,262,6315,6577,0.041340810483283974,2.7635090342403417,Oregon,Oregon_vs_rest,729,68488
beauty,263,6426,6689,0.040578945460998384,2.735259660276189,Oregon,Oregon_vs_rest,729,68488
field,274,6943,7217,0.038588522834343664,2.7009758391089793,Oregon,Oregon_vs_rest,729,68488
concept,267,6685,6952,0.039236132318626105,2.6956817754855202,Oregon,Oregon_vs_rest,729,68488
mechanism,36,191,227,0.21194245065151485,2.692839138703339,Oregon,Oregon_vs_rest,729,68488
sbit,11,12,23,0.6462768483413246,2.6839074369969893,Oregon,Oregon_vs_rest,729,68488
def,146,2547,2693,0.06241974625245117,2.6784992835102903,Oregon,Oregon_vs_rest,729,68488
feelings,260,6484,6744,0.03945090340739199,2.669670769983672,Oregon,Oregon_vs_rest,729,68488
image,335,9622,9957,0.032223513395253534,2.6466295168767826,Oregon,Oregon_vs_rest,729,68488
superstars,11,13,24,0.6196945311630007,2.6281267065777625,Oregon,Oregon_vs_rest,729,68488
loopflag,10,10,20,0.6752641516434732,2.6152868136060516,Oregon,Oregon_vs_rest,729,68488
lilac,17,41,58,0.3976340008066295,2.5975093392974693,Oregon,Oregon_vs_rest,729,68488
csv,27,114,141,0.257968353895242,2.596097385603945,Oregon,Oregon_vs_rest,729,68488
follow,275,7336,7611,0.03588483835086986,2.578308673068027,Oregon,Oregon_vs_rest,729,68488
galaxy,34,188,222,0.20428966572006324,2.5646091902373427,Oregon,Oregon_vs_rest,729,68488
natural,270,7178,7448,0.03606016881388907,2.5630817943859365,Oregon,Oregon_vs_rest,729,68488
vectors,26,109,135,0.25950383445295344,2.5557838351776136,Oregon,Oregon_vs_rest,729,68488
art,268,7271,7539,0.03502306296352309,2.5041263884046567,Oregon,Oregon_vs_rest,729,68488
forex,10,12,22,0.6146395240334339,2.4955309692510217,Oregon,Oregon_vs_rest,729,68488
songplaying,15,35,50,0.4070012894573587,2.470110016646004,Oregon,Oregon_vs_rest,729,68488
selfinit,12,21,33,0.49294304171484526,2.4422059223964747,Oregon,Oregon_vs_rest,729,68488
return,301,8966,9267,0.03049898721046329,2.4159884751769627,Oregon,Oregon_vs_rest,729,68488
jpg,23,97,120,0.25821428812855984,2.397324949919477,Oregon,Oregon_vs_rest,729,68488
use,510,19326,19836,0.0205055292939873,2.372767899840219,Oregon,Oregon_vs_rest,729,68488
program,137,2697,2834,0.05381674313466256,2.3659742655463165,Oregon,Oregon_vs_rest,729,68488
details,288,8655,8943,0.030087838461606786,2.34123376143094,Oregon,Oregon_vs_rest,729,68488
initself,34,226,260,0.172640414326386,2.336613965773707,Oregon,Oregon_vs_rest,729,68488
dude,23,103,126,0.24549129642199397,2.332389484962604,Oregon,Oregon_vs_rest,729,68488
vall,15,42,57,0.3568115246570418,2.3036933228535608,Oregon,Oregon_vs_rest,729,68488
nnconv,12,25,37,0.4399504999873862,2.3016337169363434,Oregon,Oregon_vs_rest,729,68488
pretrained,19,72,91,0.2819962913320939,2.285347350798796,Oregon,Oregon_vs_rest,729,68488
tattoo,33,224,257,0.16928269018010766,2.2769678584070685,Oregon,Oregon_vs_rest,729,68488
component,42,363,405,0.1340396506274022,2.2530950829920773,Oregon,Oregon_vs_rest,729,68488
newdata,9,13,22,0.5539030465841464,2.245828843223119,Oregon,Oregon_vs_rest,729,68488
assistant,80,1199,1279,0.07457481758130946,2.2093101077406887,Oregon,Oregon_vs_rest,729,68488
event,83,1283,1366,0.071969393724439,2.2026071213398524,Oregon,Oregon_vs_rest,729,68488
trading,34,257,291,0.15281907649075066,2.182742017941447,Oregon,Oregon_vs_rest,729,68488
include,225,6435,6660,0.032411692951961335,2.177251997952367,Oregon,Oregon_vs_rest,729,68488
firing,16,56,72,0.30057200514797344,2.1705409006049545,Oregon,Oregon_vs_rest,729,68488
layouts,10,19,29,0.46762476079397786,2.1691560423858953,Oregon,Oregon_vs_rest,729,68488
vinci,132,2831,2963,0.04825019916675721,2.1671662535284746,Oregon,Oregon_vs_rest,729,68488
aromatic,132,2832,2964,0.04822812075161309,2.1665328430256396,Oregon,Oregon_vs_rest,729,68488
valh,14,42,56,0.3387927797881236,2.1649185577814154,Oregon,Oregon_vs_rest,729,68488
func,22,111,133,0.2215236231160027,2.156722952668933,Oregon,Oregon_vs_rest,729,68488
create,358,12755,13113,0.02284317312911277,2.1499388992534842,Oregon,Oregon_vs_rest,729,68488
pas,9,15,24,0.5082098131315611,2.1486519502161094,Oregon,Oregon_vs_rest,729,68488
export,33,251,284,0.15190398609093236,2.1431664153453505,Oregon,Oregon_vs_rest,729,68488
photography,135,2976,3111,0.046553610673455204,2.1419959531156225,Oregon,Oregon_vs_rest,729,68488
distinct,138,3095,3233,0.04551107087456252,2.1343526930584296,Oregon,Oregon_vs_rest,729,68488
unreal,132,2885,3017,0.047078701655618005,2.1333500764651574,Oregon,Oregon_vs_rest,729,68488
quorum,10,20,30,0.4521205713612009,2.1313168128229436,Oregon,Oregon_vs_rest,729,68488
textbased,10,20,30,0.4521205713612009,2.1313168128229436,Oregon,Oregon_vs_rest,729,68488
searches,17,67,84,0.27310634212027907,2.1246171150812816,Oregon,Oregon_vs_rest,729,68488
visualize,133,2937,3070,0.046447539771881985,2.1229520518977685,Oregon,Oregon_vs_rest,729,68488
depth,143,3309,3452,0.04365962615878516,2.115138971138606,Oregon,Oregon_vs_rest,729,68488
niji,130,2850,2980,0.046890384235423355,2.1116867942318396,Oregon,Oregon_vs_rest,729,68488
wegmans,129,2822,2951,0.04702222088612462,2.1073372411653426,Oregon,Oregon_vs_rest,729,68488
environmentcompositionsatmosphere,129,2822,2951,0.04702222088612462,2.1073372411653426,Oregon,Oregon_vs_rest,729,68488
armchairs,129,2822,2951,0.04702222088612462,2.1073372411653426,Oregon,Oregon_vs_rest,729,68488
tones,131,2895,3026,0.04640162364872591,2.1055856376568562,Oregon,Oregon_vs_rest,729,68488
teacups,129,2832,2961,0.046805269825622275,2.1010961459774196,Oregon,Oregon_vs_rest,729,68488
wagging,129,2835,2964,0.046740467154371856,2.0992290904837883,Oregon,Oregon_vs_rest,729,68488
leica,129,2836,2965,0.0467188951177846,2.098607277424515,Oregon,Oregon_vs_rest,729,68488
arch,19,87,106,0.2408896312960067,2.098158090096931,Oregon,Oregon_vs_rest,729,68488
steaming,129,2837,2966,0.0466973374840185,2.097985733385779,Oregon,Oregon_vs_rest,729,68488
grassy,129,2839,2968,0.046654265367266134,2.0967434514949357,Oregon,Oregon_vs_rest,729,68488
write,446,17613,18059,0.01899257805176635,2.096451008280425,Oregon,Oregon_vs_rest,729,68488
bookshelf,129,2841,2970,0.0466112506889349,2.095502243063588,Oregon,Oregon_vs_rest,729,68488
dogs,133,2986,3119,0.045447067287080145,2.0934165399187803,Oregon,Oregon_vs_rest,729,68488
generator,133,2988,3121,0.04540689250361041,2.092223647474449,Oregon,Oregon_vs_rest,729,68488
tables,134,3025,3159,0.045118801863400115,2.0914752223465705,Oregon,Oregon_vs_rest,729,68488
novels,131,2919,3050,0.04590090172548145,2.090948297954969,Oregon,Oregon_vs_rest,729,68488
portraits,129,2850,2979,0.04641839236404177,2.0899300425269467,Oregon,Oregon_vs_rest,729,68488
sipping,129,2853,2982,0.04635436241426927,2.088077437762678,Oregon,Oregon_vs_rest,729,68488
bing,14,46,60,0.31589100391471625,2.0853060248674344,Oregon,Oregon_vs_rest,729,68488
spartan,129,2859,2988,0.0462266844594037,2.084379386483755,Oregon,Oregon_vs_rest,729,68488
compositions,129,2864,2993,0.04612067337868009,2.081304940451639,Oregon,Oregon_vs_rest,729,68488
nikon,129,2868,2997,0.04603611670719143,2.0788501186837656,Oregon,Oregon_vs_rest,729,68488
spartans,129,2871,3000,0.04597284573322824,2.0770117555863594,Oregon,Oregon_vs_rest,729,68488
porcelain,129,2871,3000,0.04597284573322824,2.0770117555863594,Oregon,Oregon_vs_rest,729,68488
shallow,129,2878,3007,0.04582569963985339,2.07273138474149,Oregon,Oregon_vs_rest,729,68488
sophisticated,132,2986,3118,0.044995446033556874,2.0721386981407504,Oregon,Oregon_vs_rest,729,68488
joyful,129,2882,3011,0.045741920348526754,2.070291184105554,Oregon,Oregon_vs_rest,729,68488
beans,129,2885,3014,0.0456792303937803,2.068463756071962,Oregon,Oregon_vs_rest,729,68488
womans,129,2885,3014,0.0456792303937803,2.068463756071962,Oregon,Oregon_vs_rest,729,68488
sculpture,130,2925,3055,0.04531616234951663,2.0658186777672776,Oregon,Oregon_vs_rest,729,68488
timeless,129,2893,3022,0.04551265978442398,2.0636019774259595,Oregon,Oregon_vs_rest,729,68488
import,125,2755,2880,0.04656415650759982,2.0614085233479,Oregon,Oregon_vs_rest,729,68488
criterion,21,111,132,0.21264297017229516,2.060403547999686,Oregon,Oregon_vs_rest,729,68488
interface,29,211,240,0.15851215755690085,2.057598999407228,Oregon,Oregon_vs_rest,729,68488
blending,129,2910,3039,0.045161580971591064,2.0533251678716624,Oregon,Oregon_vs_rest,729,68488
sunlight,131,2985,3116,0.04456330803000785,2.051444287015104,Oregon,Oregon_vs_rest,729,68488
bravery,129,2914,3043,0.04507953877131854,2.050917778327311,Oregon,Oregon_vs_rest,729,68488
cozy,129,2917,3046,0.045018147164011424,2.049114890065923,Oregon,Oregon_vs_rest,729,68488
comma,131,2998,3129,0.044306431079425224,2.0437892001897833,Oregon,Oregon_vs_rest,729,68488
halo,129,2926,3055,0.0448346888251594,2.043719816400252,Oregon,Oregon_vs_rest,729,68488
iconic,129,2929,3058,0.04477377371244984,2.041925971014089,Oregon,Oregon_vs_rest,729,68488
paperwork,129,2936,3065,0.04463209774093002,2.037749062347303,Oregon,Oregon_vs_rest,729,68488
varying,130,2973,3103,0.04434821633892838,2.037212710663523,Oregon,Oregon_vs_rest,729,68488
valve,20,103,123,0.2175759069106622,2.0361973020499993,Oregon,Oregon_vs_rest,729,68488
leonardo,129,2944,3073,0.04447096513176074,2.032990348626532,Oregon,Oregon_vs_rest,729,68488
wooden,136,3200,3336,0.042690521371170576,2.0328423065328134,Oregon,Oregon_vs_rest,729,68488
realistic,139,3313,3452,0.041953927122478696,2.031974257110446,Oregon,Oregon_vs_rest,729,68488
realization,129,2947,3076,0.0444107544214738,2.031209908157369,Oregon,Oregon_vs_rest,729,68488
sauce,14,49,63,0.3005715466911507,2.030352001648452,Oregon,Oregon_vs_rest,729,68488
fallen,130,2985,3115,0.04411084656591591,2.030149441424842,Oregon,Oregon_vs_rest,729,68488
battlefield,129,2950,3079,0.044350659922387514,2.0294316834734065,Oregon,Oregon_vs_rest,729,68488
artwork,130,2990,3120,0.04401247627221849,2.027216653128071,Oregon,Oregon_vs_rest,729,68488
fluffy,130,2993,3123,0.04395360385343139,2.0254598567149236,Oregon,Oregon_vs_rest,729,68488
captivating,131,3035,3166,0.04358675705119719,2.0222219235141288,Oregon,Oregon_vs_rest,729,68488
horizontal,129,2964,3093,0.04407174565107752,2.021162446866862,Oregon,Oregon_vs_rest,729,68488
emphasizing,130,3004,3134,0.04373869348811965,2.0190366378602302,Oregon,Oregon_vs_rest,729,68488
generative,133,3118,3251,0.04290057138469372,2.0167161029151397,Oregon,Oregon_vs_rest,729,68488
smoke,130,3013,3143,0.04356396607094126,2.013802619746603,Oregon,Oregon_vs_rest,729,68488
streaming,129,2980,3109,0.04375603320356447,2.011770169152615,Oregon,Oregon_vs_rest,729,68488
task,151,3811,3962,0.03878340496355115,2.0114153526083776,Oregon,Oregon_vs_rest,729,68488
novel,47,542,589,0.0996125549436151,2.0098130642461713,Oregon,Oregon_vs_rest,729,68488
styles,136,3243,3379,0.04192704378331147,2.0090778778818685,Oregon,Oregon_vs_rest,729,68488
imagery,129,2987,3116,0.04361891890293901,2.0076804085245934,Oregon,Oregon_vs_rest,729,68488
etc,159,4138,4297,0.037149662172363485,2.00598046378532,Oregon,Oregon_vs_rest,729,68488
vertical,130,3046,3176,0.04293169191527113,1.994773352071415,Oregon,Oregon_vs_rest,729,68488
widgets,8,14,22,0.4929421045330251,1.9940489944710398,Oregon,Oregon_vs_rest,729,68488
adhere,130,3052,3182,0.042818128799342325,1.9913405260636516,Oregon,Oregon_vs_rest,729,68488
face,267,8993,9260,0.02510012258482952,1.9858888220836222,Oregon,Oregon_vs_rest,729,68488
vibrant,132,3155,3287,0.04179331416520338,1.9751780143782505,Oregon,Oregon_vs_rest,729,68488
fur,129,3064,3193,0.04214997356261918,1.9634511989971433,Oregon,Oregon_vs_rest,729,68488
hint,129,3091,3220,0.04165137242911143,1.9482622553327498,Oregon,Oregon_vs_rest,729,68488
dpi,11,32,43,0.34676026030704676,1.9429515755559776,Oregon,Oregon_vs_rest,729,68488
offline,11,32,43,0.34676026030704676,1.9429515755559776,Oregon,Oregon_vs_rest,729,68488
classic,135,3332,3467,0.03999816469096551,1.9408719828902445,Oregon,Oregon_vs_rest,729,68488
william,129,3116,3245,0.041197035267314774,1.9343418244984563,Oregon,Oregon_vs_rest,729,68488
essence,129,3119,3248,0.04114298052323484,1.9326805129543267,Oregon,Oregon_vs_rest,729,68488
window,143,3659,3802,0.03804493065998038,1.9326452204702949,Oregon,Oregon_vs_rest,729,68488
amidst,129,3120,3249,0.04112498425590072,1.9321271745667374,Oregon,Oregon_vs_rest,729,68488
playful,131,3203,3334,0.04051816396454111,1.9281783154302554,Oregon,Oregon_vs_rest,729,68488
override,26,193,219,0.15550231266576908,1.927461969305813,Oregon,Oregon_vs_rest,729,68488
lake,130,3169,3299,0.04068546665765993,1.925999919828003,Oregon,Oregon_vs_rest,729,68488
shop,129,3147,3276,0.04064320041532543,1.91726808934269,Oregon,Oregon_vs_rest,729,68488
reinforcement,16,74,90,0.23883806873801916,1.9164457298717232,Oregon,Oregon_vs_rest,729,68488
transformer,15,65,80,0.2524083383325575,1.9122465262898065,Oregon,Oregon_vs_rest,729,68488
landscape,131,3240,3371,0.03988307434338623,1.9082719820915184,Oregon,Oregon_vs_rest,729,68488
delicate,129,3185,3314,0.0399783145154613,1.89661587239036,Oregon,Oregon_vs_rest,729,68488
cup,133,3370,3503,0.03856735563130087,1.8807205748805504,Oregon,Oregon_vs_rest,729,68488
enemies,129,3226,3355,0.03927767988217301,1.8746662260461644,Oregon,Oregon_vs_rest,729,68488
guidelines,134,3453,3587,0.0376681498487601,1.8585067309353263,Oregon,Oregon_vs_rest,729,68488
podcasts,10,29,39,0.34757668953859344,1.8548560375139886,Oregon,Oregon_vs_rest,729,68488
specific,172,5045,5217,0.031200450279358805,1.854641241659345,Oregon,Oregon_vs_rest,729,68488
concepts,134,3472,3606,0.03737804514663079,1.848988354925992,Oregon,Oregon_vs_rest,729,68488
template,30,274,304,0.12683529867207888,1.8453547598353008,Oregon,Oregon_vs_rest,729,68488
sitting,132,3419,3551,0.037395902770747114,1.835715212495322,Oregon,Oregon_vs_rest,729,68488
pigs,11,37,48,0.310150500210554,1.8303186651357803,Oregon,Oregon_vs_rest,729,68488
separate,132,3444,3576,0.037012847362371204,1.8231883312397879,Oregon,Oregon_vs_rest,729,68488
japanese,132,3448,3580,0.036952050714128326,1.821194226212201,Oregon,Oregon_vs_rest,729,68488
colorful,132,3489,3621,0.03633656374195482,1.8009143041753584,Oregon,Oregon_vs_rest,729,68488
reach,143,3959,4102,0.033988762728035304,1.792297949814561,Oregon,Oregon_vs_rest,729,68488
decor,130,3435,3565,0.03635337008527717,1.7877653869038588,Oregon,Oregon_vs_rest,729,68488
lines,138,3783,3921,0.03448083660060419,1.7778143553136032,Oregon,Oregon_vs_rest,729,68488
archetypes,10,33,43,0.31482265828257816,1.7592025969438916,Oregon,Oregon_vs_rest,729,68488
catering,8,20,28,0.3875815714938913,1.757904773013321,Oregon,Oregon_vs_rest,729,68488
collar,130,3502,3632,0.035361414686613024,1.7549794365573312,Oregon,Oregon_vs_rest,729,68488
chaos,129,3464,3593,0.035523767465807765,1.7535898607110478,Oregon,Oregon_vs_rest,729,68488
determination,130,3511,3641,0.03523092509000403,1.7506329534832157,Oregon,Oregon_vs_rest,729,68488
val,31,319,350,0.11228359841079083,1.749432617154138,Oregon,Oregon_vs_rest,729,68488
spirit,135,3742,3877,0.03392801600296469,1.7393195777409747,Oregon,Oregon_vs_rest,729,68488
elegant,132,3620,3752,0.03445941871964919,1.737993624284353,Oregon,Oregon_vs_rest,729,68488
tail,129,3497,3626,0.03504184593244464,1.737596333247869,Oregon,Oregon_vs_rest,729,68488
size,170,5274,5444,0.02862612849568258,1.7375448008977117,Oregon,Oregon_vs_rest,729,68488
background,155,4610,4765,0.030547509438955345,1.7352095028016792,Oregon,Oregon_vs_rest,729,68488
sky,136,3808,3944,0.03342943563673284,1.7283708293141733,Oregon,Oregon_vs_rest,729,68488
square,136,3808,3944,0.03342943563673284,1.7283708293141733,Oregon,Oregon_vs_rest,729,68488
nnsequential,8,21,29,0.3741585482648624,1.7253686782209976,Oregon,Oregon_vs_rest,729,68488
copilot,8,21,29,0.3741585482648624,1.7253686782209976,Oregon,Oregon_vs_rest,729,68488
templates,15,81,96,0.20864561154438022,1.723300973296943,Oregon,Oregon_vs_rest,729,68488
invitation,16,93,109,0.19531138731505848,1.7162651335963002,Oregon,Oregon_vs_rest,729,68488
xff,12,52,64,0.25240765788951336,1.7103606782016174,Oregon,Oregon_vs_rest,729,68488
