token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
mpt,31,2,33,1.2683495904096365,6.033167527457784,North Carolina,North Carolina_vs_rest,1989,66678
lcheaderlpcwrapperborder,29,0,29,1.3579612835822488,5.9709131955696755,North Carolina,North Carolina_vs_rest,1989,66678
defendant,52,51,103,0.6712918424804784,5.900085965812351,North Carolina,North Carolina_vs_rest,1989,66678
itachi,31,4,35,1.190907655253639,5.896410470270865,North Carolina,North Carolina_vs_rest,1989,66678
randi,36,13,49,0.9803325762337547,5.8697563539998825,North Carolina,North Carolina_vs_rest,1989,66678
voprosy,28,0,28,1.3579610462325977,5.867062279448076,North Carolina,North Carolina_vs_rest,1989,66678
msdx,28,0,28,1.3579610462325977,5.867062279448076,North Carolina,North Carolina_vs_rest,1989,66678
div,194,1055,1249,0.19692596583394106,5.8659119608907835,North Carolina,North Carolina_vs_rest,1989,66678
theta,45,33,78,0.76747190319489,5.862307587026667,North Carolina,North Carolina_vs_rest,1989,66678
backgroundposition,31,6,37,1.1231221396568785,5.764400977510909,North Carolina,North Carolina_vs_rest,1989,66678
homefontsys,27,0,27,1.3579608088830426,5.761339779280612,North Carolina,North Carolina_vs_rest,1989,66678
vyo,27,0,27,1.3579608088830426,5.761339779280612,North Carolina,North Carolina_vs_rest,1989,66678
headerkarusel,27,0,27,1.3579608088830426,5.761339779280612,North Carolina,North Carolina_vs_rest,1989,66678
msdy,27,0,27,1.3579608088830426,5.761339779280612,North Carolina,North Carolina_vs_rest,1989,66678
backgroundcolor,66,108,174,0.5035542417080006,5.733782068692017,North Carolina,North Carolina_vs_rest,1989,66678
norepeat,31,7,38,1.0922585604100092,5.700380341619318,North Carolina,North Carolina_vs_rest,1989,66678
tarray,26,0,26,1.3579605715335834,5.653640700754115,North Carolina,North Carolina_vs_rest,1989,66678
socialblock,26,0,26,1.3579605715335834,5.653640700754115,North Carolina,North Carolina_vs_rest,1989,66678
xlabeltime,26,0,26,1.3579605715335834,5.653640700754115,North Carolina,North Carolina_vs_rest,1989,66678
footer,39,26,65,0.7983477497832574,5.561758992364107,North Carolina,North Carolina_vs_rest,1989,66678
lcheaderlpcburgerlinkcontentthemelightdiv,25,0,25,1.3579603341842184,5.543849849484433,North Carolina,North Carolina_vs_rest,1989,66678
ylatticesize,25,0,25,1.3579603341842184,5.543849849484433,North Carolina,North Carolina_vs_rest,1989,66678
upvotes,25,0,25,1.3579603341842184,5.543849849484433,North Carolina,North Carolina_vs_rest,1989,66678
perror,25,0,25,1.3579603341842184,5.543849849484433,North Carolina,North Carolina_vs_rest,1989,66678
lcnavigationmenusubmenu,25,0,25,1.3579603341842184,5.543849849484433,North Carolina,North Carolina_vs_rest,1989,66678
borderbox,29,7,36,1.078001225085032,5.484010564722834,North Carolina,North Carolina_vs_rest,1989,66678
matlab,58,90,148,0.5204260681940251,5.46876984012411,North Carolina,North Carolina_vs_rest,1989,66678
wor,31,11,42,0.9849820548142674,5.458111590767759,North Carolina,North Carolina_vs_rest,1989,66678
lctextblock,24,0,24,1.3579600968349474,5.43184038733979,North Carolina,North Carolina_vs_rest,1989,66678
vyi,24,0,24,1.3579600968349474,5.43184038733979,North Carolina,North Carolina_vs_rest,1989,66678
velocity,69,141,210,0.4352485082614521,5.426535849709408,North Carolina,North Carolina_vs_rest,1989,66678
paddingright,26,3,29,1.2064106596320485,5.426150978306697,North Carolina,North Carolina_vs_rest,1989,66678
pray,64,118,182,0.4663709299640715,5.422047669926865,North Carolina,North Carolina_vs_rest,1989,66678
calc,41,35,76,0.7174605240292813,5.4148322539579645,North Carolina,North Carolina_vs_rest,1989,66678
interpolation,31,12,43,0.9615464305984247,5.400980502757174,North Carolina,North Carolina_vs_rest,1989,66678
lcoffsets,23,0,23,1.357959859485776,5.317472114919297,North Carolina,North Carolina_vs_rest,1989,66678
paddingleft,25,3,28,1.2011178489168017,5.3120818658068565,North Carolina,North Carolina_vs_rest,1989,66678
padding,74,176,250,0.391128145578465,5.305981627536212,North Carolina,North Carolina_vs_rest,1989,66678
histogram,32,16,48,0.8879582929263705,5.294760277781427,North Carolina,North Carolina_vs_rest,1989,66678
plucky,24,2,26,1.2446314023449077,5.27299634906324,North Carolina,North Carolina_vs_rest,1989,66678
preallocate,22,0,22,1.357959622136697,5.200589413888911,North Carolina,North Carolina_vs_rest,1989,66678
nsteps,22,0,22,1.357959622136697,5.200589413888911,North Carolina,North Carolina_vs_rest,1989,66678
classlcnavigationmenuitem,22,0,22,1.357959622136697,5.200589413888911,North Carolina,North Carolina_vs_rest,1989,66678
lcbuttonunder,22,0,22,1.357959622136697,5.200589413888911,North Carolina,North Carolina_vs_rest,1989,66678
arial,34,23,57,0.7936480560182915,5.178399967420531,North Carolina,North Carolina_vs_rest,1989,66678
sonic,81,230,311,0.3426679506832997,5.166237071677502,North Carolina,North Carolina_vs_rest,1989,66678
ayy,22,1,23,1.2934210964075312,5.117139689095775,North Carolina,North Carolina_vs_rest,1989,66678
webkittransform,21,0,21,1.3579593847877138,5.081018763029946,North Carolina,North Carolina_vs_rest,1989,66678
restitution,27,10,37,0.9735490640585862,5.067984408976746,North Carolina,North Carolina_vs_rest,1989,66678
monte,29,14,43,0.898428889925043,5.067485673743613,North Carolina,North Carolina_vs_rest,1989,66678
boxsizing,25,7,32,1.04430274318878,5.025283109558429,North Carolina,North Carolina_vs_rest,1989,66678
elseif,32,22,54,0.7884286700318643,5.007960824176984,North Carolina,North Carolina_vs_rest,1989,66678
borderradius,49,78,127,0.512292507865391,4.9852711089241755,North Carolina,North Carolina_vs_rest,1989,66678
lcbuttonthemebase,20,0,20,1.3579591474388266,4.958565714818193,North Carolina,North Carolina_vs_rest,1989,66678
omegak,20,0,20,1.3579591474388266,4.958565714818193,North Carolina,North Carolina_vs_rest,1989,66678
lcnavigationmenu,20,0,20,1.3579591474388266,4.958565714818193,North Carolina,North Carolina_vs_rest,1989,66678
econst,20,0,20,1.3579591474388266,4.958565714818193,North Carolina,North Carolina_vs_rest,1989,66678
backgroundsize,26,11,37,0.9367470559513222,4.889356911253804,North Carolina,North Carolina_vs_rest,1989,66678
biofilm,20,1,21,1.2873415756332047,4.871097128435499,North Carolina,North Carolina_vs_rest,1989,66678
height,159,1013,1172,0.1691550233183765,4.8649145282675486,North Carolina,North Carolina_vs_rest,1989,66678
dentists,25,10,35,0.9524951801611792,4.830032124729753,North Carolina,North Carolina_vs_rest,1989,66678
firms,69,194,263,0.3452742846541348,4.7879860284044655,North Carolina,North Carolina_vs_rest,1989,66678
dosage,23,7,30,1.0241866476928045,4.780756803572321,North Carolina,North Carolina_vs_rest,1989,66678
euler,25,12,37,0.9001271854608692,4.709082225493889,North Carolina,North Carolina_vs_rest,1989,66678
objection,32,30,62,0.686320882555604,4.679813885152728,North Carolina,North Carolina_vs_rest,1989,66678
elasticity,41,62,103,0.5286844922635865,4.6359692857439905,North Carolina,North Carolina_vs_rest,1989,66678
oral,53,117,170,0.41250881805265927,4.6210591608422105,North Carolina,North Carolina_vs_rest,1989,66678
simile,24,12,36,0.8879564124908956,4.585387196980429,North Carolina,North Carolina_vs_rest,1989,66678
carlo,29,26,55,0.701181627818098,4.502676116044967,North Carolina,North Carolina_vs_rest,1989,66678
coke,30,30,60,0.6648142026326092,4.459709248481501,North Carolina,North Carolina_vs_rest,1989,66678
backgroundimage,21,8,29,0.9659172602785997,4.454163600875408,North Carolina,North Carolina_vs_rest,1989,66678
display,149,1065,1214,0.15078910231200915,4.403723832109899,North Carolina,North Carolina_vs_rest,1989,66678
trajectories,28,27,55,0.6769351022375343,4.347614566254567,North Carolina,North Carolina_vs_rest,1989,66678
paddingtop,21,10,31,0.9024838101885102,4.321072426318849,North Carolina,North Carolina_vs_rest,1989,66678
civ,24,17,41,0.7787570975682083,4.3114180661312895,North Carolina,North Carolina_vs_rest,1989,66678
epsilon,30,35,65,0.613520885288354,4.282268047819061,North Carolina,North Carolina_vs_rest,1989,66678
bonuses,22,13,35,0.8366626388125802,4.270844635500989,North Carolina,North Carolina_vs_rest,1989,66678
jumpscare,21,11,32,0.8739039515783045,4.257946979002097,North Carolina,North Carolina_vs_rest,1989,66678
paddingbottom,21,11,32,0.8739039515783045,4.257946979002097,North Carolina,North Carolina_vs_rest,1989,66678
histograms,21,11,32,0.8739039515783045,4.257946979002097,North Carolina,North Carolina_vs_rest,1989,66678
addict,20,9,29,0.9190460639380511,4.2517477584723915,North Carolina,North Carolina_vs_rest,1989,66678
src,43,92,135,0.4216505363778147,4.211609292750834,North Carolina,North Carolina_vs_rest,1989,66678
gang,54,156,210,0.33813509042035683,4.187573800654206,North Carolina,North Carolina_vs_rest,1989,66678
phi,19,8,27,0.9381050277960803,4.18236462078072,North Carolina,North Carolina_vs_rest,1989,66678
monitor,81,366,447,0.23318993968212176,4.172128299782547,North Carolina,North Carolina_vs_rest,1989,66678
diffusion,54,160,214,0.3315504854092257,4.142717817097128,North Carolina,North Carolina_vs_rest,1989,66678
marginright,21,13,34,0.8219977280588626,4.138098318630088,North Carolina,North Carolina_vs_rest,1989,66678
end,324,4442,4766,0.07206892433153023,4.126215822982985,North Carolina,North Carolina_vs_rest,1989,66678
question,287,3662,3949,0.07888341293201151,4.115099444941038,North Carolina,North Carolina_vs_rest,1989,66678
pepsi,26,27,53,0.6522344847972867,4.112100629506997,North Carolina,North Carolina_vs_rest,1989,66678
dentist,26,27,53,0.6522344847972867,4.112100629506997,North Carolina,North Carolina_vs_rest,1989,66678
freddys,22,17,39,0.7503345369576238,4.054347196995021,North Carolina,North Carolina_vs_rest,1989,66678
wyoming,29,40,69,0.5584335158093445,4.0115535114360945,North Carolina,North Carolina_vs_rest,1989,66678
paper,170,1581,1751,0.11411347737811006,3.983358718215614,North Carolina,North Carolina_vs_rest,1989,66678
association,80,398,478,0.21381725272076935,3.947638010531537,North Carolina,North Carolina_vs_rest,1989,66678
television,74,346,420,0.22617654319795122,3.9195855588270287,North Carolina,North Carolina_vs_rest,1989,66678
naruto,63,263,326,0.2499741256985093,3.826115523672356,North Carolina,North Carolina_vs_rest,1989,66678
stanza,19,14,33,0.765907782117436,3.8054803674138777,North Carolina,North Carolina_vs_rest,1989,66678
orig,26,36,62,0.5571825614883785,3.793983321445688,North Carolina,North Carolina_vs_rest,1989,66678
calculate,119,904,1023,0.1416480385675314,3.7930278386827583,North Carolina,North Carolina_vs_rest,1989,66678
length,185,1980,2165,0.09735458815359,3.7701883296287466,North Carolina,North Carolina_vs_rest,1989,66678
carolina,70,335,405,0.22148691461316083,3.767234017221148,North Carolina,North Carolina_vs_rest,1989,66678
choices,110,815,925,0.14534590220216437,3.7026792931113306,North Carolina,North Carolina_vs_rest,1989,66678
levy,17,11,28,0.8079120479637876,3.6928613479655836,North Carolina,North Carolina_vs_rest,1989,66678
health,182,1998,2180,0.09451730831540939,3.6715262323186386,North Carolina,North Carolina_vs_rest,1989,66678
developer,94,619,713,0.16371350731611045,3.670016359757865,North Carolina,North Carolina_vs_rest,1989,66678
statutes,17,12,29,0.7798805295161042,3.631109082398914,North Carolina,North Carolina_vs_rest,1989,66678
lattice,24,35,59,0.5403585810975713,3.587553550761109,North Carolina,North Carolina_vs_rest,1989,66678
hall,67,347,414,0.20605544183775493,3.5374324644615496,North Carolina,North Carolina_vs_rest,1989,66678
tokens,87,575,662,0.1631198415813806,3.523245675805219,North Carolina,North Carolina_vs_rest,1989,66678
politeness,15,9,24,0.8318648234722783,3.5170276706309616,North Carolina,North Carolina_vs_rest,1989,66678
personification,19,20,39,0.6477172043363844,3.5029384341423384,North Carolina,North Carolina_vs_rest,1989,66678
avg,17,15,32,0.7064838823564834,3.4602988691006313,North Carolina,North Carolina_vs_rest,1989,66678
fontsize,41,134,175,0.306753466820771,3.4587242849823676,North Carolina,North Carolina_vs_rest,1989,66678
finetuning,22,32,54,0.5411983386778463,3.437597060110441,North Carolina,North Carolina_vs_rest,1989,66678
circle,75,455,530,0.17740974964474,3.4345885949090738,North Carolina,North Carolina_vs_rest,1989,66678
powell,20,25,45,0.5907038799329989,3.4293249369647723,North Carolina,North Carolina_vs_rest,1989,66678
overlapping,19,23,42,0.6012982181981474,3.3730768826394475,North Carolina,North Carolina_vs_rest,1989,66678
discount,34,95,129,0.3469190025584883,3.3696936376139446,North Carolina,North Carolina_vs_rest,1989,66678
payoff,18,21,39,0.6135181013669122,3.3170155152329226,North Carolina,North Carolina_vs_rest,1989,66678
youth,49,214,263,0.24030456453849602,3.3003500469238163,North Carolina,North Carolina_vs_rest,1989,66678
nickelodeon,20,30,50,0.5312804365036552,3.2461770873695728,North Carolina,North Carolina_vs_rest,1989,66678
meta,55,280,335,0.20934346010647786,3.2340462659876175,North Carolina,North Carolina_vs_rest,1989,66678
discounting,15,14,29,0.6878002340744462,3.207474844671601,North Carolina,North Carolina_vs_rest,1989,66678
cameras,37,128,165,0.2929105025431067,3.2028886419581295,North Carolina,North Carolina_vs_rest,1989,66678
garfield,78,555,633,0.15146911575641298,3.194512769045608,North Carolina,North Carolina_vs_rest,1989,66678
hyperbole,13,9,22,0.7861711211161673,3.187571887174161,North Carolina,North Carolina_vs_rest,1989,66678
steps,132,1411,1543,0.09748505732426338,3.1871838212249,North Carolina,North Carolina_vs_rest,1989,66678
squarepants,35,116,151,0.30331300985701226,3.1758065527936186,North Carolina,North Carolina_vs_rest,1989,66678
dynamite,17,21,38,0.5946068997318257,3.1723775605784206,North Carolina,North Carolina_vs_rest,1989,66678
model,219,3260,3479,0.06472483580724742,3.162745869771792,North Carolina,North Carolina_vs_rest,1989,66678
teens,38,140,178,0.2780426213239746,3.153415379178566,North Carolina,North Carolina_vs_rest,1989,66678
animatronics,26,62,88,0.39037626059958086,3.1418069163850557,North Carolina,North Carolina_vs_rest,1989,66678
genes,33,105,138,0.3134166835018988,3.1399528893764774,North Carolina,North Carolina_vs_rest,1989,66678
models,139,1574,1713,0.09112383151277292,3.136266843589276,North Carolina,North Carolina_vs_rest,1989,66678
margin,41,166,207,0.25666651564023724,3.1325908216767746,North Carolina,North Carolina_vs_rest,1989,66678
rhyme,27,69,96,0.3710521929844486,3.1148223814046156,North Carolina,North Carolina_vs_rest,1989,66678
respectfully,25,58,83,0.3981842240619784,3.1139082343989486,North Carolina,North Carolina_vs_rest,1989,66678
arbitration,21,39,60,0.46414132969090716,3.097947804347047,North Carolina,North Carolina_vs_rest,1989,66678
odd,49,243,292,0.21443346486821468,3.0945292388236654,North Carolina,North Carolina_vs_rest,1989,66678
coefficient,25,59,84,0.39331613469359716,3.093305115633133,North Carolina,North Carolina_vs_rest,1989,66678
mode,142,1667,1809,0.08729312964373825,3.0858063751869653,North Carolina,North Carolina_vs_rest,1989,66678
divdiv,12,8,20,0.7983414239799398,3.0850843591953767,North Carolina,North Carolina_vs_rest,1989,66678
velocities,13,11,24,0.7203801060828194,3.0551345872464872,North Carolina,North Carolina_vs_rest,1989,66678
singers,16,21,37,0.5746598240614809,3.02413571863148,North Carolina,North Carolina_vs_rest,1989,66678
stylewidth,18,29,47,0.5084652886295284,3.0096446996082467,North Carolina,North Carolina_vs_rest,1989,66678
chatgpt,141,1704,1845,0.08428956012511613,3.0078598496900484,North Carolina,North Carolina_vs_rest,1989,66678
vram,14,15,29,0.6418209556842953,2.9930559312918787,North Carolina,North Carolina_vs_rest,1989,66678
philippines,33,118,151,0.2850388886594395,2.979477201172196,North Carolina,North Carolina_vs_rest,1989,66678
channel,72,539,611,0.14379947328818865,2.9767018326602757,North Carolina,North Carolina_vs_rest,1989,66678
similar,131,1540,1671,0.08714599075205953,2.9607116017224406,North Carolina,North Carolina_vs_rest,1989,66678
random,110,1162,1272,0.09882372684494811,2.934075962611277,North Carolina,North Carolina_vs_rest,1989,66678
versus,43,210,253,0.21744886206353975,2.9219488044717927,North Carolina,North Carolina_vs_rest,1989,66678
boxshadow,17,28,45,0.5014860701590536,2.9036834191008003,North Carolina,North Carolina_vs_rest,1989,66678
marginleft,14,17,31,0.6002719435875878,2.8929001661245257,North Carolina,North Carolina_vs_rest,1989,66678
vanity,13,14,27,0.6401176285617893,2.8803098010858608,North Carolina,North Carolina_vs_rest,1989,66678
plot,82,721,803,0.12131728215068094,2.870571648467269,North Carolina,North Carolina_vs_rest,1989,66678
llc,27,84,111,0.31906736923328793,2.8682508016694217,North Carolina,North Carolina_vs_rest,1989,66678
edit,50,295,345,0.1822353216599133,2.848071694466902,North Carolina,North Carolina_vs_rest,1989,66678
justifycontent,11,9,20,0.7315011639137428,2.831517448217584,North Carolina,North Carolina_vs_rest,1989,66678
dues,11,9,20,0.7315011639137428,2.831517448217584,North Carolina,North Carolina_vs_rest,1989,66678
divdivdiv,13,15,28,0.617182187570954,2.8274823106484948,North Carolina,North Carolina_vs_rest,1989,66678
deg,12,12,24,0.6648100129874859,2.820550010305008,North Carolina,North Carolina_vs_rest,1989,66678
chatcounter,12,12,24,0.6648100129874859,2.820550010305008,North Carolina,North Carolina_vs_rest,1989,66678
link,89,869,958,0.10807801019849705,2.7882812159216313,North Carolina,North Carolina_vs_rest,1989,66678
services,119,1426,1545,0.08515466686951356,2.78106776940904,North Carolina,North Carolina_vs_rest,1989,66678
enabled,78,708,786,0.11718288665129784,2.741728595808825,North Carolina,North Carolina_vs_rest,1989,66678
morse,13,17,30,0.5758627413598045,2.7288576560073086,North Carolina,North Carolina_vs_rest,1989,66678
flex,26,88,114,0.2981877121290335,2.7115423535911947,North Carolina,North Carolina_vs_rest,1989,66678
remastered,12,14,26,0.6135167094159595,2.708325682403865,North Carolina,North Carolina_vs_rest,1989,66678
radius,39,202,241,0.20603538224500717,2.698693343605266,North Carolina,North Carolina_vs_rest,1989,66678
wallace,18,40,58,0.4105771701262455,2.68621028060136,North Carolina,North Carolina_vs_rest,1989,66678
cove,13,18,31,0.5571795585919777,2.682736875802439,North Carolina,North Carolina_vs_rest,1989,66678
inputenter,14,22,36,0.516390436647276,2.675871856666216,North Carolina,North Carolina_vs_rest,1989,66678
disney,42,237,279,0.1901504581535871,2.674927491188313,North Carolina,North Carolina_vs_rest,1989,66678
edgy,26,92,118,0.28751873741316203,2.6573907260817125,North Carolina,North Carolina_vs_rest,1989,66678
circles,30,124,154,0.2521284149587064,2.6529686333915152,North Carolina,North Carolina_vs_rest,1989,66678
holistic,20,53,73,0.36112930972017665,2.641602258157285,North Carolina,North Carolina_vs_rest,1989,66678
isolates,11,12,23,0.6358222387657531,2.640490742645659,North Carolina,North Carolina_vs_rest,1989,66678
recruiting,17,37,54,0.4166314554603616,2.6311427995184293,North Carolina,North Carolina_vs_rest,1989,66678
diagonal,18,43,61,0.3898682480607203,2.6122969112896333,North Carolina,North Carolina_vs_rest,1989,66678
jesus,48,319,367,0.16221804070619683,2.60850454849706,North Carolina,North Carolina_vs_rest,1989,66678
constant,76,732,808,0.10974126583297661,2.600699358371837,North Carolina,North Carolina_vs_rest,1989,66678
bumper,13,20,33,0.5231596965373999,2.596172423461264,North Carolina,North Carolina_vs_rest,1989,66678
step,149,2238,2387,0.0639439822452692,2.5878752414553046,North Carolina,North Carolina_vs_rest,1989,66678
flag,68,613,681,0.11806605432220785,2.571573332261125,North Carolina,North Carolina_vs_rest,1989,66678
seconds,69,631,700,0.11622585171928179,2.5659328554898844,North Carolina,North Carolina_vs_rest,1989,66678
responsive,18,45,63,0.37712921309967484,2.5657459971408567,North Carolina,North Carolina_vs_rest,1989,66678
honorary,12,17,29,0.549740660242751,2.5595821780677097,North Carolina,North Carolina_vs_rest,1989,66678
game,195,3436,3631,0.05122155052280153,2.551931410757402,North Carolina,North Carolina_vs_rest,1989,66678
fairly,29,128,157,0.23807100876443776,2.525660433441876,North Carolina,North Carolina_vs_rest,1989,66678
substitutes,13,22,35,0.49295994748984207,2.5163730870567287,North Carolina,North Carolina_vs_rest,1989,66678
rectangular,24,88,112,0.27915003140370764,2.511611681916942,North Carolina,North Carolina_vs_rest,1989,66678
