token,count_state,count_rest,count_total,log_odds_delta,z_score,state,comparison,state_docs_n,rest_docs_n
vvertexxyz,36,0,36,1.3549435245309773,6.637840530778233,Washington,Washington_vs_rest,1345,67322
tessmaxdisp,33,0,33,1.3549428146419142,6.35524513145595,Washington,Washington_vs_rest,1345,67322
tessmin,33,0,33,1.3549428146419142,6.35524513145595,Washington,Washington_vs_rest,1345,67322
tessmax,33,0,33,1.3549428146419142,6.35524513145595,Washington,Washington_vs_rest,1345,67322
leibman,32,0,32,1.3549425780124142,6.258211697215623,Washington,Washington_vs_rest,1345,67322
vertexcontrol,32,0,32,1.3549425780124142,6.258211697215623,Washington,Washington_vs_rest,1345,67322
edgelength,32,0,32,1.3549425780124142,6.258211697215623,Washington,Washington_vs_rest,1345,67322
structure,733,9499,10232,0.07443061465431988,6.248698618053271,Washington,Washington_vs_rest,1345,67322
images,725,9372,10097,0.07466962518852771,6.227485904573139,Washington,Washington_vs_rest,1345,67322
iscontrolenabled,31,0,31,1.3549423413830137,6.159649946906994,Washington,Washington_vs_rest,1345,67322
vertexvalue,30,0,30,1.3549421047537038,6.0594853036118455,Washington,Washington_vs_rest,1345,67322
patch,71,109,180,0.5208303237292231,6.03649942989103,Washington,Washington_vs_rest,1345,67322
pragma,48,43,91,0.6984330983817326,5.769036516848846,Washington,Washington_vs_rest,1345,67322
selectedpartposition,27,0,27,1.3549413948663496,5.748529490522132,Washington,Washington_vs_rest,1345,67322
baryy,26,0,26,1.3549411582374216,5.641069880760203,Washington,Washington_vs_rest,1345,67322
baryx,26,0,26,1.3549411582374216,5.641069880760203,Washington,Washington_vs_rest,1345,67322
unityvertexinputinstanceid,26,0,26,1.3549411582374216,5.641069880760203,Washington,Washington_vs_rest,1345,67322
baryz,26,0,26,1.3549411582374216,5.641069880760203,Washington,Washington_vs_rest,1345,67322
photographic,476,5446,5922,0.08705593161711178,5.570160238926959,Washington,Washington_vs_rest,1345,67322
pta,26,1,27,1.2998813759760761,5.563885224327228,Washington,Washington_vs_rest,1345,67322
midjourney,481,5580,6061,0.08558296567882362,5.538663455577623,Washington,Washington_vs_rest,1345,67322
vasenormal,25,0,25,1.3549409216085877,5.5315231492623695,Washington,Washington_vs_rest,1345,67322
atmosphere,494,5864,6358,0.08317799932252345,5.51146936505189,Washington,Washington_vs_rest,1345,67322
reminiscent,475,5511,5986,0.08557028722774618,5.503464157016451,Washington,Washington_vs_rest,1345,67322
formatting,478,5580,6058,0.08492242651077664,5.494046504714958,Washington,Washington_vs_rest,1345,67322
capturing,474,5524,5998,0.08509894007340968,5.478270626096447,Washington,Washington_vs_rest,1345,67322
illustration,476,5565,6041,0.08476421906919196,5.475990217381,Washington,Washington_vs_rest,1345,67322
false,367,3630,3997,0.10355075951398796,5.455629025979972,Washington,Washington_vs_rest,1345,67322
getobjecttoworldmatrix,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
tessellationfactors,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
axisoffset,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
worldspacecamerapos,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
overtexxyz,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
defaultvertexvalue,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
patchiasenormal,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
oedge,24,0,24,1.3549406849798498,5.419762739919399,Washington,Washington_vs_rest,1345,67322
mood,480,5745,6225,0.08232230945088315,5.396767476348916,Washington,Washington_vs_rest,1345,67322
captured,475,5678,6153,0.08245136190109292,5.373976038958754,Washington,Washington_vs_rest,1345,67322
hadiths,34,19,53,0.8510377738674322,5.3416588668562675,Washington,Washington_vs_rest,1345,67322
camera,489,6018,6507,0.07948497015560729,5.325345047361839,Washington,Washington_vs_rest,1345,67322
inheritfalse,23,0,23,1.354940448351206,5.305648765061494,Washington,Washington_vs_rest,1345,67322
dcomfyuiakiv,23,0,23,1.354940448351206,5.305648765061494,Washington,Washington_vs_rest,1345,67322
field,520,6681,7201,0.0752278946393794,5.298887157307046,Washington,Washington_vs_rest,1345,67322
composition,486,6024,6510,0.07876592420521789,5.277849441161001,Washington,Washington_vs_rest,1345,67322
focused,483,5985,6468,0.07879578231209106,5.262813463363337,Washington,Washington_vs_rest,1345,67322
painting,475,5867,6342,0.07911661687542004,5.232758064378515,Washington,Washington_vs_rest,1345,67322
targetdirection,22,0,22,1.3549402117226563,5.1890259523695335,Washington,Washington_vs_rest,1345,67322
feelings,490,6244,6734,0.07602535072179428,5.179096492485673,Washington,Washington_vs_rest,1345,67322
val,87,262,349,0.32435236641396514,5.173775497648127,Washington,Washington_vs_rest,1345,67322
dog,480,6087,6567,0.07649920159441326,5.146699570855071,Washington,Washington_vs_rest,1345,67322
appendresult,24,4,28,1.1473012998880225,5.106396145328283,Washington,Washington_vs_rest,1345,67322
beauty,481,6196,6677,0.07496877975480665,5.084694424495846,Washington,Washington_vs_rest,1345,67322
axissetactivefalse,21,0,21,1.3549399750942026,5.069721166446523,Washington,Washington_vs_rest,1345,67322
animatorenabled,21,0,21,1.3549399750942026,5.069721166446523,Washington,Washington_vs_rest,1345,67322
mouseoffset,21,0,21,1.3549399750942026,5.069721166446523,Washington,Washington_vs_rest,1345,67322
imageslimit,21,0,21,1.3549399750942026,5.069721166446523,Washington,Washington_vs_rest,1345,67322
disobedience,29,14,43,0.895409467651012,5.050454966819317,Washington,Washington_vs_rest,1345,67322
vert,26,9,35,0.9884781622276027,4.99762522957712,Washington,Washington_vs_rest,1345,67322
concept,487,6455,6942,0.07223082886739451,4.99331109383987,Washington,Washington_vs_rest,1345,67322
positionws,20,0,20,1.3549397384658448,4.947540392119289,Washington,Washington_vs_rest,1345,67322
alphaclipthreshold,20,0,20,1.3549397384658448,4.947540392119289,Washington,Washington_vs_rest,1345,67322
luapath,20,0,20,1.3549397384658448,4.947540392119289,Washington,Washington_vs_rest,1345,67322
playerinputeventtype,20,0,20,1.3549397384658448,4.947540392119289,Washington,Washington_vs_rest,1345,67322
environment,500,6801,7301,0.06980699444607552,4.94723604706449,Washington,Washington_vs_rest,1345,67322
beepflag,44,62,106,0.5484692368885025,4.882463258640872,Washington,Washington_vs_rest,1345,67322
targettype,20,1,21,1.2843221661733484,4.859672160091535,Washington,Washington_vs_rest,1345,67322
natural,498,6931,7429,0.06769865215849258,4.838222811127507,Washington,Washington_vs_rest,1345,67322
art,502,7024,7526,0.06721547527436389,4.834613028361656,Washington,Washington_vs_rest,1345,67322
follow,504,7095,7599,0.06666626799431796,4.817927177701834,Washington,Washington_vs_rest,1345,67322
nonviolent,33,29,62,0.7048128719013338,4.8050714914842185,Washington,Washington_vs_rest,1345,67322
soec,19,1,20,1.2808315246052793,4.732148162713171,Washington,Washington_vs_rest,1345,67322
feiyan,18,2,20,1.2083357808603008,4.510400943709403,Washington,Washington_vs_rest,1345,67322
evidenceexplanation,18,3,21,1.147299885195313,4.422263330713204,Washington,Washington_vs_rest,1345,67322
guild,28,31,59,0.6278927418334277,4.176184822430695,Washington,Washington_vs_rest,1345,67322
itemcount,24,21,45,0.7062451603441424,4.10190042633752,Washington,Washington_vs_rest,1345,67322
grownups,18,8,26,0.919621153322586,4.027424872677824,Washington,Washington_vs_rest,1345,67322
details,495,8436,8931,0.05076219033940532,3.967855072813135,Washington,Washington_vs_rest,1345,67322
vinci,239,2719,2958,0.08762053526228097,3.962570070429097,Washington,Washington_vs_rest,1345,67322
tones,242,2779,3021,0.08662009519766922,3.9582680455733956,Washington,Washington_vs_rest,1345,67322
japanese,269,3306,3575,0.07958421426596018,3.9522622192450934,Washington,Washington_vs_rest,1345,67322
nikon,240,2752,2992,0.08677596756740602,3.946398474207077,Washington,Washington_vs_rest,1345,67322
use,870,18928,19798,0.03397330764703277,3.943820059190843,Washington,Washington_vs_rest,1345,67322
niji,239,2736,2975,0.0869526307332622,3.9432801258902916,Washington,Washington_vs_rest,1345,67322
environmentcompositionsatmosphere,237,2709,2946,0.08711420535305692,3.931394309558331,Washington,Washington_vs_rest,1345,67322
armchairs,237,2709,2946,0.08711420535305692,3.931394309558331,Washington,Washington_vs_rest,1345,67322
wegmans,237,2709,2946,0.08711420535305692,3.931394309558331,Washington,Washington_vs_rest,1345,67322
bionic,20,14,34,0.779575522462542,3.9298466811601007,Washington,Washington_vs_rest,1345,67322
teacups,237,2719,2956,0.08672046623730978,3.9200459168330197,Washington,Washington_vs_rest,1345,67322
aromatic,237,2722,2959,0.08660285497642128,3.9166510419529446,Washington,Washington_vs_rest,1345,67322
wagging,237,2722,2959,0.08660285497642128,3.9166510419529446,Washington,Washington_vs_rest,1345,67322
leica,237,2723,2960,0.08656370333518382,3.915520402253383,Washington,Washington_vs_rest,1345,67322
steaming,237,2724,2961,0.08652457770680577,3.9143902545157263,Washington,Washington_vs_rest,1345,67322
grassy,237,2726,2963,0.0864464043848665,3.9121314333255763,Washington,Washington_vs_rest,1345,67322
bookshelf,237,2728,2965,0.08636833480342077,3.9098745751858033,Washington,Washington_vs_rest,1345,67322
joyful,239,2767,3006,0.08575381985626152,3.9084673502129292,Washington,Washington_vs_rest,1345,67322
face,502,8742,9244,0.049125588607368265,3.905689096407413,Washington,Washington_vs_rest,1345,67322
portraits,237,2737,2974,0.08601829994807098,3.8997429209651955,Washington,Washington_vs_rest,1345,67322
sipping,237,2740,2977,0.08590208433206925,3.896374472319895,Washington,Washington_vs_rest,1345,67322
spartan,237,2746,2983,0.08567034297874088,3.8896506653855,Washington,Washington_vs_rest,1345,67322
compositions,237,2751,2988,0.08547792459556458,3.884060775513893,Washington,Washington_vs_rest,1345,67322
halo,240,2810,3050,0.08456832549843352,3.8818964052260014,Washington,Washington_vs_rest,1345,67322
spartans,237,2758,2995,0.08520960072694272,3.8762551178318345,Washington,Washington_vs_rest,1345,67322
porcelain,237,2758,2995,0.08520960072694272,3.8762551178318345,Washington,Washington_vs_rest,1345,67322
cozy,239,2802,3041,0.08442922697962452,3.869713749219821,Washington,Washington_vs_rest,1345,67322
shallow,237,2765,3002,0.08494250798028169,3.8684728931863885,Washington,Washington_vs_rest,1345,67322
photography,242,2864,3106,0.08344678899546576,3.8648101673438067,Washington,Washington_vs_rest,1345,67322
womans,237,2772,3009,0.0846766378914614,3.8607139701586837,Washington,Washington_vs_rest,1345,67322
beans,237,2772,3009,0.0846766378914614,3.8607139701586837,Washington,Washington_vs_rest,1345,67322
unreal,237,2775,3012,0.08456306576965211,3.857395818236052,Washington,Washington_vs_rest,1345,67322
iconic,239,2814,3053,0.08398196012714898,3.8565585987046163,Washington,Washington_vs_rest,1345,67322
timeless,237,2780,3017,0.0843742727385921,3.8518749949553834,Washington,Washington_vs_rest,1345,67322
paperwork,239,2821,3060,0.08372264849966715,3.8489154000610535,Washington,Washington_vs_rest,1345,67322
jun,22,21,43,0.6772971110505139,3.846192647574929,Washington,Washington_vs_rest,1345,67322
novels,238,2807,3045,0.08380406138870011,3.8432478293123644,Washington,Washington_vs_rest,1345,67322
shop,249,3021,3270,0.08088824207204048,3.842557450491215,Washington,Washington_vs_rest,1345,67322
realization,239,2832,3071,0.08331750903628876,3.83694991444029,Washington,Washington_vs_rest,1345,67322
sophisticated,241,2872,3113,0.08272761080748658,3.8354285860385398,Washington,Washington_vs_rest,1345,67322
blending,237,2797,3034,0.08373695634009515,3.833191781647595,Washington,Washington_vs_rest,1345,67322
adhere,244,2933,3177,0.08183681992615632,3.8324513660291117,Washington,Washington_vs_rest,1345,67322
varying,240,2858,3098,0.0828028311284017,3.829696542716731,Washington,Washington_vs_rest,1345,67322
bravery,237,2801,3038,0.08358801950950134,3.828815267864318,Washington,Washington_vs_rest,1345,67322
leonardo,238,2830,3068,0.08295547830695238,3.8182167232907713,Washington,Washington_vs_rest,1345,67322
fallen,240,2870,3110,0.08236983768447459,3.8168086150787364,Washington,Washington_vs_rest,1345,67322
sunlight,240,2871,3111,0.08233390328240642,3.8157375006910508,Washington,Washington_vs_rest,1345,67322
sculpture,237,2813,3050,0.08314351552299026,3.8157299928937287,Washington,Washington_vs_rest,1345,67322
artwork,240,2875,3115,0.08219039273105633,3.811457453853603,Washington,Washington_vs_rest,1345,67322
smoke,241,2897,3138,0.0818341127231541,3.808728486242967,Washington,Washington_vs_rest,1345,67322
visualize,237,2828,3065,0.08259270233893812,3.799466014560342,Washington,Washington_vs_rest,1345,67322
imagery,239,2872,3111,0.0818680443326425,3.7938983276920277,Washington,Washington_vs_rest,1345,67322
battlefield,237,2837,3074,0.0822647537437513,3.7897565575823857,Washington,Washington_vs_rest,1345,67322
streaming,238,2866,3104,0.08165210936671219,3.7795170886259903,Washington,Washington_vs_rest,1345,67322
emphasizing,239,2890,3129,0.08122768536611158,3.774755982239806,Washington,Washington_vs_rest,1345,67322
horizontal,237,2851,3088,0.08175835104330087,3.7747251785217104,Washington,Washington_vs_rest,1345,67322
vertical,241,2930,3171,0.08067592952243618,3.773898828102898,Washington,Washington_vs_rest,1345,67322
tables,240,2914,3154,0.0808099418320003,3.7700926866907247,Washington,Washington_vs_rest,1345,67322
dogs,238,2876,3114,0.08129532633923553,3.7688691835089916,Washington,Washington_vs_rest,1345,67322
fluffy,238,2880,3118,0.08115324382434874,3.7646222780896177,Washington,Washington_vs_rest,1345,67322
comma,238,2886,3124,0.08094079153463785,3.7582649845615914,Washington,Washington_vs_rest,1345,67322
image,516,9428,9944,0.045591892373510134,3.7575044710529695,Washington,Washington_vs_rest,1345,67322
generator,237,2879,3116,0.0807589828695141,3.744922711731234,Washington,Washington_vs_rest,1345,67322
enemies,248,3099,3347,0.07791499948248859,3.7430634282052884,Washington,Washington_vs_rest,1345,67322
generative,243,3003,3246,0.07902380635591566,3.739200960042626,Washington,Washington_vs_rest,1345,67322
captivating,238,2923,3161,0.07964821363055119,3.7194039631155698,Washington,Washington_vs_rest,1345,67322
distinct,241,2986,3227,0.07876389569064735,3.715842515699392,Washington,Washington_vs_rest,1345,67322
polygon,18,13,31,0.7694226828196857,3.7046560169857146,Washington,Washington_vs_rest,1345,67322
vibrant,243,3039,3282,0.07783292516558848,3.702592292850162,Washington,Washington_vs_rest,1345,67322
essence,241,3002,3243,0.07822954206315824,3.699491048583737,Washington,Washington_vs_rest,1345,67322
realistic,250,3197,3447,0.07563825607457986,3.686377233260347,Washington,Washington_vs_rest,1345,67322
hint,239,2976,3215,0.0782656402726376,3.6852045193281646,Washington,Washington_vs_rest,1345,67322
amidst,240,2999,3239,0.0779146830991051,3.6821638234540446,Washington,Washington_vs_rest,1345,67322
alibaba,17,11,28,0.8048926357967812,3.67906000595909,Washington,Washington_vs_rest,1345,67322
wooden,244,3086,3330,0.07672045679232653,3.6756816277532454,Washington,Washington_vs_rest,1345,67322
fur,237,2951,3188,0.0782685477167373,3.6698354907284365,Washington,Washington_vs_rest,1345,67322
valh,24,32,56,0.5664831621061897,3.667065728473537,Washington,Washington_vs_rest,1345,67322
unjust,26,40,66,0.5201432574804343,3.6503728389655654,Washington,Washington_vs_rest,1345,67322
landscape,244,3122,3366,0.07558318344070347,3.6401268503938815,Washington,Washington_vs_rest,1345,67322
william,238,3002,3240,0.07698568845025466,3.638342138567885,Washington,Washington_vs_rest,1345,67322
vall,24,33,57,0.5564328211742424,3.633109168892617,Washington,Washington_vs_rest,1345,67322
boa,19,17,36,0.6988335066219094,3.630622723578709,Washington,Washington_vs_rest,1345,67322
generate,321,4825,5146,0.0608884585017897,3.6181232432534025,Washington,Washington_vs_rest,1345,67322
pandora,17,12,29,0.7768611168622233,3.617050753852335,Washington,Washington_vs_rest,1345,67322
playful,241,3088,3329,0.07544406719777363,3.6133305752803753,Washington,Washington_vs_rest,1345,67322
lake,239,3055,3294,0.07567893232313683,3.6055959222441434,Washington,Washington_vs_rest,1345,67322
minefield,18,15,33,0.7224166302864763,3.592326851123544,Washington,Washington_vs_rest,1345,67322
delicate,239,3069,3308,0.07523322153714762,3.591741593193291,Washington,Washington_vs_rest,1345,67322
styles,241,3133,3374,0.07404229687911457,3.5693675439408357,Washington,Washington_vs_rest,1345,67322
songplaying,22,28,50,0.5817501812914632,3.559626631729573,Washington,Washington_vs_rest,1345,67322
depth,243,3203,3446,0.07271803122820941,3.542063497868834,Washington,Washington_vs_rest,1345,67322
background,300,4456,4756,0.061904892704808034,3.536909293335765,Washington,Washington_vs_rest,1345,67322
block,102,741,843,0.1452845554825135,3.5345857901409903,Washington,Washington_vs_rest,1345,67322
return,473,8786,9259,0.044406012175244314,3.53084454983053,Washington,Washington_vs_rest,1345,67322
separate,248,3323,3571,0.0711667949815249,3.52803044293017,Washington,Washington_vs_rest,1345,67322
protest,34,84,118,0.3774082675972341,3.514853735912474,Washington,Washington_vs_rest,1345,67322
cup,244,3254,3498,0.07161052851134553,3.5137791172142614,Washington,Washington_vs_rest,1345,67322
classic,242,3220,3462,0.07182472983020372,3.506215187407961,Washington,Washington_vs_rest,1345,67322
sitting,245,3300,3545,0.0706766216036403,3.490706750196839,Washington,Washington_vs_rest,1345,67322
asmodeus,14,7,21,0.8849346539005527,3.490229343536877,Washington,Washington_vs_rest,1345,67322
include,371,6274,6645,0.051337966458918416,3.461702814694308,Washington,Washington_vs_rest,1345,67322
guidelines,245,3336,3581,0.06966659992772417,3.457746880361593,Washington,Washington_vs_rest,1345,67322
digital,260,3664,3924,0.06653044013083242,3.455053438129881,Washington,Washington_vs_rest,1345,67322
square,258,3681,3939,0.06542382023138593,3.403527409077591,Washington,Washington_vs_rest,1345,67322
colorful,243,3373,3616,0.06789881523813701,3.385573663443726,Washington,Washington_vs_rest,1345,67322
tail,243,3378,3621,0.06776382644166912,3.3811122353219356,Washington,Washington_vs_rest,1345,67322
concepts,241,3360,3601,0.06749773177261087,3.3583927827016202,Washington,Washington_vs_rest,1345,67322
window,249,3544,3793,0.06563834913985467,3.3509119406070043,Washington,Washington_vs_rest,1345,67322
determination,242,3392,3634,0.06701402414660773,3.3493348310709647,Washington,Washington_vs_rest,1345,67322
decor,237,3323,3560,0.06698372815768394,3.3135449979882705,Washington,Washington_vs_rest,1345,67322
chaos,238,3346,3584,0.06674120296810315,3.3125417532368537,Washington,Washington_vs_rest,1345,67322
lines,251,3662,3913,0.06345144386281909,3.2890663669159923,Washington,Washington_vs_rest,1345,67322
spirit,249,3623,3872,0.06368808969728246,3.2841050962639393,Washington,Washington_vs_rest,1345,67322
collar,238,3389,3627,0.06559537905578239,3.2746009254085977,Washington,Washington_vs_rest,1345,67322
omega,67,392,459,0.18069077347857032,3.257816803046407,Washington,Washington_vs_rest,1345,67322
etc,264,4025,4289,0.059675395767433415,3.236759957206079,Washington,Washington_vs_rest,1345,67322
elegant,241,3506,3747,0.06370174424402286,3.231359397775283,Washington,Washington_vs_rest,1345,67322
expression,253,3780,4033,0.061393403152655956,3.2298471112395704,Washington,Washington_vs_rest,1345,67322
color,335,5808,6143,0.049434508787027376,3.204069538615321,Washington,Washington_vs_rest,1345,67322
task,248,3704,3952,0.06142259208796297,3.1987820652364736,Washington,Washington_vs_rest,1345,67322
sky,246,3689,3935,0.061076609538268656,3.1737553980284394,Washington,Washington_vs_rest,1345,67322
warm,254,3897,4151,0.05914480803217792,3.155706269934898,Washington,Washington_vs_rest,1345,67322
soft,250,3834,4084,0.059179789056027055,3.1320026506530714,Washington,Washington_vs_rest,1345,67322
reach,250,3845,4095,0.0589399622451241,3.123398623154743,Washington,Washington_vs_rest,1345,67322
line,333,5923,6256,0.04752502220122867,3.107627099945128,Washington,Washington_vs_rest,1345,67322
filled,249,3882,4131,0.05781055576067029,3.076476104864184,Washington,Washington_vs_rest,1345,67322
write,716,17293,18009,0.027789564566441882,3.073879821208532,Washington,Washington_vs_rest,1345,67322
foreach,18,28,46,0.5166099326030764,3.026419005050716,Washington,Washington_vs_rest,1345,67322
specific,288,4920,5208,0.050547710109052346,3.017106075427271,Washington,Washington_vs_rest,1345,67322
vector,116,1182,1298,0.09997328220803503,3.000105465538335,Washington,Washington_vs_rest,1345,67322
hands,249,3989,4238,0.05558940979334892,2.9953649451524664,Washington,Washington_vs_rest,1345,67322
fire,246,3929,4175,0.05583425308448309,2.986220119364927,Washington,Washington_vs_rest,1345,67322
freqlist,16,22,38,0.5564309840039954,2.9664114203263874,Washington,Washington_vs_rest,1345,67322
bool,53,301,354,0.18597678815436147,2.946553557298435,Washington,Washington_vs_rest,1345,67322
struct,38,158,196,0.2478202171308581,2.94142398774942,Washington,Washington_vs_rest,1345,67322
air,253,4194,4447,0.05287060934214072,2.917098239752204,Washington,Washington_vs_rest,1345,67322
create,547,12535,13082,0.03079741404120817,2.9047762288423127,Washington,Washington_vs_rest,1345,67322
clear,263,4503,4766,0.0503728751801118,2.8761819252625904,Washington,Washington_vs_rest,1345,67322
electrolysis,12,11,23,0.6907781458883608,2.8687157954412745,Washington,Washington_vs_rest,1345,67322
setting,250,4206,4456,0.05171829365503289,2.855919885519517,Washington,Washington_vs_rest,1345,67322
animator,21,48,69,0.39942828629667737,2.8488385001295096,Washington,Washington_vs_rest,1345,67322
xff,20,44,64,0.41047790616758206,2.8215691141798884,Washington,Washington_vs_rest,1345,67322
vintage,239,4020,4259,0.051734650995856946,2.7929666060458853,Washington,Washington_vs_rest,1345,67322
english,260,4555,4815,0.04863967109759404,2.7907419148948938,Washington,Washington_vs_rest,1345,67322
shader,17,31,48,0.4667311080109666,2.7871203728735736,Washington,Washington_vs_rest,1345,67322
damascus,14,19,33,0.5606949247695354,2.785862186202343,Washington,Washington_vs_rest,1345,67322
latina,17,32,49,0.4569972728576328,2.7559378424671315,Washington,Washington_vs_rest,1345,67322
beautiful,253,4435,4688,0.04859423644284533,2.75110140062411,Washington,Washington_vs_rest,1345,67322
birmingham,25,77,102,0.31859463062828475,2.7460352950067515,Washington,Washington_vs_rest,1345,67322
heat,68,537,605,0.13301012915086474,2.737076806473459,Washington,Washington_vs_rest,1345,67322
segregation,23,68,91,0.3290871686285204,2.6815173633125866,Washington,Washington_vs_rest,1345,67322
luther,22,62,84,0.3416251886983446,2.677188647441215,Washington,Washington_vs_rest,1345,67322
unfair,26,89,115,0.29243342223465696,2.6701895945476357,Washington,Washington_vs_rest,1345,67322
preschool,12,15,27,0.5876826165459423,2.6427573167649454,Washington,Washington_vs_rest,1345,67322
cute,257,4720,4977,0.045183938984079575,2.634360450982088,Washington,Washington_vs_rest,1345,67322
incarceration,11,12,23,0.632802830435045,2.627951515076365,Washington,Washington_vs_rest,1345,67322
guo,11,12,23,0.632802830435045,2.627951515076365,Washington,Washington_vs_rest,1345,67322
batchsize,27,102,129,0.26923199304101253,2.5980019503888814,Washington,Washington_vs_rest,1345,67322
clk,12,16,28,0.5664804038164739,2.592994417928294,Washington,Washington_vs_rest,1345,67322
blue,268,5100,5368,0.04267697927363301,2.583117372509695,Washington,Washington_vs_rest,1345,67322
below,267,5087,5354,0.04259441978488088,2.5747243272854408,Washington,Washington_vs_rest,1345,67322
hydrogen,36,185,221,0.20451832981665952,2.5656951408775046,Washington,Washington_vs_rest,1345,67322
loopflag,10,10,20,0.6617901408383062,2.5631021941510213,Washington,Washington_vs_rest,1345,67322
real,256,4831,5087,0.043259898667928454,2.549169071874697,Washington,Washington_vs_rest,1345,67322
sheriff,20,59,79,0.32965842324648165,2.502921013998839,Washington,Washington_vs_rest,1345,67322
example,307,6379,6686,0.03680086275095995,2.4837086964721555,Washington,Washington_vs_rest,1345,67322
type,291,5934,6225,0.038017637094053036,2.476248825265859,Washington,Washington_vs_rest,1345,67322
uuid,15,33,48,0.4104767788857071,2.443543820771467,Washington,Washington_vs_rest,1345,67322
keyscan,11,16,27,0.5381763910255195,2.4171753608132893,Washington,Washington_vs_rest,1345,67322
sliced,12,20,32,0.49473647864215486,2.415273559792321,Washington,Washington_vs_rest,1345,67322
readability,14,29,43,0.4281761396713524,2.415078675625012,Washington,Washington_vs_rest,1345,67322
jail,22,80,102,0.2780675034083515,2.3880095593813375,Washington,Washington_vs_rest,1345,67322
templateclass,21,74,95,0.28548389490374504,2.367726474471656,Washington,Washington_vs_rest,1345,67322
called,266,5444,5710,0.03777641924089625,2.3564743807783355,Washington,Washington_vs_rest,1345,67322
form,282,5916,6198,0.03618324400967321,2.350998625624095,Washington,Washington_vs_rest,1345,67322
size,256,5183,5439,0.03848338121305961,2.343166117976534,Washington,Washington_vs_rest,1345,67322
xffff,10,14,24,0.5505644854123446,2.3322397983834624,Washington,Washington_vs_rest,1345,67322
null,116,1643,1759,0.06605209973202619,2.2964705032837984,Washington,Washington_vs_rest,1345,67322
hadith,17,53,70,0.3155153421326258,2.2522832995773396,Washington,Washington_vs_rest,1345,67322
framerate,10,16,26,0.5076394305374325,2.235033013729068,Washington,Washington_vs_rest,1345,67322
fps,17,55,72,0.30624085196652295,2.215302882212885,Washington,Washington_vs_rest,1345,67322
muhammad,17,55,72,0.30624085196652295,2.215302882212885,Washington,Washington_vs_rest,1345,67322
investigated,15,43,58,0.3371300806858404,2.19454756023446,Washington,Washington_vs_rest,1345,67322
private,141,2329,2470,0.053135095599758486,2.1849986510101833,Washington,Washington_vs_rest,1345,67322
describe,274,6020,6294,0.033294664671640106,2.1790479914559238,Washington,Washington_vs_rest,1345,67322
without,318,7462,7780,0.02938756086316996,2.1370908288967536,Washington,Washington_vs_rest,1345,67322
words,307,7176,7483,0.029610443630985195,2.11187065420399,Washington,Washington_vs_rest,1345,67322
